video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes,frame_new
30228,320,No observation,No observation,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[0],30237,2025-02-15T11:21:09Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",0
30229,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[821.12,896.02]]",[0],30238,2025-02-15T11:21:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",0
30230,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[827.14,872.58]]",[0],30239,2025-02-15T11:21:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",0
30231,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[806.38,863.88]]",[10.452719],30240,2025-02-15T11:21:37Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",10.452719
30232,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[818.44,841.11]]",[10.452719],30241,2025-02-15T11:21:39Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",10.452719
30233,357,Coral rubble,Substrate > Coral rubble,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[11.771479],30242,2025-02-15T11:24:23Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",11.771479
30235,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[398.57,680.4]]",[14.618519],30244,2025-02-15T11:27:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",14.618519
30234,470,Dead D.pertusum framework,Substrate > Dead D.pertusum framework,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[14.630557],30243,2025-02-15T11:25:25Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",14.630557
30236,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[783.62,816.33]]",[20.01921],30245,2025-02-15T11:27:54Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",20.01921
30237,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[803.04,800.93]]",[20.01921],30246,2025-02-15T11:27:56Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",20.01921
30239,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[350.36,690.44]]",[21.789821],30248,2025-02-15T11:29:29Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",21.789821
30238,310,Shellsand,Substrate > Shellsand,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[22.0408],30247,2025-02-15T11:28:09Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",22.0408
30240,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[510.4,942.23]]",[24.813269],30249,2025-02-15T11:30:15Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",24.813269
30241,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[750.13,1037.32]]",[24.813269],30250,2025-02-15T11:30:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",24.813269
30243,685,Pisces,Fauna > Pisces,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1796.12,608.75]]",[26.842853],30252,2025-02-15T11:33:04Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",26.842853
30242,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[756.16,877.94]]",[26.982761],30251,2025-02-15T11:30:31Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",26.982761
30244,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[868.66,608.08]]",[27.850447],30253,2025-02-15T11:33:33Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",27.850447
30245,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1060.85,614.1]]",[27.850447],30254,2025-02-15T11:33:36Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",27.850447
30246,357,Coral rubble,Substrate > Coral rubble,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[30.361323],30255,2025-02-15T11:34:02Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",30.361323
30247,310,Shellsand,Substrate > Shellsand,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[30.361323],30256,2025-02-15T11:34:33Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",30.361323
30248,359,flat,Slope category > flat,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[30.361323],30257,2025-02-15T11:35:33Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",30.361323
30249,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[778.26,806.96]]",[30.361323],30258,2025-02-15T11:35:39Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",30.361323
30250,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[796.34,784.19]]",[30.361323],30259,2025-02-15T11:35:40Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",30.361323
30255,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1287.86,681.07]]",[31.665074],30264,2025-02-15T11:42:10Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",31.665074
30251,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1496.79,990.44]]",[34.823931],30260,2025-02-15T11:40:14Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",34.823931
30256,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1563.08,1021.91]]",[37.781244],30265,2025-02-15T11:42:43Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",37.781244
30257,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1260.4,975.71]]",[37.781244],30266,2025-02-15T11:42:45Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",37.781244
30258,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1613.97,913.43]]",[37.781244],30267,2025-02-15T11:42:46Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",37.781244
30259,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[368.44,636.2]]",[39.452895],30268,2025-02-15T11:43:39Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",39.452895
30252,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1153.26,759.41]]",[39.710967],30261,2025-02-15T11:40:28Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",39.710967
30253,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[780.94,812.32]]",[40.039362],30262,2025-02-15T11:41:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",40.039362
30254,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[799.02,791.56]]",[40.039362],30263,2025-02-15T11:41:23Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",40.039362
30263,365,Bonelliidae stet.,Fauna > Bonelliidae stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[851.92,802.27]]",[48.897819],30272,2025-02-15T11:46:11Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",48.897819
30260,470,Dead D.pertusum framework,Substrate > Dead D.pertusum framework,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[50.516446],30269,2025-02-15T11:44:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",50.516446
30261,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[770.89,792.9]]",[50.516446],30270,2025-02-15T11:44:32Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",50.516446
30262,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[792.32,770.13]]",[50.516446],30271,2025-02-15T11:44:34Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",50.516446
30264,722,Sebastes stet.,Fauna > Pisces > Sebastes stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[654.38,736.65]]",[51.791126],30273,2025-02-15T11:47:46Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",51.791126
30265,357,Coral rubble,Substrate > Coral rubble,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[60.013885],30274,2025-02-15T11:50:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",60.013885
30266,310,Shellsand,Substrate > Shellsand,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[60.013885],30275,2025-02-15T11:50:29Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",60.013885
30267,359,flat,Slope category > flat,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[60.013885],30276,2025-02-15T11:50:34Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",60.013885
30268,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[768.21,786.2]]",[60.013885],30277,2025-02-15T11:50:44Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",60.013885
30269,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[789.64,768.79]]",[60.013885],30278,2025-02-15T11:50:45Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",60.013885
30272,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[991.21,832.41]]",[61.879143],30281,2025-02-15T11:53:30Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",61.879143
30270,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[658.39,1026.6]]",[62.172508],30279,2025-02-15T11:52:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",62.172508
30271,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[735.4,865.22]]",[62.172508],30280,2025-02-15T11:52:20Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",62.172508
30274,365,Bonelliidae stet.,Fauna > Bonelliidae stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[926.25,728.61]]",[65.304353],30283,2025-02-15T11:54:26Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",65.304353
30276,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[506.38,703.83]]",[66.275634],30285,2025-02-15T11:57:02Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",66.275634
30275,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1546.34,1030.62]]",[68.229719],30284,2025-02-15T11:56:42Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",68.229719
30277,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[335.63,932.18]]",[69.354593],30286,2025-02-15T11:57:10Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",69.354593
30273,365,Bonelliidae stet.,Fauna > Bonelliidae stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[760.85,902.72]]",[69.504655],30282,2025-02-15T11:53:59Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",69.504655
30278,365,Bonelliidae stet.,Fauna > Bonelliidae stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[947.01,739.33]]",[70.664641],30287,2025-02-15T11:58:22Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",70.664641
30279,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[762.86,776.83]]",[70.664641],30288,2025-02-15T11:58:26Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",70.664641
30280,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[787.63,754.73]]",[70.664641],30289,2025-02-15T11:58:27Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",70.664641
30281,474,Desmophyllum pertusum,VME stony corals > Desmophyllum pertusum,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[789.64,478.16]]",[73.561291],30290,2025-02-15T11:59:05Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30282,302,S3,Health indicators Scleractinians > S3,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[788.3,448.7]]",[73.561291],30291,2025-02-15T11:59:53Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30283,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[765.54,429.28]]",[73.561291],30292,2025-02-15T11:59:58Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30284,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[786.96,419.91]]",[73.561291],30293,2025-02-15T12:00:05Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30285,559,medium confidence,Confidence level for qualitative categories > medium confidence,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[742.1,413.88]]",[73.561291],30294,2025-02-15T12:00:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30286,474,Desmophyllum pertusum,VME stony corals > Desmophyllum pertusum,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1159.29,653.61]]",[73.561291],30295,2025-02-15T12:00:25Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30287,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1135.85,652.27]]",[73.561291],30296,2025-02-15T12:00:32Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30288,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1159.29,630.84]]",[73.561291],30297,2025-02-15T12:00:35Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30289,563,S5,Health indicators Scleractinians > S5,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1146.56,671.02]]",[73.561291],30298,2025-02-15T12:00:44Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30290,559,medium confidence,Confidence level for qualitative categories > medium confidence,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1176.03,679.73]]",[73.561291],30299,2025-02-15T12:00:48Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",73.561291
30291,429,Echinoidea stet.,Fauna > Echinoidea stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[880.71,900.71]]",[79.93346],30300,2025-02-15T12:01:15Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",79.93346
30292,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[752.14,752.05]]",[80.674983],30301,2025-02-15T12:02:45Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",80.674983
30293,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[778.26,731.29]]",[80.674983],30302,2025-02-15T12:02:47Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",80.674983
30305,606,Brachyura stet.,Fauna > Arthropoda stet. > Brachyura stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[491.65,849.82]]",[83.97845],30314,2025-02-15T12:16:13Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",83.97845
30294,365,Bonelliidae stet.,Fauna > Bonelliidae stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1137.19,712.54]]",[84.359328],30303,2025-02-15T12:06:50Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",84.359328
30296,365,Bonelliidae stet.,Fauna > Bonelliidae stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1682.28,297.36]]",[84.580248],30305,2025-02-15T12:08:23Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",84.580248
30306,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[233.17,806.29]]",[85.178241],30315,2025-02-15T12:18:38Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",85.178241
30295,365,Bonelliidae stet.,Fauna > Bonelliidae stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[865.31,575.93]]",[85.429051],30304,2025-02-15T12:07:30Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",85.429051
30307,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[723.35,1057.41]]",[89.699657],30316,2025-02-15T12:18:49Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",89.699657
30300,359,flat,Slope category > flat,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[90.148125],30309,2025-02-15T12:12:30Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",90.148125
30301,357,Coral rubble,Substrate > Coral rubble,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[90.148125],30310,2025-02-15T12:12:35Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",90.148125
30302,310,Shellsand,Substrate > Shellsand,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[90.148125],30311,2025-02-15T12:12:39Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",90.148125
30303,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[754.82,746.69]]",[90.148125],30312,2025-02-15T12:12:45Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",90.148125
30304,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[778.93,726.6]]",[90.148125],30313,2025-02-15T12:12:48Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",90.148125
30308,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[233.17,867.23]]",[90.148125],30317,2025-02-15T12:19:44Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",90.148125
30311,430,Echinus stet.,Fauna > Echinoidea stet. > Echinus stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1507.5,867.9]]",[98.597602],30320,2025-02-15T12:22:11Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",98.597602
30309,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[477.59,1006.51]]",[99.07434],30318,2025-02-15T12:19:57Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",99.07434
30310,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[117.32,927.5]]",[99.07434],30319,2025-02-15T12:19:58Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",99.07434
30312,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[724.02,691.11]]",[100.802916],30321,2025-02-15T12:22:35Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",100.802916
30313,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[760.18,671.69]]",[100.802916],30322,2025-02-15T12:22:37Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",100.802916
30317,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[604.82,437.32]]",[110.883493],30326,2025-02-15T12:35:43Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",110.883493
30318,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[675.13,420.58]]",[110.883493],30327,2025-02-15T12:35:45Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",110.883493
30319,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[442.1,531.74]]",[117.165568],30328,2025-02-15T12:36:49Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",117.165568
30315,710,Caridea stet.,Fauna > Arthropoda stet. > Caridea stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1014.64,779.5]]",[117.595115],30324,2025-02-15T12:34:18Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",117.595115
30316,710,Caridea stet.,Fauna > Arthropoda stet. > Caridea stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[259.29,708.52]]",[117.595115],30325,2025-02-15T12:34:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",117.595115
30320,357,Coral rubble,Substrate > Coral rubble,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[120.416801],30329,2025-02-15T12:37:11Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",120.416801
30321,310,Shellsand,Substrate > Shellsand,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[120.416801],30330,2025-02-15T12:37:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",120.416801
30322,359,flat,Slope category > flat,1,Birte,Schuppe,55,anevik_1_11.mp4,7,WholeFrame,[],[120.416801],30331,2025-02-15T12:37:20Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",120.416801
30323,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[588.75,394.46]]",[120.416801],30332,2025-02-15T12:37:31Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",120.416801
30324,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[661.07,366.33]]",[120.416801],30333,2025-02-15T12:37:35Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",120.416801
30328,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1789.42,257.18]]",[130.399903],30337,2025-02-15T12:42:10Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",130.399903
30325,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[609.51,452.05]]",[130.399904],30334,2025-02-15T12:39:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",130.399904
30326,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[673.79,422.58]]",[130.399904],30335,2025-02-15T12:39:19Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",130.399904
30329,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1674.91,529.73]]",[136.27999],30338,2025-02-15T12:42:21Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",136.27999
30327,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1202.81,772.81]]",[137.086965],30336,2025-02-15T12:41:18Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",137.086965
30331,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[729.38,703.16]]",[140.256276],30340,2025-02-15T12:43:16Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",140.256276
30332,322,Laser points,Laser points,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[760.18,680.4]]",[140.256276],30341,2025-02-15T12:43:17Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",140.256276
30341,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[652.37,252.5]]",[143.785917],30350,2025-02-15T13:00:31Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",143.785917
30330,710,Caridea stet.,Fauna > Arthropoda stet. > Caridea stet.,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[946.34,1046.02]]",[146.968081],30339,2025-02-15T12:42:46Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",146.968081
30342,364,Fauna,Fauna,1,Birte,Schuppe,55,anevik_1_11.mp4,1,Point,"[[1553.71,993.79]]",[147.983809],30351,2025-02-15T13:00:58Z,"{""mimetype"":""video\/mp4"",""size"":2298656820,""width"":1920,""height"":1080}",147.983809
