video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes
7533,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1828.26,702.36]]",[32.555927],7542,"2024-10-07 09:11:20","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7543,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[884.73,865.08]]",[40.806715],7552,"2024-10-07 09:20:23","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7544,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[626.25,663.52]]",[40.806715],7553,"2024-10-07 09:20:34","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7545,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[691.88,646.78]]",[40.806715],7554,"2024-10-07 09:20:44","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7546,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1885.18,701.69]]",[31.961332],7555,"2024-10-07 09:38:01","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7550,686,"Pleuronectidae stet.","Fauna > Pisces > Pleuronectidae stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[184.29,832.21]]",[41.749015],7559,"2024-10-07 09:50:43","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7551,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[373.79,398.95]]",[40.806715],7560,"2024-10-07 09:51:49","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7552,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[764.2,451.18]]",[40.806715],7561,"2024-10-07 09:51:52","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7553,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[30.27,982.2]]",[45.316898],7562,"2024-10-07 09:54:16","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7554,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[325.58,1035.78]]",[45.316898],7563,"2024-10-07 09:54:18","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7555,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[359.06,952.07]]",[45.316898],7564,"2024-10-07 09:54:20","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7557,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1015.98,1031.76]]",[46.615842],7566,"2024-10-07 09:57:16","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7558,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[737.41,988.9]]",[46.615842],7567,"2024-10-07 09:57:18","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7559,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1362.19,561.67]]",[46.710478],7568,"2024-10-07 10:00:00","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7560,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1216.21,598.5]]",[46.710478],7569,"2024-10-07 10:00:03","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7562,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1787.41,678.86]]",[48.386632],7571,"2024-10-07 10:02:48","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7566,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[567.99,529.53]]",[50.618894],7575,"2024-10-07 10:05:11","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7567,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[652.37,519.48]]",[50.618894],7576,"2024-10-07 10:05:14","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7570,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[208.39,606.54]]",[51.591111],7579,"2024-10-07 10:08:13","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7571,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[843.88,714.35]]",[54.992463],7580,"2024-10-07 10:08:39","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7573,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[877.37,819.48]]",[56.278641],7582,"2024-10-07 10:10:39","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7574,607,"Bythocaris stet.","Fauna > Crustacea stet. > Bythocaris stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[483.62,1003.63]]",[56.278641],7583,"2024-10-07 10:11:25","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7577,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[155.49,693.59]]",[58.513744],7586,"2024-10-07 10:13:40","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7578,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[563.3,516.8]]",[59.714688],7587,"2024-10-07 10:14:55","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7579,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[650.36,514.12]]",[59.714688],7588,"2024-10-07 10:14:58","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7580,359,flat,"Slope category > flat",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,7,WholeFrame,[],[59.714688],7589,"2024-10-07 10:15:03","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7581,319,Mud,"Substrate > Mud",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,7,WholeFrame,[],[59.714688],7590,"2024-10-07 10:15:08","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7582,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1427.81,506.76]]",[58.513744],7591,"2024-10-07 10:17:06","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7584,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[920.89,985.49]]",[54.959995],7593,"2024-10-07 10:21:49","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7586,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1755.27,847.54]]",[63.034669],7595,"2024-10-07 10:25:38","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7588,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[671.12,992.18]]",[62.987993],7597,"2024-10-07 10:26:22","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7589,442,"Mesothuria stet.","Fauna > Holothuroidea stet. > Mesothuria stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[972.46,814.73]]",[64.590156],7598,"2024-10-07 10:27:47","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7590,710,"Caridea stet.","Fauna > Crustacea stet. > Caridea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[877.37,981.47]]",[65.479458],7599,"2024-10-07 10:28:44","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7591,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1399.69,735.04]]",[65.479458],7600,"2024-10-07 10:28:49","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7592,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[68.44,1036.38]]",[66.276832],7601,"2024-10-07 10:29:22","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7593,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[51.03,558.92]]",[65.569132],7602,"2024-10-07 10:30:09","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7594,442,"Mesothuria stet.","Fauna > Holothuroidea stet. > Mesothuria stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[923.57,558.25]]",[65.569132],7603,"2024-10-07 10:30:28","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7595,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[882.72,677.85]]",[67.254166],7604,"2024-10-07 10:31:43","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7597,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[672.46,763.57]]",[70.399152],7606,"2024-10-07 10:32:36","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7598,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[725.36,753.52]]",[70.399152],7607,"2024-10-07 10:32:39","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7599,320,"No observation","No observation",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,7,WholeFrame,[],[70.399152],7608,"2024-10-07 10:32:43","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7601,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1042.1,673.03]]",[73.369578],7610,"2024-10-07 10:42:43","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7602,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[113.3,592.67]]",[73.369578],7611,"2024-10-07 10:42:50","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7606,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1290.54,1028.61]]",[75.97084],7615,"2024-10-07 10:50:42","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7608,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[453.48,970.35]]",[78.427219],7617,"2024-10-07 10:53:55","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7609,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[134.06,829.06]]",[76.671569],7618,"2024-10-07 10:55:14","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7610,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1218.21,752.05]]",[79.753426],7619,"2024-10-07 10:57:09","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7611,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[594.78,592]]",[80.151836],7620,"2024-10-07 10:57:55","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7612,322,"Laser points","Laser points",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[673.79,592.67]]",[80.151836],7621,"2024-10-07 10:57:59","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7615,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1676.92,630.84]]",[79.753426],7624,"2024-10-07 11:01:19","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7618,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[113.3,826.38]]",[81.436814],7627,"2024-10-07 11:34:15","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7620,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1770,644.91]]",[81.642534],7629,"2024-10-07 11:35:35","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7621,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1630.04,930.84]]",[82.455467],7630,"2024-10-07 11:35:53","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7622,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1372.23,790.22]]",[83.729939],7631,"2024-10-07 11:36:20","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7624,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[523.13,591.33]]",[83.760259],7633,"2024-10-07 11:37:43","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7625,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[533.84,1023.25]]",[85.913067],7634,"2024-10-07 11:38:05","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7626,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1398.35,1029.95]]",[86.189872],7635,"2024-10-07 11:38:38","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7627,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[969.78,1027.27]]",[86.619682],7636,"2024-10-07 11:39:53","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7628,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1361.52,782.18]]",[86.619682],7637,"2024-10-07 11:39:56","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7629,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[955.71,823.7]]",[86.619682],7638,"2024-10-07 11:39:58","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7630,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[654.38,815]]",[86.619682],7639,"2024-10-07 11:40:00","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7631,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1323.35,928.16]]",[88.180727],7640,"2024-10-07 11:40:13","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7632,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1307.28,1062.09]]",[88.180727],7641,"2024-10-07 11:40:16","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7633,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[872.68,1023.25]]",[88.929194],7642,"2024-10-07 11:40:23","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7634,601,"Munida stet.","Fauna > Crustacea stet. > Munida stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[718.66,1027.94]]",[90.672099],7643,"2024-10-07 11:41:06","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7636,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1565.76,802.27]]",[86.631119],7645,"2024-10-07 11:49:05","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7637,590,"Bolocera stet.","Fauna > Actiniaria stet. > Bolocera stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1507.5,533.75]]",[86.631119],7646,"2024-10-07 11:52:17","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7638,595,"Hormathia stet.","Fauna > Actiniaria stet. > Hormathia stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[1271.79,563.21]]",[86.631119],7647,"2024-10-07 11:52:57","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7639,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[146.12,764.1]]",[88.957071],7648,"2024-10-07 11:53:34","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
7640,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,50,anevik_1_12c_e.mp4,1,Point,"[[57.05,855.84]]",[88.957071],7649,"2024-10-07 11:53:37","{""mimetype"":""video\/mp4"",""size"":1066859656,""width"":1920,""height"":1080}"
