video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes
21822,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[643.66,1054.26]]",[35.956611],21831,"2025-01-30 09:31:35","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21823,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[701.92,1052.25]]",[35.956611],21832,"2025-01-30 09:31:37","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21824,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[724.69,1043.54]]",[35.956611],21833,"2025-01-30 09:31:42","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21825,466,"spare coral associated fauna","Corals associated fauna > spare coral associated fauna",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[689.2,1036.85]]",[35.956611],21834,"2025-01-30 09:32:03","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21826,568,"Crustacea stet.","Fauna > Crustacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[713.97,1027.47]]",[35.956611],21835,"2025-01-30 09:32:19","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21827,443,"Parastichopus stet.","Fauna > Holothuroidea stet. > Parastichopus stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[781.61,984.62]]",[35.956611],21836,"2025-01-30 09:32:59","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21828,442,"Mesothuria stet.","Fauna > Holothuroidea stet. > Mesothuria stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1022.01,936.4]]",[35.956611],21837,"2025-01-30 09:33:09","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21829,723,"Gadidae stet.","Fauna > Pisces > Gadidae stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1615.98,762.96]]",[32.12652],21838,"2025-01-30 09:34:23","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21832,569,"Actiniaria free stet.","VME anemones > Actiniaria free stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1084.96,839.97]]",[32.12652],21841,"2025-01-30 09:34:42","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21833,568,"Crustacea stet.","Fauna > Crustacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1133.84,937.74]]",[32.12652],21842,"2025-01-30 09:34:47","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21834,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1022.01,748.9]]",[32.312983],21843,"2025-01-30 09:36:49","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21835,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1168.66,629.7]]",[32.312983],21844,"2025-01-30 09:37:21","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21836,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[809.06,706.71]]",[32.312983],21845,"2025-01-30 09:37:50","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21837,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[736.74,782.38]]",[35.956611],21846,"2025-01-30 09:38:41","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21839,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[880.71,597.56]]",[35.957279],21848,"2025-01-30 09:41:18","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21840,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[736.07,717.43]]",[40.435198],21849,"2025-01-30 09:41:58","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21841,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[774.24,698.01]]",[40.435198],21850,"2025-01-30 09:41:59","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21846,705,"Bathyplotes stet.","Fauna > Holothuroidea stet. > Bathyplotes stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[948.35,1046.22]]",[46.654328],21855,"2025-01-30 09:46:54","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21850,569,"Actiniaria free stet.","VME anemones > Actiniaria free stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[928.26,973.9]]",[46.654328],21859,"2025-01-30 09:48:23","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21857,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[241.88,932.38]]",[46.654328],21866,"2025-01-30 09:49:08","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21858,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[221.79,920.33]]",[46.654328],21867,"2025-01-30 09:49:10","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21859,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[229.15,959.84]]",[46.654328],21868,"2025-01-30 09:49:13","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21860,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[199.02,939.75]]",[46.654328],21869,"2025-01-30 09:49:18","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21861,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1154.6,771]]",[46.654328],21870,"2025-01-30 09:49:41","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21862,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1125.13,789.75]]",[46.654328],21871,"2025-01-30 09:49:45","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21863,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1151.25,791.76]]",[46.654328],21872,"2025-01-30 09:49:47","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21864,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1145.89,814.53]]",[46.654328],21873,"2025-01-30 09:49:53","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21865,466,"spare coral associated fauna","Corals associated fauna > spare coral associated fauna",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1188.75,782.38]]",[46.654328],21874,"2025-01-30 09:50:14","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21866,568,"Crustacea stet.","Fauna > Crustacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1178.04,803.81]]",[46.654328],21875,"2025-01-30 09:50:17","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21872,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[876.7,1026.8]]",[52.329652],21881,"2025-01-30 09:53:05","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21873,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[533.84,1022.12]]",[52.329652],21882,"2025-01-30 09:53:12","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21874,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[541.21,1042.87]]",[52.329652],21883,"2025-01-30 09:53:15","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21875,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[573.35,1031.49]]",[52.329652],21884,"2025-01-30 09:53:19","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21876,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[562.63,1010.73]]",[52.329652],21885,"2025-01-30 09:53:35","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21877,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[752.14,746.89]]",[50.321183],21886,"2025-01-30 09:54:03","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21878,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[784.96,726.13]]",[50.321183],21887,"2025-01-30 09:54:04","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21879,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1307.95,886.85]]",[53.340161],21888,"2025-01-30 09:55:52","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21882,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1344.78,797.12]]",[53.340161],21891,"2025-01-30 09:57:43","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21884,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1431.16,710.06]]",[53.340161],21893,"2025-01-30 09:58:24","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21889,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1154.6,965.2]]",[56.428965],21898,"2025-01-30 09:58:59","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21891,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[634.96,968.54]]",[56.428965],21900,"2025-01-30 09:59:53","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21899,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1551.03,886.18]]",[59.119764],21908,"2025-01-30 10:07:32","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21900,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1524.24,902.25]]",[59.119764],21909,"2025-01-30 10:07:34","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21901,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1489.42,878.81]]",[59.119764],21910,"2025-01-30 10:07:37","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21902,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1490.76,907.61]]",[59.119764],21911,"2025-01-30 10:07:48","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21903,466,"spare coral associated fauna","Corals associated fauna > spare coral associated fauna",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1567.77,925.02]]",[59.119764],21912,"2025-01-30 10:07:57","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21912,359,flat,"Slope category > flat",1,Birte,Schuppe,51,anevik_2_8.mp4,7,WholeFrame,[],[59.89533],21921,"2025-01-30 10:10:30","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21913,319,Mud,"Substrate > Mud",1,Birte,Schuppe,51,anevik_2_8.mp4,7,WholeFrame,[],[59.89533],21922,"2025-01-30 10:10:37","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21914,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[758.17,755.6]]",[59.89533],21923,"2025-01-30 10:10:52","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21915,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[790.98,735.51]]",[59.89533],21924,"2025-01-30 10:10:53","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21916,685,Pisces,"Fauna > Pisces",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[483.62,1034.17]]",[62.121247],21925,"2025-01-30 10:17:07","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21923,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[318.21,1055.6]]",[63.451221],21932,"2025-01-30 10:20:53","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21937,569,"Actiniaria free stet.","VME anemones > Actiniaria free stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[748.13,921.67]]",[65.705006],21946,"2025-01-30 10:28:29","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21938,436,"Holothuroidea stet.","Fauna > Holothuroidea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[592.77,973.9]]",[67.33446],21947,"2025-01-30 10:29:16","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21947,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1214.2,965.2]]",[69.546482],21956,"2025-01-30 10:35:27","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21948,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[716.65,974.57]]",[69.546482],21957,"2025-01-30 10:35:28","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21949,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[782.28,718.77]]",[70.190876],21958,"2025-01-30 10:36:22","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21950,322,"Laser points","Laser points",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[751.47,736.85]]",[70.190876],21959,"2025-01-30 10:36:23","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21954,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[514.42,1049.57]]",[71.885554],21963,"2025-01-30 11:00:13","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21955,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[537.19,1044.21]]",[71.885554],21964,"2025-01-30 11:00:16","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21956,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[525.8,1016.76]]",[71.885554],21965,"2025-01-30 11:00:20","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21957,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[583.39,1036.85]]",[71.885554],21966,"2025-01-30 11:00:24","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21958,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1619.33,691.31]]",[70.595226],21967,"2025-01-30 11:01:46","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21959,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1141.88,1010.06]]",[73.424388],21968,"2025-01-30 11:02:00","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21962,482,"Isidella stet.","VME gorgonian corals > Isidella stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1279.15,1033.5]]",[73.424388],21971,"2025-01-30 11:02:18","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21963,469,"mucus undeterminable","VME species mucus production > mucus undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1335.4,1036.85]]",[73.424388],21972,"2025-01-30 11:02:20","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21964,468,"polyps undeterminable","VME coral species polyp behaviour > polyps undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1287.86,1020.11]]",[73.424388],21973,"2025-01-30 11:02:22","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21965,565,G-undeterminable,"Health indicators Gorgonians > G-undeterminable",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1318.66,1014.08]]",[73.424388],21974,"2025-01-30 11:02:26","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21967,697,"Octocorallia - Gorgonacea stet.","VME gorgonian corals > Octocorallia - Gorgonacea stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1609.96,829.26]]",[73.914328],21976,"2025-01-30 11:02:56","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
21971,590,"Bolocera stet.","Fauna > Actiniaria stet. > Bolocera stet.",1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1661.52,631.04]]",[73.914328],21980,"2025-01-30 11:06:31","{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}"
