video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes,frame_new
40924,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1050.8,789.38]]",[1303.755877],40933,2025-04-30T12:30:47Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1303.755877
40923,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[732.72,741.17]]",[1304.058008],40932,2025-04-30T12:28:42Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1304.058008
27855,482,Isidella stet.,VME gorgonian corals > Isidella stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1071.06,1028.37]]",[1305.088341],27864,2025-02-06T12:46:02Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1305.088341
27856,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1052.93,1037.77]]",[1305.088341],27865,2025-02-06T12:46:05Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1305.088341
27857,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1048.23,1012.93]]",[1305.088341],27866,2025-02-06T12:46:08Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1305.088341
27858,565,G-undeterminable,Health indicators Gorgonians > G-undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1078.45,998.16]]",[1305.088341],27867,2025-02-06T12:46:14Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1305.088341
40922,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[978.48,1003.67]]",[1306.55377],40931,2025-04-30T12:28:19Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1306.55377
40926,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1782.05,618.62]]",[1309.625317],40935,2025-04-30T12:32:50Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1309.625317
27881,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[801.15,816.2]]",[1310.801169],27890,2025-02-06T12:54:10Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1310.801169
27882,322,Laser points,Laser points,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[820.62,794.72]]",[1310.801169],27891,2025-02-06T12:54:12Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1310.801169
40925,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[702.59,927.33]]",[1310.801169],40934,2025-04-30T12:31:51Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1310.801169
27891,482,Isidella stet.,VME gorgonian corals > Isidella stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1104.63,935.72]]",[1311.201141],27900,2025-02-06T12:57:28Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27892,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1095.23,951.83]]",[1311.201141],27901,2025-02-06T12:57:31Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27893,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1076.43,951.16]]",[1311.201141],27902,2025-02-06T12:57:34Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27894,565,G-undeterminable,Health indicators Gorgonians > G-undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1120.08,975.33]]",[1311.201141],27903,2025-02-06T12:57:39Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27895,482,Isidella stet.,VME gorgonian corals > Isidella stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[907.91,937.73]]",[1311.201141],27904,2025-02-06T12:58:41Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27896,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[909.92,964.59]]",[1311.201141],27905,2025-02-06T12:58:45Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27897,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[884.41,945.12]]",[1311.201141],27906,2025-02-06T12:58:48Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27898,565,G-undeterminable,Health indicators Gorgonians > G-undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[879.03,925.64]]",[1311.201141],27907,2025-02-06T12:58:53Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1311.201141
27885,569,Actiniaria free stet.,VME anemones > Actiniaria free stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1544.42,830.97]]",[1313.420212],27894,2025-02-06T12:56:32Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1313.420212
27886,569,Actiniaria free stet.,VME anemones > Actiniaria free stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1376.56,900.8]]",[1313.420212],27895,2025-02-06T12:56:33Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1313.420212
27887,482,Isidella stet.,VME gorgonian corals > Isidella stet.,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1479.96,932.36]]",[1313.420212],27896,2025-02-06T12:56:36Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1313.420212
27888,469,mucus undeterminable,VME species mucus production > mucus undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1454.45,955.86]]",[1313.420212],27897,2025-02-06T12:56:40Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1313.420212
27889,468,polyps undeterminable,VME coral species polyp behaviour > polyps undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1494.06,965.26]]",[1313.420212],27898,2025-02-06T12:56:43Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1313.420212
27890,565,G-undeterminable,Health indicators Gorgonians > G-undeterminable,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1520.25,940.42]]",[1313.420212],27899,2025-02-06T12:56:46Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1313.420212
40928,748,unidentified fauna,Fauna > unidentified fauna,1,Birte,Schuppe,51,anevik_2_8.mp4,1,Point,"[[1537.63,1011.7]]",[1315.279584],40937,2025-04-30T12:33:34Z,"{""mimetype"":""video\/mp4"",""size"":4712901430,""width"":1920,""height"":1080}",1315.2795840000001
