"","datetime","depth","heading","lon","lat","videotime"
"107",2021-01-09 12:25:43,613.7,55,15.29557383,67.99553817,00:03:34
"108",2021-01-09 12:25:45,613.8,58,15.29557517,67.99554517,00:03:35
"109",2021-01-09 12:25:47,613.8,60,15.29558383,67.995577,00:03:37
"110",2021-01-09 12:25:49,613.9,60,15.29556183,67.99558617,00:03:39
"111",2021-01-09 12:25:51,613.9,61,15.29555467,67.99559,00:03:41
"112",2021-01-09 12:25:53,614.1,60,15.29554167,67.99558333,00:03:43
"113",2021-01-09 12:25:55,614.1,56,15.295559,67.99558783,00:03:45
"114",2021-01-09 12:25:57,614.2,55,15.29562183,67.99558933,00:03:46
"115",2021-01-09 12:25:59,614.3,65,15.295653,67.995591,00:03:48
"116",2021-01-09 12:26:01,614.4,67,15.29570533,67.99559,00:03:50
"117",2021-01-09 12:26:03,614.6,67,15.29574617,67.99558667,00:03:52
"118",2021-01-09 12:26:05,614.7,70,15.2957945,67.995578,00:03:56
"119",2021-01-09 12:26:07,614.7,69,15.29580483,67.99557683,00:03:58
"120",2021-01-09 12:26:09,614.8,72,15.295828,67.99558367,00:03:59
"121",2021-01-09 12:26:11,615.1,69,15.29585617,67.99557783,00:04:01
"122",2021-01-09 12:26:13,615.2,67,15.29586783,67.99557817,00:04:03
"123",2021-01-09 12:26:15,615.2,60,15.29588417,67.99557467,00:04:05
"124",2021-01-09 12:26:17,615.3,48,15.2958835,67.995563,00:04:07
"125",2021-01-09 12:26:19,615.4,34,15.29590483,67.995558,00:04:09
"126",2021-01-09 12:26:21,615.6,37,15.29591417,67.99556033,00:04:11
"127",2021-01-09 12:26:23,615.7,35,15.29590633,67.99556067,00:04:12
"128",2021-01-09 12:26:25,615.7,33,15.29588583,67.99557067,00:04:14
"129",2021-01-09 12:26:27,615.7,41,15.2958925,67.99559233,00:04:16
"130",2021-01-09 12:26:29,615.7,45,15.29590133,67.99559867,00:04:18
"131",2021-01-09 12:26:31,616,41,15.2959315,67.995607,00:04:22
"132",2021-01-09 12:26:33,616,37,15.29592567,67.99561,00:04:24
"133",2021-01-09 12:26:35,615.9,39,15.29592817,67.99561767,00:04:25
"134",2021-01-09 12:26:37,616,43,15.29591867,67.99562067,00:04:27
"135",2021-01-09 12:26:39,616,42,15.29587917,67.995622,00:04:29
"136",2021-01-09 12:26:41,616,39,15.29583383,67.99562717,00:04:31
"137",2021-01-09 12:26:43,616,41,15.29580233,67.99563133,00:04:33
"138",2021-01-09 12:26:45,616,38,15.29576567,67.99565183,00:04:35
"139",2021-01-09 12:26:47,616,39,15.295765,67.99565167,00:04:37
"140",2021-01-09 12:26:49,616,38,15.29577533,67.9956475,00:04:38
"141",2021-01-09 12:26:51,616,34,15.29578033,67.9956355,00:04:40
"142",2021-01-09 12:26:53,615.8,46,15.295809,67.9956205,00:04:42
"143",2021-01-09 12:26:55,615.7,50,15.2958165,67.995626,00:04:44
"144",2021-01-09 12:26:57,615.4,49,15.295736,67.99553067,00:04:48
"145",2021-01-09 12:26:59,615.1,45,15.29562917,67.995494,00:04:50
"146",2021-01-09 12:27:01,615,41,15.29563967,67.99552783,00:04:51
"147",2021-01-09 12:27:03,614.8,36,15.29570233,67.9955465,00:04:53
"148",2021-01-09 12:27:05,614.8,38,15.29575417,67.99555,00:04:55
"149",2021-01-09 12:27:07,614.8,31,15.2957585,67.99555967,00:04:57
"150",2021-01-09 12:27:09,614.7,26,15.295764,67.99556217,00:04:59
"151",2021-01-09 12:27:11,614.7,35,15.29576867,67.995581,00:05:01
"152",2021-01-09 12:27:13,614.7,42,15.295798,67.99558083,00:05:03
"153",2021-01-09 12:27:15,614.7,47,15.29577733,67.99557667,00:05:04
"154",2021-01-09 12:27:17,614.8,40,15.29579917,67.99557617,00:05:06
"155",2021-01-09 12:27:19,614.7,42,15.295811,67.9955755,00:05:08
"156",2021-01-09 12:27:21,615,41,15.29586383,67.99561617,00:05:12
"157",2021-01-09 12:27:23,615.1,33,15.2958915,67.99564417,00:05:14
"158",2021-01-09 12:27:25,615.1,52,15.29594017,67.995656,00:05:16
"159",2021-01-09 12:27:27,615.3,45,15.29593817,67.99566133,00:05:17
"160",2021-01-09 12:27:29,615.4,32,15.29592683,67.99566767,00:05:19
"161",2021-01-09 12:27:31,615.8,24,15.29593567,67.99566383,00:05:21
"162",2021-01-09 12:27:33,616,35,15.29596833,67.99565783,00:05:23
"163",2021-01-09 12:27:35,615.9,42,15.29592933,67.99564817,00:05:25
"164",2021-01-09 12:27:37,615.7,47,15.2959025,67.99564367,00:05:27
"165",2021-01-09 12:27:39,615.5,52,15.29590433,67.99565217,00:05:29
"166",2021-01-09 12:27:41,615.5,41,15.29590433,67.9956595,00:05:30
"167",2021-01-09 12:27:43,615.9,37,15.29591317,67.9956655,00:05:32
"168",2021-01-09 12:27:45,616,44,15.29592317,67.99567033,00:05:34
"169",2021-01-09 12:27:47,616.1,44,15.29592867,67.99569117,00:05:38
"170",2021-01-09 12:27:49,616,42,15.2958905,67.99569667,00:05:40
"171",2021-01-09 12:27:51,616.1,39,15.29590133,67.9957165,00:05:42
"172",2021-01-09 12:27:53,616.1,38,15.29594583,67.99569933,00:05:43
"173",2021-01-09 12:27:55,616.4,36,15.29595367,67.99570183,00:05:45
"174",2021-01-09 12:27:57,616.4,39,15.2959705,67.99570683,00:05:47
"175",2021-01-09 12:27:59,616.7,35,15.2959895,67.99570617,00:05:49
"176",2021-01-09 12:28:01,616.7,38,15.296007,67.9957065,00:05:51
"177",2021-01-09 12:28:03,616.9,40,15.2960325,67.99570633,00:05:53
"178",2021-01-09 12:28:05,616.8,38,15.296057,67.99571067,00:05:54
"179",2021-01-09 12:28:07,616.9,44,15.296074,67.99570983,00:05:56
"180",2021-01-09 12:28:09,617.2,52,15.296088,67.9957095,00:05:58
"181",2021-01-09 12:28:11,617.2,53,15.296099,67.99571317,00:06:02
"182",2021-01-09 12:28:13,617.3,45,15.29611567,67.9957125,00:06:04
"183",2021-01-09 12:28:15,617.4,37,15.29613217,67.99571133,00:06:06
"184",2021-01-09 12:28:17,617.5,33,15.2961275,67.99572183,00:06:07
"185",2021-01-09 12:28:19,617.4,33,15.29613317,67.9957265,00:06:09
"186",2021-01-09 12:28:21,617.4,35,15.29611467,67.99573367,00:06:11
"187",2021-01-09 12:28:23,617.6,35,15.296072,67.995726,00:06:13
"188",2021-01-09 12:28:25,617.6,33,15.2960465,67.99571883,00:06:15
"189",2021-01-09 12:28:27,617.6,39,15.29600817,67.995726,00:06:17
"190",2021-01-09 12:28:29,617.7,33,15.29597733,67.995715,00:06:19
"191",2021-01-09 12:28:31,617.7,34,15.295951,67.99572333,00:06:20
"192",2021-01-09 12:28:33,617.8,36,15.295961,67.99573817,00:06:22
"193",2021-01-09 12:28:35,618,33,15.296009,67.99574217,00:06:24
"194",2021-01-09 12:28:37,618,32,15.29606783,67.99574783,00:06:28
"195",2021-01-09 12:28:39,617.9,31,15.296089,67.995749,00:06:30
"196",2021-01-09 12:28:41,618,32,15.29611,67.99576383,00:06:32
"197",2021-01-09 12:28:43,618,42,15.29612083,67.99576633,00:06:33
"198",2021-01-09 12:28:45,618.1,41,15.2961635,67.99576567,00:06:35
"199",2021-01-09 12:28:47,618.1,44,15.29623517,67.99576183,00:06:37
"200",2021-01-09 12:28:49,618.2,40,15.2962675,67.995771,00:06:39
"201",2021-01-09 12:28:51,618.2,43,15.2962185,67.9957775,00:06:41
"202",2021-01-09 12:28:53,618.3,28,15.29624483,67.99579167,00:06:43
"203",2021-01-09 12:28:55,618.3,26,15.29619917,67.9958015,00:06:45
"204",2021-01-09 12:28:57,618.2,32,15.29619017,67.995802,00:06:46
"205",2021-01-09 12:28:59,618.1,36,15.29620833,67.99578367,00:06:48
"206",2021-01-09 12:29:01,618.2,36,15.29620617,67.99577717,00:06:50
"207",2021-01-09 12:29:03,618.4,38,15.29617667,67.99577083,00:06:54
"208",2021-01-09 12:29:05,618.3,38,15.2961605,67.99578617,00:06:56
"209",2021-01-09 12:29:07,618.3,39,15.296172,67.99579717,00:06:58
"210",2021-01-09 12:29:09,618.3,38,15.29619717,67.99579967,00:06:59
"211",2021-01-09 12:29:11,618.3,34,15.29617817,67.99579783,00:07:01
"212",2021-01-09 12:29:13,618.3,35,15.29612417,67.99580167,00:07:03
"213",2021-01-09 12:29:15,618.3,35,15.29607383,67.9957965,00:07:05
"214",2021-01-09 12:29:17,618.3,39,15.29598767,67.995833,00:07:07
"215",2021-01-09 12:29:19,618.4,40,15.29601017,67.995845,00:07:09
"216",2021-01-09 12:29:21,618.4,40,15.29604367,67.99584083,00:07:10
"217",2021-01-09 12:29:23,618.5,39,15.29606267,67.9958465,00:07:12
"218",2021-01-09 12:29:25,618.5,40,15.29607567,67.99583,00:07:14
"219",2021-01-09 12:29:27,618.7,45,15.2961295,67.99581267,00:07:18
"220",2021-01-09 12:29:29,618.8,50,15.2961345,67.99581733,00:07:20
"221",2021-01-09 12:29:31,618.8,52,15.2961385,67.99581283,00:07:22
"222",2021-01-09 12:29:33,618.9,46,15.29614283,67.99581533,00:07:23
"223",2021-01-09 12:29:35,618.9,42,15.29616067,67.99582783,00:07:25
"224",2021-01-09 12:29:37,618.9,36,15.296179,67.9958225,00:07:27
"225",2021-01-09 12:29:39,618.9,35,15.29620667,67.99582933,00:07:29
"226",2021-01-09 12:29:41,618.8,35,15.2962075,67.99584383,00:07:31
"227",2021-01-09 12:29:43,618.8,33,15.2961775,67.99585267,00:07:33
"228",2021-01-09 12:29:45,618.9,35,15.296159,67.99585367,00:07:35
"229",2021-01-09 12:29:47,618.9,35,15.29617183,67.995852,00:07:36
"230",2021-01-09 12:29:49,618.8,41,15.29616,67.9958655,00:07:38
"231",2021-01-09 12:29:51,619,53,15.29616833,67.99587,00:07:40
"232",2021-01-09 12:29:53,619.1,61,15.296207,67.9958825,00:07:44
"233",2021-01-09 12:29:55,619.2,65,15.29619117,67.99589333,00:07:46
"234",2021-01-09 12:29:57,619.1,65,15.296211,67.99589417,00:07:48
"235",2021-01-09 12:29:59,619.2,65,15.29624233,67.9958875,00:07:49
"236",2021-01-09 12:30:01,619.2,63,15.29627683,67.995888,00:07:51
"237",2021-01-09 12:30:03,619.4,60,15.29629983,67.99589433,00:07:53
"238",2021-01-09 12:30:05,619.3,59,15.2963015,67.99589317,00:07:55
"239",2021-01-09 12:30:07,619.3,53,15.29633083,67.99589083,00:07:57
"240",2021-01-09 12:30:09,619.4,53,15.296312,67.99588917,00:07:59
"241",2021-01-09 12:30:11,619.2,50,15.29633417,67.99589333,00:08:01
"242",2021-01-09 12:30:13,619.1,49,15.29632833,67.99589317,00:08:02
"243",2021-01-09 12:30:15,618.8,49,15.29629133,67.995891,00:08:04
"244",2021-01-09 12:30:17,618.8,45,15.29629383,67.99589533,00:08:06
"245",2021-01-09 12:30:19,619.2,45,15.29629317,67.9958945,00:08:10
"246",2021-01-09 12:30:21,619.3,62,15.29629467,67.995898,00:08:12
"247",2021-01-09 12:30:23,619.5,61,15.29628117,67.99589567,00:08:13
"248",2021-01-09 12:30:25,619.6,57,15.29631183,67.99589933,00:08:15
"249",2021-01-09 12:30:27,619.4,54,15.29635917,67.99589867,00:08:17
"250",2021-01-09 12:30:29,619.4,52,15.29639117,67.99589917,00:08:19
"251",2021-01-09 12:30:31,619.4,49,15.296405,67.99589683,00:08:21
"252",2021-01-09 12:30:33,619.4,48,15.29640617,67.9959,00:08:23
"253",2021-01-09 12:30:35,619.4,46,15.296431,67.99590067,00:08:25
"254",2021-01-09 12:30:37,619.3,46,15.29645833,67.9958955,00:08:27
"255",2021-01-09 12:30:39,619.3,47,15.296484,67.9959045,00:08:28
"256",2021-01-09 12:30:41,619.4,35,15.29648583,67.9958975,00:08:30
"257",2021-01-09 12:30:43,619.5,50,15.29647267,67.995891,00:08:34
"258",2021-01-09 12:30:45,619.3,50,15.2964815,67.99588717,00:08:36
"259",2021-01-09 12:30:47,619.4,46,15.29647867,67.99589317,00:08:38
"260",2021-01-09 12:30:49,619.4,45,15.29647167,67.99590117,00:08:39
"261",2021-01-09 12:30:51,619.6,35,15.29649533,67.9958985,00:08:41
"262",2021-01-09 12:30:53,619.9,25,15.29650917,67.99589983,00:08:43
"263",2021-01-09 12:30:55,620,32,15.29651617,67.99590717,00:08:45
"264",2021-01-09 12:30:57,620.1,42,15.29652817,67.9959205,00:08:47
"265",2021-01-09 12:30:59,620.1,41,15.296555,67.99591983,00:08:49
"266",2021-01-09 12:31:01,620.1,40,15.29655217,67.99591983,00:08:51
"267",2021-01-09 12:31:03,620.2,41,15.29655067,67.9959335,00:08:52
"268",2021-01-09 12:31:05,620.1,44,15.296527,67.995951,00:08:54
"269",2021-01-09 12:31:07,620,34,15.29652983,67.99596817,00:08:56
"270",2021-01-09 12:31:09,620,31,15.2965845,67.9959705,NA
"271",2021-01-09 12:31:11,619.9,33,15.296593,67.99596917,00:09:02
"272",2021-01-09 12:31:13,620,41,15.29660017,67.995975,00:09:04
"273",2021-01-09 12:31:15,620.3,45,15.29660417,67.99599683,00:09:05
"274",2021-01-09 12:31:17,620.4,40,15.2965905,67.99601367,00:09:07
"275",2021-01-09 12:31:19,620.8,40,15.296608,67.99602067,00:09:09
"276",2021-01-09 12:31:21,620.7,43,15.296635,67.99602183,00:09:11
"277",2021-01-09 12:31:23,620.6,42,15.29662333,67.99601917,00:09:13
"278",2021-01-09 12:31:25,620.5,41,15.29662983,67.99602717,00:09:15
"279",2021-01-09 12:31:27,620.3,43,15.29662167,67.99602783,00:09:17
"280",2021-01-09 12:31:29,619.9,46,15.29664183,67.99603817,00:09:18
"281",2021-01-09 12:31:31,619.8,49,15.29667983,67.99603983,00:09:20
"282",2021-01-09 12:31:33,620.1,59,15.29669533,67.99604133,00:09:22
"283",2021-01-09 12:31:35,620.2,70,15.29674233,67.99604317,00:09:26
"284",2021-01-09 12:31:37,620.4,75,15.29671383,67.996023,00:09:28
"285",2021-01-09 12:31:39,620.6,80,15.296691,67.99602833,00:09:30
"286",2021-01-09 12:31:41,620.9,76,15.296703,67.99601967,00:09:31
"287",2021-01-09 12:31:43,620.9,70,15.2967405,67.99602317,00:09:33
"288",2021-01-09 12:31:45,621,63,15.29675317,67.99603117,00:09:35
"289",2021-01-09 12:31:47,621,37,15.296796,67.99602633,00:09:37
"290",2021-01-09 12:31:49,621.1,34,15.29679933,67.99603367,00:09:39
"291",2021-01-09 12:31:51,621.2,43,15.29681717,67.99603367,00:09:41
"292",2021-01-09 12:31:53,621,35,15.2968415,67.99604,00:09:43
"293",2021-01-09 12:31:55,620.9,27,15.296867,67.9960525,00:09:44
"294",2021-01-09 12:31:57,621,38,15.296862,67.99606067,00:09:46
"295",2021-01-09 12:31:59,621.1,44,15.29688567,67.99606867,00:09:48
"296",2021-01-09 12:32:01,621.1,46,15.2968955,67.99608483,00:09:52
"297",2021-01-09 12:32:03,621.2,49,15.29692533,67.99609883,00:09:54
"298",2021-01-09 12:32:05,621.2,47,15.29691917,67.99609683,00:09:55
"299",2021-01-09 12:32:07,621.3,40,15.296893,67.99612017,00:09:57
"300",2021-01-09 12:32:09,621.3,44,15.296901,67.996116,00:09:59
"301",2021-01-09 12:32:11,621.2,41,15.29694833,67.99610233,00:10:01
"302",2021-01-09 12:32:13,621.2,39,15.29695017,67.99611583,00:10:03
"303",2021-01-09 12:32:15,621.2,46,15.29694717,67.996117,00:10:05
"304",2021-01-09 12:32:17,621.2,52,15.29695183,67.996108,00:10:07
"305",2021-01-09 12:32:19,621.2,58,15.29696817,67.99610883,00:10:08
"306",2021-01-09 12:32:21,621.1,64,15.29695833,67.99611217,00:10:10
"307",2021-01-09 12:32:23,620.9,67,15.296943,67.99611517,00:10:12
"308",2021-01-09 12:32:25,620.6,67,15.29697133,67.99610483,00:10:16
"309",2021-01-09 12:32:27,620.4,67,15.29697533,67.9961005,00:10:18
"310",2021-01-09 12:32:29,620.6,57,15.29695667,67.99609517,00:10:20
"311",2021-01-09 12:32:31,621,48,15.296954,67.9960915,00:10:21
"312",2021-01-09 12:32:33,621.2,50,15.29697133,67.99609583,00:10:23
"313",2021-01-09 12:32:35,621.3,63,15.2969495,67.9960975,00:10:25
"314",2021-01-09 12:32:37,621.3,75,15.29697117,67.9961025,00:10:27
"315",2021-01-09 12:32:39,621.5,73,15.29696883,67.9961175,00:10:29
"316",2021-01-09 12:32:41,621.3,72,15.29696433,67.99612183,00:10:31
"317",2021-01-09 12:32:43,621.4,68,15.29700617,67.99612783,00:10:33
"318",2021-01-09 12:32:45,621.5,60,15.296977,67.99613267,00:10:34
"319",2021-01-09 12:32:47,621.5,60,15.29699733,67.99613683,00:10:36
"320",2021-01-09 12:32:49,621.5,51,15.2969895,67.99613183,00:10:38
"321",2021-01-09 12:32:51,621.7,41,15.29705467,67.9961275,00:10:42
"322",2021-01-09 12:32:53,621.6,33,15.297089,67.99612833,00:10:44
"323",2021-01-09 12:32:55,621.9,28,15.29712533,67.99613633,00:10:46
"324",2021-01-09 12:32:57,621.9,19,15.29713617,67.99613817,00:10:47
"325",2021-01-09 12:32:59,621.8,24,15.29717833,67.9961505,00:10:49
"326",2021-01-09 12:33:01,621.8,29,15.29719183,67.99615083,00:10:51
"327",2021-01-09 12:33:03,621.9,31,15.2972235,67.99615633,00:10:53
"328",2021-01-09 12:33:05,622,33,15.29723633,67.99616683,00:10:55
"329",2021-01-09 12:33:07,622,40,15.29720567,67.9961735,00:10:57
"330",2021-01-09 12:33:09,622,47,15.29718217,67.99616417,00:10:59
"331",2021-01-09 12:33:11,621.9,43,15.29715517,67.9961595,00:11:00
"332",2021-01-09 12:33:13,621.9,36,15.2971645,67.996163,00:11:02
"333",2021-01-09 12:33:15,621.9,29,15.2971485,67.9961655,00:11:04
"334",2021-01-09 12:33:17,621.7,29,15.29718167,67.9961885,00:11:08
"335",2021-01-09 12:33:19,621.7,26,15.29717583,67.99618083,00:11:10
"336",2021-01-09 12:33:21,621.7,22,15.297177,67.99618517,00:11:12
"337",2021-01-09 12:33:23,621.7,25,15.297183,67.99618617,00:11:13
"338",2021-01-09 12:33:25,621.6,29,15.2971955,67.99619017,00:11:15
"339",2021-01-09 12:33:27,621.5,32,15.29715583,67.99618517,00:11:17
"340",2021-01-09 12:33:29,621.5,33,15.29714883,67.996181,00:11:19
"341",2021-01-09 12:33:31,621.5,34,15.29714067,67.996179,00:11:21
"342",2021-01-09 12:33:33,621.2,32,15.29716183,67.99617617,00:11:23
"343",2021-01-09 12:33:35,621.3,22,15.2971535,67.99619267,00:11:25
"344",2021-01-09 12:33:37,621.3,29,15.297135,67.996194,00:11:26
"345",2021-01-09 12:33:39,621.4,41,15.29715717,67.996205,00:11:28
"346",2021-01-09 12:33:41,621.5,39,15.29720083,67.99620617,00:11:30
"347",2021-01-09 12:33:43,621.4,31,15.29727,67.99623483,00:11:34
"348",2021-01-09 12:33:45,621.5,39,15.29728483,67.996234,00:11:36
"349",2021-01-09 12:33:47,621.5,33,15.29730367,67.996253,00:11:38
"350",2021-01-09 12:33:49,621.7,29,15.297292,67.996265,00:11:39
"351",2021-01-09 12:33:51,621.8,28,15.29731417,67.99628267,00:11:41
"352",2021-01-09 12:33:53,621.9,31,15.2972895,67.99629117,00:11:43
"353",2021-01-09 12:33:55,621.8,28,15.29728033,67.99628783,00:11:45
"354",2021-01-09 12:33:57,621.8,28,15.29723217,67.99630733,00:11:47
