"","datetime","depth","heading","lon","lat","videotime"
"715",2021-01-06 12:12:54,626.6,303,15.2822485,68.01327467,00:23:49
"716",2021-01-06 12:12:56,626.7,301,15.2822425,68.01328017,00:23:51
"717",2021-01-06 12:12:58,626.7,302,15.28224383,68.01328733,00:23:53
"718",2021-01-06 12:13:00,626.6,306,15.28224633,68.01329133,00:23:54
"719",2021-01-06 12:13:02,626.4,318,15.2822465,68.01329633,00:23:56
"720",2021-01-06 12:13:04,626.5,316,15.28225433,68.01329733,00:23:58
"721",2021-01-06 12:13:06,626.6,320,15.282293,68.01330583,00:24:02
"722",2021-01-06 12:13:08,626.7,321,15.282305,68.01330867,00:24:04
"723",2021-01-06 12:13:10,626.7,323,15.28232583,68.0133125,00:24:06
"724",2021-01-06 12:13:12,626.6,329,15.28234883,68.01331733,00:24:07
"725",2021-01-06 12:13:14,626.4,328,15.28237267,68.013323,00:24:09
"726",2021-01-06 12:13:16,626.5,324,15.28239033,68.0133315,00:24:11
"727",2021-01-06 12:13:18,626.5,323,15.2824075,68.01333733,00:24:13
"728",2021-01-06 12:13:20,626.6,323,15.28242333,68.013343,00:24:15
"729",2021-01-06 12:13:22,626.6,324,15.2824355,68.01334783,00:24:17
"730",2021-01-06 12:13:24,626.4,318,15.2824415,68.013357,00:24:19
"731",2021-01-06 12:13:26,626.4,320,15.2824455,68.0133635,00:24:20
"732",2021-01-06 12:13:28,626.4,325,15.28244133,68.0133675,00:24:22
"733",2021-01-06 12:13:30,626.3,325,15.282413,68.01337783,00:24:26
"734",2021-01-06 12:13:32,626.4,326,15.28240033,68.01337967,00:24:28
"735",2021-01-06 12:13:34,626.3,327,15.2823855,68.0133795,00:24:30
"736",2021-01-06 12:13:36,626.3,323,15.2823725,68.01337883,00:24:31
"737",2021-01-06 12:13:38,626.1,322,15.28235783,68.01337867,00:24:33
"738",2021-01-06 12:13:40,626.1,319,15.28236017,68.0133795,00:24:35
"739",2021-01-06 12:13:42,625.8,315,15.28235067,68.01337933,00:24:37
"740",2021-01-06 12:13:44,625.7,312,15.28233883,68.01338367,00:24:39
"741",2021-01-06 12:13:46,625.7,316,15.28232183,68.01338717,00:24:41
"742",2021-01-06 12:13:48,625.8,315,15.28230167,68.01339067,00:24:43
"743",2021-01-06 12:13:50,625.9,314,15.28229383,68.0133945,00:24:44
"744",2021-01-06 12:13:52,625.9,314,15.28229233,68.0133995,00:24:46
"745",2021-01-06 12:13:54,625.9,312,15.28227417,68.01340083,00:24:48
"746",2021-01-06 12:13:56,625.8,310,15.282254,68.01339767,00:24:52
"747",2021-01-06 12:13:58,625.9,309,15.28224417,68.01339767,00:24:54
"748",2021-01-06 12:14:00,625.9,309,15.28224167,68.0133945,00:24:56
"749",2021-01-06 12:14:02,626.2,310,15.28224167,68.01339283,00:24:57
"750",2021-01-06 12:14:04,626.3,310,15.28225267,68.01338983,00:24:59
"751",2021-01-06 12:14:06,626.3,314,15.28225217,68.0133875,00:25:01
"752",2021-01-06 12:14:08,626.2,311,15.28225133,68.01338667,00:25:03
"753",2021-01-06 12:14:10,626.1,312,15.2822375,68.01338567,00:25:05
"754",2021-01-06 12:14:12,626.1,314,15.28221917,68.013389,00:25:07
"755",2021-01-06 12:14:14,626.2,313,15.282215,68.01339133,00:25:09
"756",2021-01-06 12:14:16,626.4,317,15.28220067,68.0133945,00:25:10
"757",2021-01-06 12:14:18,626.3,315,15.28220617,68.01340067,00:25:12
"758",2021-01-06 12:14:20,626.4,314,15.28220683,68.01340583,00:25:16
"759",2021-01-06 12:14:22,626.4,316,15.28220217,68.01340967,00:25:18
"760",2021-01-06 12:14:24,626.4,318,15.28220333,68.0134125,00:25:20
"761",2021-01-06 12:14:26,626.4,320,15.28218783,68.01341433,00:25:22
"762",2021-01-06 12:14:28,626.4,313,15.28217967,68.01341833,00:25:23
"763",2021-01-06 12:14:30,626.5,313,15.28218117,68.01342333,00:25:25
"764",2021-01-06 12:14:32,626.3,314,15.28217233,68.013433,00:25:27
"765",2021-01-06 12:14:34,626.1,312,15.282161,68.0134375,00:25:29
"766",2021-01-06 12:14:36,625.9,305,15.28213833,68.01343933,00:25:31
"767",2021-01-06 12:14:38,625.9,304,15.28211767,68.0134415,00:25:33
"768",2021-01-06 12:14:40,626,311,15.2821015,68.0134465,00:25:35
"769",2021-01-06 12:14:42,626.1,313,15.28209917,68.01345067,00:25:36
"770",2021-01-06 12:14:44,625.9,322,15.28209017,68.01345583,00:25:38
"771",2021-01-06 12:14:46,626,305,15.28209683,68.013463,00:25:42
"772",2021-01-06 12:14:48,626.1,282,15.28209867,68.013464,00:25:44
"773",2021-01-06 12:14:50,625.7,271,15.28212367,68.01346833,00:25:46
"774",2021-01-06 12:14:52,625.5,276,15.28214767,68.01347317,00:25:48
"775",2021-01-06 12:14:54,625.4,290,15.28215883,68.01347683,00:25:49
"776",2021-01-06 12:14:56,625.5,308,15.28216033,68.01348,00:25:51
"777",2021-01-06 12:14:58,625.4,332,15.28216067,68.0134805,00:25:53
"778",2021-01-06 12:15:00,625.2,353,15.28216233,68.01348117,00:25:55
"779",2021-01-06 12:15:02,625.4,351,15.282162,68.01348117,00:25:57
"780",2021-01-06 12:15:04,625.7,340,15.2821605,68.01348083,00:25:59
"781",2021-01-06 12:15:06,625.7,338,15.28215583,68.0134805,00:26:01
"782",2021-01-06 12:15:08,625.7,326,15.28214633,68.0134835,00:26:02
"783",2021-01-06 12:15:10,625.7,316,15.28214017,68.0134875,00:26:04
"784",2021-01-06 12:15:12,625.9,316,15.28210567,68.01349483,00:26:08
"785",2021-01-06 12:15:14,626.1,318,15.282089,68.01349783,00:26:10
"786",2021-01-06 12:15:16,626.1,318,15.28206533,68.01350017,00:26:12
"787",2021-01-06 12:15:18,626.3,320,15.28204133,68.01350367,00:26:13
"788",2021-01-06 12:15:20,626.2,319,15.2820245,68.01350567,00:26:15
"789",2021-01-06 12:15:22,626.2,317,15.2820125,68.01351,00:26:17
"790",2021-01-06 12:15:24,626.1,315,15.28200433,68.0135155,00:26:19
"791",2021-01-06 12:15:26,626.1,312,15.28199567,68.01351867,00:26:21
"792",2021-01-06 12:15:28,626.3,312,15.28197933,68.01352517,00:26:23
"793",2021-01-06 12:15:30,626.1,309,15.2819685,68.0135295,00:26:25
"794",2021-01-06 12:15:32,626.2,311,15.28194417,68.01353133,00:26:26
"795",2021-01-06 12:15:34,626.1,310,15.2819375,68.01353267,00:26:28
"796",2021-01-06 12:15:36,626.2,308,15.28193083,68.01353633,00:26:30
"797",2021-01-06 12:15:38,626.1,302,15.28193117,68.01353617,00:26:34
"798",2021-01-06 12:15:40,626.2,302,15.28193717,68.01353783,00:26:36
"799",2021-01-06 12:15:42,626.4,300,15.2819235,68.01353483,00:26:38
"800",2021-01-06 12:15:44,626.4,305,15.28192233,68.013532,00:26:39
"801",2021-01-06 12:15:46,626.2,303,15.2819105,68.01353083,00:26:41
"802",2021-01-06 12:15:48,626.3,302,15.28189483,68.013527,00:26:43
"803",2021-01-06 12:15:50,626.4,302,15.28187833,68.013524,00:26:45
"804",2021-01-06 12:15:52,626.2,298,15.28187533,68.01352083,00:26:47
"805",2021-01-06 12:15:54,626.2,297,15.28187567,68.013519,00:26:49
"806",2021-01-06 12:15:56,626.2,301,15.28188167,68.01351933,00:26:51
"807",2021-01-06 12:15:58,626.4,303,15.281889,68.01352017,00:26:52
"808",2021-01-06 12:16:00,626.4,304,15.28188833,68.013522,00:26:54
"809",2021-01-06 12:16:02,626.6,305,15.28188717,68.01352483,00:26:56
"810",2021-01-06 12:16:04,626.4,303,15.28186433,68.01354183,NA
"811",2021-01-06 12:16:06,626.4,296,15.28180583,68.01355917,00:27:02
"812",2021-01-06 12:16:08,626.1,292,15.28176233,68.01357333,00:27:04
"813",2021-01-06 12:16:10,626,288,15.281733,68.0135765,00:27:05
"814",2021-01-06 12:16:12,626,302,15.28172733,68.01357867,00:27:07
"815",2021-01-06 12:16:14,625.7,308,15.28170667,68.01357833,00:27:09
"816",2021-01-06 12:16:16,625.7,307,15.28169467,68.01356467,00:27:11
"817",2021-01-06 12:16:18,625.7,303,15.281708,68.013563,00:27:13
"818",2021-01-06 12:16:20,625.7,301,15.28171467,68.01355783,00:27:15
"819",2021-01-06 12:16:22,625.7,297,15.28171383,68.01355533,00:27:17
"820",2021-01-06 12:16:24,625.7,295,15.28169933,68.01354733,00:27:18
"821",2021-01-06 12:16:26,625.6,295,15.28167233,68.01354,00:27:20
"822",2021-01-06 12:16:28,625.6,296,15.281694,68.013534,00:27:24
"823",2021-01-06 12:16:30,625.7,296,15.28173083,68.013528,00:27:26
"824",2021-01-06 12:16:32,625.7,294,15.28173883,68.013529,00:27:28
"825",2021-01-06 12:16:34,625.4,298,15.281746,68.01352267,00:27:30
"826",2021-01-06 12:16:36,625.2,303,15.28175733,68.01352217,00:27:31
"827",2021-01-06 12:16:38,625.4,313,15.2817615,68.01351617,00:27:33
"828",2021-01-06 12:16:40,625.6,306,15.28175883,68.0135095,00:27:35
"829",2021-01-06 12:16:42,625.7,301,15.281748,68.01350433,00:27:37
"830",2021-01-06 12:16:44,625.7,295,15.28175967,68.01350083,00:27:39
"831",2021-01-06 12:16:46,625.8,295,15.28175967,68.01350083,00:27:39
"832",2021-01-06 12:16:48,625.7,295,15.28176467,68.01350083,00:27:43
"833",2021-01-06 12:16:50,625.6,295,15.28176033,68.0135055,00:27:44
"834",2021-01-06 12:16:52,625.7,296,15.28175133,68.01351033,00:27:46
"835",2021-01-06 12:16:54,625.8,301,15.281708,68.0135105,00:27:50
"836",2021-01-06 12:16:56,625.7,301,15.28169083,68.01350817,00:27:52
"837",2021-01-06 12:16:58,626,300,15.28168433,68.013507,00:27:54
"838",2021-01-06 12:17:00,626.1,302,15.28167367,68.0135075,00:27:56
"839",2021-01-06 12:17:02,626.1,304,15.28166483,68.01350617,00:27:57
"840",2021-01-06 12:17:04,626.1,305,15.2816575,68.01350717,00:27:59
"841",2021-01-06 12:17:06,626.1,310,15.28164167,68.01350883,00:28:01
"842",2021-01-06 12:17:08,626.1,309,15.2816315,68.01351017,00:28:03
"843",2021-01-06 12:17:10,626.2,304,15.28161583,68.01351233,00:28:05
"844",2021-01-06 12:17:12,626.4,297,15.28161083,68.01351483,00:28:07
"845",2021-01-06 12:17:14,626.4,295,15.28160717,68.01351867,00:28:09
"846",2021-01-06 12:17:16,626.5,297,15.281597,68.01351833,00:28:10
"847",2021-01-06 12:17:18,626.4,301,15.28159917,68.01352317,00:28:12
"848",2021-01-06 12:17:20,626.4,301,15.28160283,68.01352433,00:28:16
"849",2021-01-06 12:17:22,626.4,301,15.28160233,68.0135235,00:28:18
"850",2021-01-06 12:17:24,626.5,303,15.28160617,68.01352367,00:28:20
"851",2021-01-06 12:17:26,626.4,308,15.28160833,68.01352417,00:28:22
"852",2021-01-06 12:17:28,626.3,307,15.28160783,68.01352667,00:28:23
"853",2021-01-06 12:17:30,626.1,313,15.28160067,68.013532,00:28:25
"854",2021-01-06 12:17:32,626.1,321,15.28159033,68.013528,00:28:27
"855",2021-01-06 12:17:34,626.2,321,15.2815825,68.01353433,00:28:29
"856",2021-01-06 12:17:36,626.2,323,15.28156783,68.01354317,00:28:31
"857",2021-01-06 12:17:38,626.2,331,15.28156217,68.01355067,00:28:33
"858",2021-01-06 12:17:40,626.1,333,15.2815535,68.0135555,00:28:34
"859",2021-01-06 12:17:42,626,332,15.28154283,68.013563,00:28:36
"860",2021-01-06 12:17:44,625.8,325,15.2815425,68.01356717,00:28:38
"861",2021-01-06 12:17:46,626,317,15.28155283,68.01357833,00:28:42
"862",2021-01-06 12:17:48,626.1,324,15.2815535,68.01358517,00:28:44
"863",2021-01-06 12:17:50,626.1,332,15.2815555,68.01359217,00:28:46
"864",2021-01-06 12:17:52,626,332,15.28155617,68.01359783,00:28:47
"865",2021-01-06 12:17:54,625.7,336,15.28155567,68.01360583,00:28:49
"866",2021-01-06 12:17:56,625.7,329,15.28155067,68.0136115,00:28:51
"867",2021-01-06 12:17:58,625.5,321,15.28154833,68.0136145,00:28:53
"868",2021-01-06 12:18:00,625.6,321,15.281543,68.01361617,00:28:55
"869",2021-01-06 12:18:02,625.9,338,15.28153133,68.01361783,00:28:57
"870",2021-01-06 12:18:04,626,332,15.28151917,68.01362017,00:28:59
"871",2021-01-06 12:18:06,626,326,15.2815135,68.0136225,00:29:00
"872",2021-01-06 12:18:08,626.1,324,15.28151267,68.01362617,00:29:02
"873",2021-01-06 12:18:10,626.1,318,15.28148933,68.01363233,00:29:06
"874",2021-01-06 12:18:12,626.1,318,15.28148,68.01363767,00:29:08
"875",2021-01-06 12:18:14,626.1,316,15.28146783,68.01364167,00:29:10
"876",2021-01-06 12:18:16,626.2,320,15.28145583,68.01364383,00:29:12
"877",2021-01-06 12:18:18,626.1,313,15.281438,68.013646,00:29:13
"878",2021-01-06 12:18:20,626.1,320,15.281428,68.01365067,00:29:15
"879",2021-01-06 12:18:22,626.1,316,15.28142267,68.01365083,00:29:17
"880",2021-01-06 12:18:24,626.1,316,15.28142683,68.01365133,00:29:19
"881",2021-01-06 12:18:26,626.1,317,15.28142817,68.01365083,00:29:21
"882",2021-01-06 12:18:28,626,313,15.2814375,68.0136535,00:29:23
"883",2021-01-06 12:18:30,626.1,315,15.28143183,68.01365667,00:29:25
"884",2021-01-06 12:18:32,626.1,314,15.28142467,68.01365967,00:29:26
"885",2021-01-06 12:18:34,626.1,314,15.28141783,68.01366217,00:29:28
"886",2021-01-06 12:18:36,626.2,312,15.2814075,68.01366983,00:29:32
"887",2021-01-06 12:18:38,626.2,315,15.28139333,68.01367617,00:29:34
"888",2021-01-06 12:18:40,626.1,313,15.2813725,68.0136815,00:29:36
"889",2021-01-06 12:18:42,626.4,316,15.28135233,68.01368767,00:29:37
"890",2021-01-06 12:18:44,626.4,309,15.2813305,68.01369133,00:29:39
"891",2021-01-06 12:18:46,626.4,310,15.28130333,68.01369517,00:29:41
"892",2021-01-06 12:18:48,626.5,318,15.28127483,68.01369867,00:29:43
"893",2021-01-06 12:18:50,626.4,315,15.2812455,68.01369817,00:29:45
"894",2021-01-06 12:18:52,626.6,313,15.28122283,68.01370217,00:29:47
"895",2021-01-06 12:18:54,626.4,312,15.28119817,68.01370333,00:29:49
"896",2021-01-06 12:18:56,626.4,317,15.28117783,68.013706,00:29:50
"897",2021-01-06 12:18:58,626.4,310,15.28115983,68.01371067,00:29:52
"898",2021-01-06 12:19:00,626.4,315,15.281159,68.01371467,00:29:54
"899",2021-01-06 12:19:02,626.4,316,15.281126,68.01373117,00:29:58
"900",2021-01-06 12:19:04,626.3,312,15.2810925,68.0137435,NA
"901",2021-01-06 12:19:06,626.4,313,15.2810465,68.01375283,00:30:02
"902",2021-01-06 12:19:08,626.4,309,15.28107417,68.01374717,00:30:03
