datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2022-03-01T10:48:03Z,NA,NA,NA,NA,NA,15.27931817,68.02926725,339.45000000000005,53,15.2792850972558,68.02925693242415
2022-03-01T10:48:04Z,00:00:54,15.27931867,68.02926717,340.3,54,15.27931867,68.02926717,340.3,54,15.279285187280287,68.02925655473868
2022-03-01T10:48:05Z,NA,NA,NA,NA,NA,15.279318,68.02926725,339.65,55,15.27928525765541,68.02925616488973
2022-03-01T10:48:06Z,00:00:56,15.27931733,68.02926733,339,56,15.27931733,68.02926733,339,56,15.279285308688426,68.02925576281918
2022-03-01T10:48:07Z,NA,NA,NA,NA,NA,15.279314164999999,68.029269665,339.4,57,15.279285340722804,68.02925534848336
2022-03-01T10:48:08Z,00:00:58,15.279311,68.029272,339.8,58,15.279311,68.029272,339.8,58,15.279285354246834,68.02925492189623
2022-03-01T10:48:09Z,NA,NA,NA,NA,NA,15.279316835,68.0292695,339.85,59,15.279285349785008,68.02925448308615
2022-03-01T10:48:10Z,00:00:59,15.27932267,68.029267,339.9,60,15.27932267,68.029267,339.9,60,15.279285327861821,68.02925403208154
2022-03-01T10:48:11Z,NA,NA,NA,NA,NA,15.279319000000001,68.029265585,339.79999999999995,61,15.279285289001754,68.02925356891078
2022-03-01T10:48:12Z,00:01:01,15.27931533,68.02926417,339.7,62,15.27931533,68.02926417,339.7,62,15.279285233729306,68.02925309360222
2022-03-01T10:48:13Z,NA,NA,NA,NA,NA,15.279315915,68.029263335,339.15,63,15.279285162568973,68.02925260618426
2022-03-01T10:48:14Z,00:01:03,15.2793165,68.0292625,338.6,64,15.2793165,68.0292625,338.6,64,15.279285076078605,68.02925210669792
2022-03-01T10:48:15Z,NA,NA,NA,NA,NA,15.279312664999999,68.029261335,339.20000000000005,65,15.279284974949517,68.02925159523464
2022-03-01T10:48:16Z,00:01:05,15.27930883,68.02926017,339.8,66,15.27930883,68.02926017,339.8,66,15.2792848599064,68.02925107189846
2022-03-01T10:48:17Z,NA,NA,NA,NA,NA,15.27930933,68.02926342,339.9,67,15.27928473167393,68.02925053679346
2022-03-01T10:48:18Z,00:01:09,15.27930983,68.02926667,340,68,15.27930983,68.02926667,340,68,15.279284590976786,68.02924999002369
2022-03-01T10:48:19Z,NA,NA,NA,NA,NA,15.27930983,68.02926667,339.35,69,15.279284438539662,68.02924943169322
2022-03-01T10:48:20Z,00:01:09,15.27930983,68.02926667,338.7,70,15.27930983,68.02926667,338.7,70,15.279284275087226,68.02924886190611
2022-03-01T10:48:21Z,NA,NA,NA,NA,NA,15.27930983,68.02926667,338.65,71,15.279284101376707,68.0292482807881
2022-03-01T10:48:22Z,00:01:09,15.27930983,68.02926667,338.6,72,15.27930983,68.02926667,338.6,72,15.279283918295484,68.02924768855156
2022-03-01T10:48:23Z,NA,NA,NA,NA,NA,15.27930983,68.02926667,338.45000000000005,73,15.279283726763476,68.0292470854306
2022-03-01T10:48:24Z,00:01:09,15.27930983,68.02926667,338.3,74,15.27930983,68.02926667,338.3,74,15.279283527700604,68.02924647165926
2022-03-01T10:48:25Z,NA,NA,NA,NA,NA,15.279287665,68.0292795,338.3,75,15.279283322026785,68.02924584747163
2022-03-01T10:48:26Z,00:01:16,15.2792655,68.02929233,338.3,76,15.2792655,68.02929233,338.3,76,15.279283110661943,68.02924521310177
2022-03-01T10:48:27Z,NA,NA,NA,NA,NA,15.279249835,68.02928108,338.35,77,15.279282894525993,68.02924456878377
2022-03-01T10:48:28Z,00:01:19,15.27923417,68.02926983,338.4,78,15.27923417,68.02926983,338.4,78,15.279282674512482,68.02924391477829
2022-03-01T10:48:29Z,NA,NA,NA,NA,NA,15.279235835000001,68.02925333,338.4,79,15.279282451409452,68.02924325145254
2022-03-01T10:48:30Z,00:01:20,15.2792375,68.02923683,338.4,80,15.2792375,68.02923683,338.4,80,15.279282225978571,68.02924257920033
2022-03-01T10:48:31Z,NA,NA,NA,NA,NA,15.2792375,68.02923683,338.29999999999995,81,15.279281998981496,68.0292418984154
2022-03-01T10:48:32Z,00:01:20,15.2792375,68.02923683,338.2,82,15.2792375,68.02923683,338.2,82,15.279281771179912,68.0292412094916
2022-03-01T10:48:33Z,NA,NA,NA,NA,NA,15.279250165,68.0292355,338.85,83,15.279281543335474,68.02924051282277
2022-03-01T10:48:34Z,00:01:24,15.27926283,68.02923417,339.5,84,15.27926283,68.02923417,339.5,84,15.279281316209852,68.02923980880263
2022-03-01T10:48:35Z,NA,NA,NA,NA,NA,15.27926075,68.02923516999999,339.2,85,15.279281090526363,68.02923909781937
2022-03-01T10:48:36Z,00:01:26,15.27925867,68.02923617,338.9,86,15.27925867,68.02923617,338.9,86,15.27928086685492,68.02923838023867
2022-03-01T10:48:37Z,NA,NA,NA,NA,NA,15.2792575,68.02923799999999,338.95,87,15.279280645727095,68.02923765642042
2022-03-01T10:48:38Z,00:01:28,15.27925633,68.02923983,339,88,15.27925633,68.02923983,339,88,15.279280427674449,68.02923692672468
2022-03-01T10:48:39Z,NA,NA,NA,NA,NA,15.279259915,68.02924107999999,339.1,89,15.279280213228544,68.02923619151139
2022-03-01T10:48:40Z,00:01:30,15.2792635,68.02924233,339.2,90,15.2792635,68.02924233,339.2,90,15.279280002920961,68.02923545114052
2022-03-01T10:48:41Z,NA,NA,NA,NA,NA,15.27927175,68.02924658,339.15,91,15.27927979728325,68.02923470597207
2022-03-01T10:48:42Z,00:01:32,15.27928,68.02925083,339.1,92,15.27928,68.02925083,339.1,92,15.279279596834657,68.0292339563771
2022-03-01T10:48:43Z,NA,NA,NA,NA,NA,15.279284165,68.02924974999999,339,93,15.279279402045107,68.02923320277078
2022-03-01T10:48:44Z,00:01:33,15.27928833,68.02924867,338.9,94,15.27928833,68.02924867,338.9,94,15.279279213372206,68.02923244557942
2022-03-01T10:48:45Z,NA,NA,NA,NA,NA,15.279291664999999,68.029245335,338.75,95,15.279279031273552,68.02923168522926
2022-03-01T10:48:46Z,00:01:35,15.279295,68.029242,338.6,96,15.279295,68.029242,338.6,96,15.279278856206751,68.02923092214657
2022-03-01T10:48:47Z,NA,NA,NA,NA,NA,15.279303335,68.029239835,338.45000000000005,97,15.279278688629397,68.0292301567576
2022-03-01T10:48:48Z,00:01:37,15.27931167,68.02923767,338.3,98,15.27931167,68.02923767,338.3,98,15.279278528999104,68.02922938948865
2022-03-01T10:48:49Z,NA,NA,NA,NA,NA,15.2793125,68.029239335,338.5,99,15.279278377824877,68.02922862078537
2022-03-01T10:48:50Z,00:01:39,15.27931333,68.029241,338.7,100,15.27931333,68.029241,338.7,100,15.27927823582141,68.02922785117137
2022-03-01T10:48:51Z,NA,NA,NA,NA,NA,15.279311415,68.02924758500001,338.79999999999995,101,15.27927810375481,68.02922708118956
2022-03-01T10:48:52Z,00:01:43,15.2793095,68.02925417,338.9,102,15.2793095,68.02925417,338.9,102,15.279277982391173,68.02922631138289
2022-03-01T10:48:53Z,NA,NA,NA,NA,NA,15.27930825,68.02925292,338.7,103,15.279277872496609,68.02922554229433
2022-03-01T10:48:54Z,00:01:45,15.279307,68.02925167,338.5,104,15.279307,68.02925167,338.5,104,15.279277774837222,68.02922477446684
2022-03-01T10:48:55Z,NA,NA,NA,NA,NA,15.279307334999999,68.029252585,338.45,105,15.279277690179116,68.0292240084434
2022-03-01T10:48:56Z,00:01:46,15.27930767,68.0292535,338.4,106,15.27930767,68.0292535,338.4,106,15.279277619221329,68.02922324478129
2022-03-01T10:48:57Z,NA,NA,NA,NA,NA,15.2791255,68.02922108499999,338.9,107,15.279277562394673,68.029222484095
2022-03-01T10:48:58Z,00:01:48,15.27894333,68.02918867,339.4,108,15.27894333,68.02918867,339.4,108,15.27927752006288,68.02922172701342
2022-03-01T10:48:59Z,NA,NA,NA,NA,NA,15.27892383,68.029185,342.6,109,15.279277492589697,68.02922097416538
2022-03-01T10:49:00Z,00:01:50,15.27890433,68.02918133,345.8,110,15.27890433,68.02918133,345.8,110,15.279277480338875,68.02922022617975
2022-03-01T10:49:01Z,NA,NA,NA,NA,NA,15.278910329999999,68.02919632999999,344.70000000000005,111,15.279277483674145,68.0292194836854
2022-03-01T10:49:02Z,00:01:52,15.27891633,68.02921133,343.6,112,15.27891633,68.02921133,343.6,112,15.27927750295925,68.02921874731112
2022-03-01T10:49:03Z,NA,NA,NA,NA,NA,15.2788905,68.029210165,344.3,113,15.279277538152538,68.02921801765876
2022-03-01T10:49:04Z,00:01:54,15.27886467,68.029209,345,114,15.27886467,68.029209,345,114,15.279277587590741,68.02921729522194
2022-03-01T10:49:05Z,NA,NA,NA,NA,NA,15.279012835,68.029198,344.75,115,15.279277649205207,68.02921658046714
2022-03-01T10:49:06Z,00:01:56,15.279161,68.029187,344.5,116,15.279161,68.029187,344.5,116,15.279277720927265,68.02921587386098
2022-03-01T10:49:07Z,NA,NA,NA,NA,NA,15.2792015,68.029193665,346.35,117,15.279277800688265,68.02921517586995
2022-03-01T10:49:08Z,00:01:58,15.279242,68.02920033,348.2,118,15.279242,68.02920033,348.2,118,15.279277886419532,68.02921448696064
2022-03-01T10:49:09Z,NA,NA,NA,NA,NA,15.279236165,68.029214415,344.25,119,15.279277976052418,68.02921380759959
2022-03-01T10:49:10Z,00:01:59,15.27923033,68.0292285,340.3,120,15.27923033,68.0292285,340.3,120,15.279278067442014,68.02921313824905
