mtime,Survey_LOG_RELTIME,Survey_ROV_LON,Survey_ROV_LAT,Sperre_LOG_DATETIME,Sperre_Depth,Sperre_Heading,LON2,LAT2,DEPTH2,xsmoothed,ysmoothed
2021-01-07T09:31:07Z,00:00:04,5.27135717,8.001629,2021-01-07T09:31:07Z,324.8,174,5.27135717,8.001629,324.8,5.2713903639994095,8.001638988930834
2021-01-07T09:31:08Z,NA,NA,NA,NA,NA,NA,5.271357999999999,8.00162875,324.85,5.2713890466937885,8.00163677417052
2021-01-07T09:31:09Z,00:00:06,5.27135883,8.0016285,2021-01-07T09:31:09Z,324.9,164,5.27135883,8.0016285,324.9,5.27138775439326,8.001634541062366
2021-01-07T09:31:10Z,NA,NA,NA,NA,NA,NA,5.27136233,8.001628415,325.04999999999995,5.271386468505712,8.001632291192639
2021-01-07T09:31:11Z,00:00:07,5.27136583,8.00162833,2021-01-07T09:31:11Z,325.2,164,5.27136583,8.00162833,325.2,5.271385170439026,8.001630026147604
2021-01-07T09:31:12Z,NA,NA,NA,NA,NA,NA,5.271368165,8.001627580000001,325.5,5.271383841601095,8.001627747513528
2021-01-07T09:31:13Z,00:00:09,5.2713705,8.00162683,2021-01-07T09:31:13Z,325.8,183,5.2713705,8.00162683,325.8,5.2713824633998065,8.001625456876681
2021-01-07T09:31:14Z,NA,NA,NA,NA,NA,NA,5.271374335,8.00162658,326.15,5.271381017243043,8.001623155823319
2021-01-07T09:31:15Z,00:00:11,5.27137817,8.00162633,2021-01-07T09:31:15Z,326.5,192,5.27137817,8.00162633,326.5,5.271379484538696,8.001620845939721
2021-01-07T09:31:16Z,NA,NA,NA,NA,NA,NA,5.27137792,8.00162633,326.65,5.271377846694651,8.00161852881214
2021-01-07T09:31:17Z,00:00:13,5.27137767,8.00162633,2021-01-07T09:31:17Z,326.8,201,5.27137767,8.00162633,326.8,5.271376085118796,8.001616206026853
2021-01-07T09:31:18Z,NA,NA,NA,NA,NA,NA,5.271381249999999,8.001624415,326.95000000000005,5.271374181219018,8.00161387917012
2021-01-07T09:31:19Z,00:00:15,5.27138483,8.0016225,2021-01-07T09:31:19Z,327.1,202,5.27138483,8.0016225,327.1,5.271372116403204,8.001611549828207
2021-01-07T09:31:20Z,NA,NA,NA,NA,NA,NA,5.27138625,8.00162025,327,5.271369872079241,8.001609219587381
2021-01-07T09:31:21Z,00:00:17,5.27138767,8.001618,2021-01-07T09:31:21Z,326.9,194,5.27138767,8.001618,326.9,5.271367429655016,8.001606890033909
2021-01-07T09:31:22Z,NA,NA,NA,NA,NA,NA,5.27138875,8.001614585,326.85,5.2713647705384155,8.001604562754054
2021-01-07T09:31:23Z,00:00:19,5.27138983,8.00161117,2021-01-07T09:31:23Z,326.8,199,5.27138983,8.00161117,326.8,5.27136187613733,8.001602239334083
2021-01-07T09:31:24Z,NA,NA,NA,NA,NA,NA,5.271392165,8.001607335,326.65,5.271358727859645,8.001599921360263
2021-01-07T09:31:25Z,00:00:20,5.2713945,8.0016035,2021-01-07T09:31:25Z,326.5,206,5.2713945,8.0016035,326.5,5.271355314206786,8.001597610557763
2021-01-07T09:31:26Z,NA,NA,NA,NA,NA,NA,5.271389415,8.001596415,326.45,5.27135165205434,8.001595309207374
2021-01-07T09:31:27Z,00:00:24,5.27138433,8.00158933,2021-01-07T09:31:27Z,326.4,209,5.27138433,8.00158933,326.4,5.271347765371437,8.001593019728789
2021-01-07T09:31:28Z,NA,NA,NA,NA,NA,NA,5.271381079999999,8.00158583,326.15,5.271343678127197,8.0015907445417
2021-01-07T09:31:29Z,00:00:26,5.27137783,8.00158233,2021-01-07T09:31:29Z,325.9,213,5.27137783,8.00158233,325.9,5.271339414290752,8.001588486065799
2021-01-07T09:31:30Z,NA,NA,NA,NA,NA,NA,5.27136833,8.001579249999999,325.75,5.271334997831227,8.00158624672078
2021-01-07T09:31:31Z,00:00:28,5.27135883,8.00157617,2021-01-07T09:31:31Z,325.6,217,5.27135883,8.00157617,325.6,5.271330452717748,8.001584028926342
2021-01-07T09:31:32Z,NA,NA,NA,NA,NA,NA,5.27134908,8.0015735,325.5,5.2713258029194385,8.00158183510217
2021-01-07T09:31:33Z,00:00:30,5.27133933,8.00157083,2021-01-07T09:31:33Z,325.4,215,5.27133933,8.00157083,325.4,5.271321072405429,8.001579667667963
2021-01-07T09:31:34Z,NA,NA,NA,NA,NA,NA,5.27132975,8.00156825,325.29999999999995,5.271316285144844,8.001577529043411
2021-01-07T09:31:35Z,00:00:32,5.27132017,8.00156567,2021-01-07T09:31:35Z,325.2,212,5.27132017,8.00156567,325.2,5.271311465106809,8.001575421648212
2021-01-07T09:31:36Z,NA,NA,NA,NA,NA,NA,5.271311335,8.001562419999999,325.1,5.271306636260453,8.001573347902053
2021-01-07T09:31:37Z,00:00:33,5.2713025,8.00155917,2021-01-07T09:31:37Z,325,206,5.2713025,8.00155917,325,5.271301822574903,8.00157131022463
2021-01-07T09:31:38Z,NA,NA,NA,NA,NA,NA,5.2712965,8.001557835,324.9,5.271297048019281,8.001569311035638
2021-01-07T09:31:39Z,00:00:35,5.2712905,8.0015565,2021-01-07T09:31:39Z,324.8,204,5.2712905,8.0015565,324.8,5.271292336562717,8.001567352754773
2021-01-07T09:31:40Z,NA,NA,NA,NA,NA,NA,5.271283,8.001555414999999,324.65,5.271287712174336,8.001565437801721
2021-01-07T09:31:41Z,00:00:37,5.2712755,8.00155433,2021-01-07T09:31:41Z,324.5,201,5.2712755,8.00155433,324.5,5.271283198823262,8.001563568596179
2021-01-07T09:31:42Z,NA,NA,NA,NA,NA,NA,5.271269835,8.001553999999999,324.4,5.271278820478629,8.001561747557842
2021-01-07T09:31:43Z,00:00:39,5.27126417,8.00155367,2021-01-07T09:31:43Z,324.3,197,5.27126417,8.00155367,324.3,5.271274598910188,8.001559975930537
2021-01-07T09:31:44Z,NA,NA,NA,NA,NA,NA,5.27125667,8.001555334999999,324.20000000000005,5.27127054709024,8.001558250254638
2021-01-07T09:31:45Z,00:00:41,5.27124917,8.001557,2021-01-07T09:31:45Z,324.1,195,5.27124917,8.001557,324.1,5.271266675791715,8.001556565894655
2021-01-07T09:31:46Z,NA,NA,NA,NA,NA,NA,5.27124242,8.001558665000001,324,5.271262995787536,8.001554918215104
2021-01-07T09:31:47Z,00:00:43,5.27123567,8.00156033,2021-01-07T09:31:47Z,323.9,196,5.27123567,8.00156033,323.9,5.271259517850639,8.001553302580486
2021-01-07T09:31:48Z,NA,NA,NA,NA,NA,NA,5.27123192,8.001560000000001,323.7,5.27125625275395,8.001551714355314
2021-01-07T09:31:49Z,00:00:44,5.27122817,8.00155967,2021-01-07T09:31:49Z,323.5,194,5.27122817,8.00155967,323.5,5.271253211270399,8.001550148904101
2021-01-07T09:31:50Z,NA,NA,NA,NA,NA,NA,5.271223085,8.00155825,323.35,5.271250404172915,8.001548601591356
2021-01-07T09:31:51Z,00:00:46,5.271218,8.00155683,2021-01-07T09:31:51Z,323.2,191,5.271218,8.00155683,323.2,5.271247842234426,8.001547067781589
2021-01-07T09:31:52Z,NA,NA,NA,NA,NA,NA,5.2712164999999995,8.001552665,323.15,5.271245536227863,8.00154554283931
2021-01-07T09:31:53Z,00:00:50,5.271215,8.0015485,2021-01-07T09:31:53Z,323.1,190,5.271215,8.0015485,323.1,5.2712434969261555,8.001544022129025
2021-01-07T09:31:54Z,NA,NA,NA,NA,NA,NA,5.271213749999999,8.001545915000001,323.1,5.2712417351022305,8.00154250101525
2021-01-07T09:31:55Z,00:00:52,5.2712125,8.00154333,2021-01-07T09:31:55Z,323.1,187,5.2712125,8.00154333,323.1,5.27124026152902,8.001540974862491
2021-01-07T09:31:56Z,NA,NA,NA,NA,NA,NA,5.27121225,8.0015425,323.05,5.271239086979452,8.001539439035263
2021-01-07T09:31:57Z,00:00:54,5.271212,8.00154167,2021-01-07T09:31:57Z,323,187,5.271212,8.00154167,323,5.2712382222264536,8.001537888898069
2021-01-07T09:31:58Z,NA,NA,NA,NA,NA,NA,5.2712133350000006,8.001541,322.95,5.271237678042958,8.001536319815427
2021-01-07T09:31:59Z,00:00:56,5.27121467,8.00154033,2021-01-07T09:31:59Z,322.9,189,5.27121467,8.00154033,322.9,5.271237465201891,8.00153472715184
2021-01-07T09:32:00Z,NA,NA,NA,NA,NA,NA,5.2712175000000006,8.00153875,322.75,5.271237594476185,8.001533106271822
2021-01-07T09:32:01Z,00:00:57,5.27122033,8.00153717,2021-01-07T09:32:01Z,322.6,187,5.27122033,8.00153717,322.6,5.271238069987672,8.001531454104299
2021-01-07T09:32:02Z,NA,NA,NA,NA,NA,NA,5.2712213299999995,8.001534,322.4,5.271238869253811,8.001529773835854
2021-01-07T09:32:03Z,00:00:59,5.27122233,8.00153083,2021-01-07T09:32:03Z,322.2,189,5.27122233,8.00153083,322.2,5.271239963140963,8.001528070217487
2021-01-07T09:32:04Z,NA,NA,NA,NA,NA,NA,5.27122383,8.00152958,322.1,5.271241322515494,8.001526348000205
2021-01-07T09:32:05Z,00:01:01,5.27122533,8.00152833,2021-01-07T09:32:05Z,322,186,5.27122533,8.00152833,322,5.271242918243766,8.001524611935
2021-01-07T09:32:06Z,NA,NA,NA,NA,NA,NA,5.2712325799999995,8.001525999999998,321.9,5.271244721192142,8.00152286677288
2021-01-07T09:32:07Z,00:01:03,5.27123983,8.00152367,2021-01-07T09:32:07Z,321.8,179,5.27123983,8.00152367,321.8,5.271246702226984,8.001521117264843
2021-01-07T09:32:08Z,NA,NA,NA,NA,NA,NA,5.271243665,8.00152142,321.70000000000005,5.2712488322146545,8.00151936816189
2021-01-07T09:32:09Z,00:01:05,5.2712475,8.00151917,2021-01-07T09:32:09Z,321.6,183,5.2712475,8.00151917,321.6,5.271251082021519,8.001517624215024
2021-01-07T09:32:10Z,NA,NA,NA,NA,NA,NA,5.271255,8.001516084999999,321.45000000000005,5.271253422513939,8.001515890175245
2021-01-07T09:32:11Z,00:01:07,5.2712625,8.001513,2021-01-07T09:32:11Z,321.3,186,5.2712625,8.001513,321.3,5.271255824558278,8.00151417079355
2021-01-07T09:32:12Z,NA,NA,NA,NA,NA,NA,5.2712695,8.001510414999998,321.05,5.2712582590208985,8.001512470820947
2021-01-07T09:32:13Z,00:01:09,5.2712765,8.00150783,2021-01-07T09:32:13Z,320.8,190,5.2712765,8.00150783,320.8,5.271260696768164,8.001510795008429
2021-01-07T09:32:14Z,NA,NA,NA,NA,NA,NA,5.271280915,8.00150483,320.6,5.271263108666438,8.001509148107
2021-01-07T09:32:15Z,00:01:10,5.27128533,8.00150183,2021-01-07T09:32:15Z,320.4,194,5.27128533,8.00150183,320.4,5.271265465582083,8.001507534867665
2021-01-07T09:32:16Z,NA,NA,NA,NA,NA,NA,5.27128683,8.001499665,320.4,5.271267738381463,8.00150596004142
2021-01-07T09:32:17Z,00:01:12,5.27128833,8.0014975,2021-01-07T09:32:17Z,320.4,193,5.27128833,8.0014975,320.4,5.271269897930938,8.001504428379269
2021-01-07T09:32:18Z,NA,NA,NA,NA,NA,NA,5.2712895,8.001494834999999,320.35,5.271271919520631,8.001502943666566
2021-01-07T09:32:19Z,00:01:16,5.27129067,8.00149217,2021-01-07T09:32:19Z,320.3,197,5.27129067,8.00149217,320.3,5.271273796135687,8.001501505826113
2021-01-07T09:32:20Z,NA,NA,NA,NA,NA,NA,5.2712905,8.001492335,320.3,5.271275525185009,8.001500113815059
2021-01-07T09:32:21Z,00:01:18,5.27129033,8.0014925,2021-01-07T09:32:21Z,320.3,199,5.27129033,8.0014925,320.3,5.271277104077501,8.001498766590561
2021-01-07T09:32:22Z,NA,NA,NA,NA,NA,NA,5.2712924999999995,8.001494335,320.15,5.271278530222067,8.00149746310977
2021-01-07T09:32:23Z,00:01:20,5.27129467,8.00149617,2021-01-07T09:32:23Z,320,198,5.27129467,8.00149617,320,5.271279801027609,8.001496202329841
2021-01-07T09:32:24Z,NA,NA,NA,NA,NA,NA,5.2712959999999995,8.001496419999999,320,5.27128091390303,8.001494983207927
2021-01-07T09:32:25Z,00:01:22,5.27129733,8.00149667,2021-01-07T09:32:25Z,320,200,5.27129733,8.00149667,320,5.271281866257233,8.00149380470118
2021-01-07T09:32:26Z,NA,NA,NA,NA,NA,NA,5.2712995,8.001495,320,5.271282655499122,8.001492665766756
2021-01-07T09:32:27Z,00:01:23,5.27130167,8.00149333,2021-01-07T09:32:27Z,320,199,5.27130167,8.00149333,320,5.271283279037601,8.001491565361809
2021-01-07T09:32:28Z,NA,NA,NA,NA,NA,NA,5.271299835,8.00149333,319.85,5.271283734281573,8.001490502443493
2021-01-07T09:32:29Z,00:01:25,5.271298,8.00149333,2021-01-07T09:32:29Z,319.7,197,5.271298,8.00149333,319.7,5.271284018639939,8.001489475968961
2021-01-07T09:32:30Z,NA,NA,NA,NA,NA,NA,5.271296335,8.00149033,319.65,5.2712841295216055,8.001488484895361
2021-01-07T09:32:31Z,00:01:27,5.27129467,8.00148733,2021-01-07T09:32:31Z,319.6,197,5.27129467,8.00148733,319.6,5.271284064335472,8.001487528179858
2021-01-07T09:32:32Z,NA,NA,NA,NA,NA,NA,5.271294335,8.001486329999999,319.5,5.271283820490445,8.001486604779595
2021-01-07T09:32:33Z,00:01:29,5.271294,8.00148533,2021-01-07T09:32:33Z,319.4,195,5.271294,8.00148533,319.4,5.271283395395427,8.001485713651732
2021-01-07T09:32:34Z,NA,NA,NA,NA,NA,NA,5.2712941650000005,8.00148425,319.29999999999995,5.271282786459318,8.001484853753421
2021-01-07T09:32:35Z,00:01:31,5.27129433,8.00148317,2021-01-07T09:32:35Z,319.2,195,5.27129433,8.00148317,319.2,5.271281991091028,8.001484024041813
2021-01-07T09:32:36Z,NA,NA,NA,NA,NA,NA,5.27129025,8.00148217,319.1,5.271281009404243,8.001483223580294
2021-01-07T09:32:37Z,00:01:33,5.27128617,8.00148117,2021-01-07T09:32:37Z,319,193,5.27128617,8.00148117,319,5.271279852331816,8.001482451857148
2021-01-07T09:32:38Z,NA,NA,NA,NA,NA,NA,5.27128467,8.001479419999999,318.9,5.271278533511381,8.00148170846689
2021-01-07T09:32:39Z,00:01:35,5.27128317,8.00147767,2021-01-07T09:32:39Z,318.8,194,5.27128317,8.00147767,318.8,5.271277066580581,8.001480993004037
2021-01-07T09:32:40Z,NA,NA,NA,NA,NA,NA,5.271282835,8.001479334999999,318.75,5.271275465177048,8.001480305063103
2021-01-07T09:32:41Z,00:01:36,5.2712825,8.001481,2021-01-07T09:32:41Z,318.7,197,5.2712825,8.001481,318.7,5.271273742938426,8.0014796442386
2021-01-07T09:32:42Z,NA,NA,NA,NA,NA,NA,5.271275415,8.001480915,318.6,5.271271913502348,8.001479010125049
2021-01-07T09:32:43Z,00:01:40,5.27126833,8.00148083,2021-01-07T09:32:43Z,318.5,191,5.27126833,8.00148083,318.5,5.271269990506458,8.001478402316959
2021-01-07T09:32:44Z,NA,NA,NA,NA,NA,NA,5.2712639150000005,8.001480415,318.6,5.271267987588388,8.001477820408846
2021-01-07T09:32:45Z,00:01:42,5.2712595,8.00148,2021-01-07T09:32:45Z,318.7,195,5.2712595,8.00148,318.7,5.271265918385778,8.001477263995229
2021-01-07T09:32:46Z,NA,NA,NA,NA,NA,NA,5.27125675,8.001477665,318.79999999999995,5.2712637965362665,8.00147673267062
2021-01-07T09:32:47Z,00:01:44,5.271254,8.00147533,2021-01-07T09:32:47Z,318.9,197,5.271254,8.00147533,318.9,5.271261635677493,8.001476226029531
2021-01-07T09:32:48Z,NA,NA,NA,NA,NA,NA,5.271250085,8.001475580000001,319,5.2712594494470935,8.001475743666484
2021-01-07T09:32:49Z,00:01:46,5.27124617,8.00147583,2021-01-07T09:32:49Z,319.1,196,5.27124617,8.00147583,319.1,5.271257251482706,8.001475285175987
2021-01-07T09:32:50Z,NA,NA,NA,NA,NA,NA,5.2712425849999995,8.001475500000002,319.3,5.271255055421969,8.001474850152562
2021-01-07T09:32:51Z,00:01:47,5.271239,8.00147517,2021-01-07T09:32:51Z,319.5,196,5.271239,8.00147517,319.5,5.2712528749025225,8.001474438190714
2021-01-07T09:32:52Z,NA,NA,NA,NA,NA,NA,5.271235085,8.001475,319.6,5.271250723562001,8.001474048884967
2021-01-07T09:32:53Z,00:01:49,5.27123117,8.00147483,2021-01-07T09:32:53Z,319.7,198,5.27123117,8.00147483,319.7,5.271248615038045,8.00147368182983
2021-01-07T09:32:54Z,NA,NA,NA,NA,NA,NA,5.27123,8.00147283,319.79999999999995,5.271246559387207,8.0014733366743709
2021-01-07T09:32:55Z,00:01:51,5.27122883,8.00147083,2021-01-07T09:32:55Z,319.9,198,5.27122883,8.00147083,319.9,5.271244552341703,8.001473013285866
2021-01-07T09:32:56Z,NA,NA,NA,NA,NA,NA,5.27122758,8.00147025,319.95,5.271242586052662,8.001472711586134
2021-01-07T09:32:57Z,00:01:53,5.27122633,8.00146967,2021-01-07T09:32:57Z,320,196,5.27122633,8.00146967,320,5.271240652671219,8.001472431497
2021-01-07T09:32:58Z,NA,NA,NA,NA,NA,NA,5.27122383,8.001470835,320,5.2712387443485005,8.001472172940286
2021-01-07T09:32:59Z,00:01:55,5.27122133,8.001472,2021-01-07T09:32:59Z,320,198,5.27122133,8.001472,320,5.27123685323564,8.001471935837817
2021-01-07T09:33:00Z,NA,NA,NA,NA,NA,NA,5.271221580000001,8.001472249999999,320.05,5.27123497148377,8.001471720111414
2021-01-07T09:33:01Z,00:01:57,5.27122183,8.0014725,2021-01-07T09:33:01Z,320.1,198,5.27122183,8.0014725,320.1,5.271233091244016,8.001471525682906
2021-01-07T09:33:02Z,NA,NA,NA,NA,NA,NA,5.27122333,8.001472,320.1,5.271231204667515,8.00147135247411
2021-01-07T09:33:03Z,00:01:59,5.27122483,8.0014715,2021-01-07T09:33:03Z,320.1,199,5.27122483,8.0014715,320.1,5.271229303905393,8.001471200406852
2021-01-07T09:33:04Z,NA,NA,NA,NA,NA,NA,5.2712265,8.001471665,320.1,5.271227381108785,8.001471069402957
2021-01-07T09:33:05Z,00:02:00,5.27122817,8.00147183,2021-01-07T09:33:05Z,320.1,200,5.27122817,8.00147183,320.1,5.27122542842882,8.001470959384246
2021-01-07T09:33:06Z,NA,NA,NA,NA,NA,NA,5.271233584999999,8.00147025,320.1,5.271223438016628,8.001470870272543
2021-01-07T09:33:07Z,00:02:02,5.271239,8.00146867,2021-01-07T09:33:07Z,320.1,200,5.271239,8.00146867,320.1,5.271221402023341,8.001470801989672
2021-01-07T09:33:08Z,NA,NA,NA,NA,NA,NA,5.271235415,8.001467085,320.15,5.271219312600091,8.001470754457456
2021-01-07T09:33:09Z,00:02:06,5.27123183,8.0014655,2021-01-07T09:33:09Z,320.2,202,5.27123183,8.0014655,320.2,5.271217161898007,8.001470727597718
2021-01-07T09:33:10Z,NA,NA,NA,NA,NA,NA,5.27123225,8.00146625,320.2,5.271214942068221,8.001470721332284
2021-01-07T09:33:11Z,00:02:08,5.27123267,8.001467,2021-01-07T09:33:11Z,320.2,200,5.27123267,8.001467,320.2,5.271212648106489,8.00147073487645
2021-01-07T09:33:12Z,NA,NA,NA,NA,NA,NA,5.2712305,8.001467165000001,320.15,5.2712102863870625,8.001470764619443
2021-01-07T09:33:13Z,00:02:10,5.27122833,8.00146733,2021-01-07T09:33:13Z,320.1,203,5.27122833,8.00146733,320.1,5.271207866128821,8.00147080624395
2021-01-07T09:33:14Z,NA,NA,NA,NA,NA,NA,5.271224415,8.00146783,320.05,5.2712053965506405,8.001470855432677
2021-01-07T09:33:15Z,00:02:12,5.2712205,8.00146833,2021-01-07T09:33:15Z,320,202,5.2712205,8.00146833,320,5.271202886871403,8.001470907868315
2021-01-07T09:33:16Z,NA,NA,NA,NA,NA,NA,5.271218335,8.0014685,320,5.27120034630998,8.001470959233567
2021-01-07T09:33:17Z,00:02:13,5.27121617,8.00146867,2021-01-07T09:33:17Z,320,202,5.27121617,8.00146867,320,5.271197784085255,8.001471005211123
2021-01-07T09:33:18Z,NA,NA,NA,NA,NA,NA,5.2712065,8.001469835,320,5.271195209416103,8.001471041483683
2021-01-07T09:33:19Z,00:02:15,5.27119683,8.001471,2021-01-07T09:33:19Z,320,201,5.27119683,8.001471,320,5.271192631521401,8.001471063733948
2021-01-07T09:33:20Z,NA,NA,NA,NA,NA,NA,5.27118975,8.001471,319.8,5.271190059620029,8.001471067644612
2021-01-07T09:33:21Z,00:02:17,5.27118267,8.001471,2021-01-07T09:33:21Z,319.6,202,5.27118267,8.001471,319.6,5.2711875029308635,8.001471048898368
2021-01-07T09:33:22Z,NA,NA,NA,NA,NA,NA,5.2711779199999995,8.00147125,319.35,5.271184970672784,8.001471003177919
2021-01-07T09:33:23Z,00:02:19,5.27117317,8.0014715,2021-01-07T09:33:23Z,319.1,202,5.27117317,8.0014715,319.1,5.271182472064665,8.001470926165961
2021-01-07T09:33:24Z,NA,NA,NA,NA,NA,NA,5.27116975,8.001472085,318.9,5.2711800163253875,8.001470813545186
2021-01-07T09:33:25Z,00:02:21,5.27116633,8.00147267,2021-01-07T09:33:25Z,318.7,199,5.27116633,8.00147267,318.7,5.271177612673829,8.001470660998297
2021-01-07T09:33:26Z,NA,NA,NA,NA,NA,NA,5.271163165,8.00147342,318.54999999999995,5.271175270328865,8.001470464207989
2021-01-07T09:33:27Z,00:02:23,5.27116,8.00147417,2021-01-07T09:33:27Z,318.4,201,5.27116,8.00147417,318.4,5.271172998509375,8.001470218856957
2021-01-07T09:33:28Z,NA,NA,NA,NA,NA,NA,5.271157835,8.001475169999999,318.4,5.2711708064342355,8.001469920627901
2021-01-07T09:33:29Z,00:02:25,5.27115567,8.00147617,2021-01-07T09:33:29Z,318.4,190,5.27115567,8.00147617,318.4,5.2711687014956725,8.001469566367351
2021-01-07T09:33:30Z,NA,NA,NA,NA,NA,NA,5.271154335,8.00147817,318.4,5.271166683779284,8.001469157577162
2021-01-07T09:33:31Z,00:02:26,5.271153,8.00148017,2021-01-07T09:33:31Z,318.4,198,5.271153,8.00148017,318.4,5.271164751544015,8.001468696923029
2021-01-07T09:33:32Z,NA,NA,NA,NA,NA,NA,5.2711518349999995,8.001477170000001,318.4,5.271162903048815,8.001468187070644
2021-01-07T09:33:33Z,00:02:30,5.27115067,8.00147417,2021-01-07T09:33:33Z,318.4,202,5.27115067,8.00147417,318.4,5.271161136552624,8.001467630685699
2021-01-07T09:33:34Z,NA,NA,NA,NA,NA,NA,5.27115175,8.001472249999999,318.25,5.271159450314394,8.001467030433885
2021-01-07T09:33:35Z,00:02:32,5.27115283,8.00147033,2021-01-07T09:33:35Z,318.1,209,5.27115283,8.00147033,318.1,5.271157842593066,8.001466388980893
2021-01-07T09:33:36Z,NA,NA,NA,NA,NA,NA,5.27115183,8.00146883,318.05,5.271156311647589,8.001465708992416
2021-01-07T09:33:37Z,00:02:34,5.27115083,8.00146733,2021-01-07T09:33:37Z,318,216,5.27115083,8.00146733,318,5.2711548557369055,8.001464993134144
2021-01-07T09:33:38Z,NA,NA,NA,NA,NA,NA,5.271152665,8.00146658,317.9,5.2711534731199645,8.001464244071771
2021-01-07T09:33:39Z,00:02:36,5.2711545,8.00146583,2021-01-07T09:33:39Z,317.8,217,5.2711545,8.00146583,317.8,5.27115216205571,8.001463464470987
2021-01-07T09:33:40Z,NA,NA,NA,NA,NA,NA,5.27115075,8.00146475,317.75,5.271150920803088,8.001462656997488
2021-01-07T09:33:41Z,00:02:37,5.271147,8.00146367,2021-01-07T09:33:41Z,317.7,218,5.271147,8.00146367,317.7,5.2711497476210445,8.00146182431696
2021-01-07T09:33:42Z,NA,NA,NA,NA,NA,NA,5.271146915,8.001461169999999,317.6,5.271148640768522,8.001460969095099
2021-01-07T09:33:43Z,00:02:39,5.27114683,8.00145867,2021-01-07T09:33:43Z,317.5,217,5.27114683,8.00145867,317.5,5.271147598504473,8.001460093997595
2021-01-07T09:33:44Z,NA,NA,NA,NA,NA,NA,5.271147,8.001457420000001,317.45,5.271146619087837,8.001459201690139
2021-01-07T09:33:45Z,00:02:41,5.27114717,8.00145617,2021-01-07T09:33:45Z,317.4,216,5.27114717,8.00145617,317.4,5.271145700777564,8.001458294838425
2021-01-07T09:33:46Z,NA,NA,NA,NA,NA,NA,5.271148585,8.00145392,317.35,5.271144841832595,8.001457376108146
2021-01-07T09:33:47Z,00:02:43,5.27115,8.00145167,2021-01-07T09:33:47Z,317.3,216,5.27115,8.00145167,317.3,5.2711440406196886,8.001456447727094
2021-01-07T09:33:48Z,NA,NA,NA,NA,NA,NA,5.27114575,8.001450335,317.25,5.271143295936822,8.001455510171493
2021-01-07T09:33:49Z,00:02:45,5.2711415,8.001449,2021-01-07T09:33:49Z,317.2,214,5.2711415,8.001449,317.2,5.271142606689788,8.001454563479665
2021-01-07T09:33:50Z,NA,NA,NA,NA,NA,NA,5.271141999999999,8.001448414999999,317.2,5.271141971784374,8.001453607689935
2021-01-07T09:33:51Z,00:02:47,5.2711425,8.00144783,2021-01-07T09:33:51Z,317.2,207,5.2711425,8.00144783,317.2,5.271141390126369,8.00145264284063
2021-01-07T09:33:52Z,NA,NA,NA,NA,NA,NA,5.271142915,8.001446999999999,317.29999999999995,5.2711408606215615,8.001451668970075
2021-01-07T09:33:53Z,00:02:49,5.27114333,8.00144617,2021-01-07T09:33:53Z,317.4,197,5.27114333,8.00144617,317.4,5.2711403821757425,8.001450686116595
2021-01-07T09:33:54Z,NA,NA,NA,NA,NA,NA,5.27114233,8.001445584999999,317.29999999999995,5.271139953694703,8.001449694318511
2021-01-07T09:33:55Z,00:02:50,5.27114133,8.001445,2021-01-07T09:33:55Z,317.2,192,5.27114133,8.001445,317.2,5.271139574084227,8.00144869361415
2021-01-07T09:33:56Z,NA,NA,NA,NA,NA,NA,5.27113883,8.001444665000001,317,5.271139242250108,8.001447684041835
2021-01-07T09:33:57Z,00:02:52,5.27113633,8.00144433,2021-01-07T09:33:57Z,316.8,188,5.27113633,8.00144433,316.8,5.271138957098133,8.001446665639897
2021-01-07T09:33:58Z,NA,NA,NA,NA,NA,NA,5.2711393300000005,8.001445165,316.75,5.271138717534093,8.001445638446654
2021-01-07T09:33:59Z,00:02:56,5.27114233,8.001446,2021-01-07T09:33:59Z,316.7,183,5.27114233,8.001446,316.7,5.271138522463777,8.001444602500435
2021-01-07T09:34:00Z,NA,NA,NA,NA,NA,NA,5.271142415,8.001446335,316.65,5.27113837079297,8.001443557839561
2021-01-07T09:34:01Z,00:02:58,5.2711425,8.00144667,2021-01-07T09:34:01Z,316.6,190,5.2711425,8.00144667,316.6,5.271138261427468,8.001442504502362
2021-01-07T09:34:02Z,NA,NA,NA,NA,NA,NA,5.271139,8.00144642,316.75,5.271138193273054,8.001441442527158
2021-01-07T09:34:03Z,NA,5.2711355,8.00144617,2021-01-07T09:34:03Z,316.9,184,5.2711355,8.00144617,316.9,5.271138165235521,8.001440371952276
2021-01-07T09:34:04Z,NA,NA,NA,NA,NA,NA,5.2711376649999995,8.001445335,317,5.271138175776488,8.001439293254702
2021-01-07T09:34:05Z,00:03:02,5.27113983,8.0014445,2021-01-07T09:34:05Z,317.1,187,5.27113983,8.0014445,317.1,5.27113822158089,8.00143820866608
2021-01-07T09:34:06Z,NA,NA,NA,NA,NA,NA,5.27113975,8.001442915,317.15,5.271138298889495,8.00143712085671
2021-01-07T09:34:07Z,00:03:03,5.27113967,8.00144133,2021-01-07T09:34:07Z,317.2,191,5.27113967,8.00144133,317.2,5.27113840394307,8.001436032496898
2021-01-07T09:34:08Z,NA,NA,NA,NA,NA,NA,5.271138335,8.001439165,317.25,5.2711385329823806,8.001434946256943
2021-01-07T09:34:09Z,00:03:05,5.271137,8.001437,2021-01-07T09:34:09Z,317.3,194,5.271137,8.001437,317.3,5.271138682248196,8.001433864807149
