datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed
2021-01-07T09:32:16Z,NA,NA,NA,NA,NA,5.27128683,8.001499665,320.4,69,5.271264840771601,8.001510328325082
2021-01-07T09:32:17Z,00:01:12,5.27128833,8.0014975,320.4,70,5.27128833,8.0014975,320.4,70,5.271264326441301,8.001509061833758
2021-01-07T09:32:18Z,NA,NA,NA,NA,NA,5.2712895,8.001494834999999,320.35,71,5.271263812524272,8.001507817021746
2021-01-07T09:32:19Z,00:01:16,5.27129067,8.00149217,320.3,72,5.27129067,8.00149217,320.3,72,5.271263296948775,8.001506593919984
2021-01-07T09:32:20Z,NA,NA,NA,NA,NA,5.2712905,8.001492335,320.3,73,5.271262777864414,8.00150539247857
2021-01-07T09:32:21Z,00:01:18,5.27129033,8.0014925,320.3,74,5.27129033,8.0014925,320.3,74,5.271262253420783,8.001504212647612
2021-01-07T09:32:22Z,NA,NA,NA,NA,NA,5.2712924999999995,8.001494335,320.15,75,5.271261721767484,8.001503054377208
2021-01-07T09:32:23Z,00:01:20,5.27129467,8.00149617,320,76,5.27129467,8.00149617,320,76,5.271261181054114,8.001501917617464
2021-01-07T09:32:24Z,NA,NA,NA,NA,NA,5.2712959999999995,8.001496419999999,320,77,5.271260629430275,8.001500802318485
2021-01-07T09:32:25Z,00:01:22,5.27129733,8.00149667,320,78,5.27129733,8.00149667,320,78,5.271260065045564,8.001499708430371
2021-01-07T09:32:26Z,NA,NA,NA,NA,NA,5.2712995,8.001495,320,79,5.271259486049583,8.00149863590323
2021-01-07T09:32:27Z,00:01:23,5.27130167,8.00149333,320,80,5.27130167,8.00149333,320,80,5.2712588905919295,8.00149758468716
2021-01-07T09:32:28Z,NA,NA,NA,NA,NA,5.271299835,8.00149333,319.85,81,5.271258276822204,8.001496554732265
2021-01-07T09:32:29Z,00:01:25,5.271298,8.00149333,319.7,82,5.271298,8.00149333,319.7,82,5.271257642890003,8.001495545988652
2021-01-07T09:32:30Z,NA,NA,NA,NA,NA,5.271296335,8.00149033,319.65,83,5.271256986944929,8.00149455840642
2021-01-07T09:32:31Z,00:01:27,5.27129467,8.00148733,319.6,84,5.27129467,8.00148733,319.6,84,5.27125630713658,8.001493591935677
2021-01-07T09:32:32Z,NA,NA,NA,NA,NA,5.271294335,8.001486329999999,319.5,85,5.271255601614555,8.001492646526525
2021-01-07T09:32:33Z,00:01:29,5.271294,8.00148533,319.4,86,5.271294,8.00148533,319.4,86,5.2712548685284535,8.001491722129066
2021-01-07T09:32:34Z,NA,NA,NA,NA,NA,5.2712941650000005,8.00148425,319.29999999999995,87,5.271254106027876,8.001490818693402
2021-01-07T09:32:35Z,00:01:31,5.27129433,8.00148317,319.2,88,5.27129433,8.00148317,319.2,88,5.271253312262421,8.001489936169639
2021-01-07T09:32:36Z,NA,NA,NA,NA,NA,5.27129025,8.00148217,319.1,89,5.271252485778775,8.001489074447354
2021-01-07T09:32:37Z,00:01:33,5.27128617,8.00148117,319,90,5.27128617,8.00148117,319,90,5.271251626711974,8.001488233174015
2021-01-07T09:32:38Z,NA,NA,NA,NA,NA,5.27128467,8.001479419999999,318.9,91,5.271250735594142,8.001487411936566
2021-01-07T09:32:39Z,00:01:35,5.27128317,8.00147767,318.8,92,5.27128317,8.00147767,318.8,92,5.271249812957406,8.001486610321955
2021-01-07T09:32:40Z,NA,NA,NA,NA,NA,5.271282835,8.001479334999999,318.75,93,5.271248859333885,8.001485827917117
2021-01-07T09:32:41Z,00:01:36,5.2712825,8.001481,318.7,94,5.2712825,8.001481,318.7,94,5.271247875255706,8.001485064309003
2021-01-07T09:32:42Z,NA,NA,NA,NA,NA,5.271275415,8.001480915,318.6,95,5.2712468612549905,8.001484319084552
2021-01-07T09:32:43Z,00:01:40,5.27126833,8.00148083,318.5,96,5.27126833,8.00148083,318.5,96,5.271245817863866,8.001483591830713
2021-01-07T09:32:44Z,NA,NA,NA,NA,NA,5.2712639150000005,8.001480415,318.6,97,5.271244745614452,8.001482882134422
2021-01-07T09:32:45Z,00:01:42,5.2712595,8.00148,318.7,98,5.2712595,8.00148,318.7,98,5.271243645038876,8.00148218958263
2021-01-07T09:32:46Z,NA,NA,NA,NA,NA,5.27125675,8.001477665,318.79999999999995,99,5.271242516669259,8.001481513762275
2021-01-07T09:32:47Z,00:01:44,5.271254,8.00147533,318.9,100,5.271254,8.00147533,318.9,100,5.2712413610377284,8.001480854260304
2021-01-07T09:32:48Z,NA,NA,NA,NA,NA,5.271250085,8.001475580000001,319,101,5.271240178676403,8.001480210663663
2021-01-07T09:32:49Z,00:01:46,5.27124617,8.00147583,319.1,102,5.27124617,8.00147583,319.1,102,5.271238970117412,8.001479582559288
2021-01-07T09:32:50Z,NA,NA,NA,NA,NA,5.2712425849999995,8.001475500000002,319.3,103,5.271237735892876,8.001478969534128
2021-01-07T09:32:51Z,00:01:47,5.271239,8.00147517,319.5,104,5.271239,8.00147517,319.5,104,5.271236476534921,8.001478371175123
2021-01-07T09:32:52Z,NA,NA,NA,NA,NA,5.271235085,8.001475,319.6,105,5.2712351925756655,8.001477787069222
2021-01-07T09:32:53Z,00:01:49,5.27123117,8.00147483,319.7,106,5.27123117,8.00147483,319.7,106,5.27123388454724,8.001477216803368
2021-01-07T09:32:54Z,NA,NA,NA,NA,NA,5.27123,8.00147283,319.79999999999995,107,5.271232553018568,8.001476659928318
2021-01-07T09:32:55Z,00:01:51,5.27122883,8.00147083,319.9,108,5.27122883,8.00147083,319.9,108,5.271231198705759,8.001476115850124
2021-01-07T09:32:56Z,NA,NA,NA,NA,NA,5.27122758,8.00147025,319.95,109,5.271229822361736,8.001475583938657
2021-01-07T09:32:57Z,00:01:53,5.27122633,8.00146967,320,110,5.27122633,8.00146967,320,110,5.271228424739412,8.001475063563783
2021-01-07T09:32:58Z,NA,NA,NA,NA,NA,5.27122383,8.001470835,320,111,5.271227006591705,8.001474554095363
2021-01-07T09:32:59Z,00:01:55,5.27122133,8.001472,320,112,5.27122133,8.001472,320,112,5.271225568671531,8.001474054903273
2021-01-07T09:33:00Z,NA,NA,NA,NA,NA,5.271221580000001,8.001472249999999,320.05,113,5.271224111731805,8.001473565357381
2021-01-07T09:33:01Z,00:01:57,5.27122183,8.0014725,320.1,114,5.27122183,8.0014725,320.1,114,5.2712226365254455,8.001473084827548
2021-01-07T09:33:02Z,NA,NA,NA,NA,NA,5.27122333,8.001472,320.1,115,5.271221143805366,8.001472612683648
2021-01-07T09:33:03Z,00:01:59,5.27122483,8.0014715,320.1,116,5.27122483,8.0014715,320.1,116,5.2712196343244875,8.00147214829555
2021-01-07T09:33:04Z,NA,NA,NA,NA,NA,5.2712265,8.001471665,320.1,117,5.271218108835719,8.001471691033117
2021-01-07T09:33:05Z,00:02:00,5.27122817,8.00147183,320.1,118,5.27122817,8.00147183,320.1,118,5.271216568091984,8.00147124026622
2021-01-07T09:33:06Z,NA,NA,NA,NA,NA,5.271233584999999,8.00147025,320.1,119,5.271215012846195,8.001470795364721
2021-01-07T09:33:07Z,00:02:02,5.271239,8.00146867,320.1,120,5.271239,8.00146867,320.1,120,5.271213443851267,8.001470355698498
2021-01-07T09:33:08Z,NA,NA,NA,NA,NA,5.271235415,8.001467085,320.15,121,5.271211861860121,8.00146992063741
2021-01-07T09:33:09Z,00:02:06,5.27123183,8.0014655,320.2,122,5.27123183,8.0014655,320.2,122,5.271210267625668,8.001469489551331
2021-01-07T09:33:10Z,NA,NA,NA,NA,NA,5.27123225,8.00146625,320.2,123,5.271208661900828,8.001469061810123
2021-01-07T09:33:11Z,00:02:08,5.27123267,8.001467,320.2,124,5.27123267,8.001467,320.2,124,5.271207045593723,8.001468636779315
2021-01-07T09:33:12Z,NA,NA,NA,NA,NA,5.2712305,8.001467165000001,320.15,125,5.271205420233294,8.001468213807035
2021-01-07T09:33:13Z,00:02:10,5.27122833,8.00146733,320.1,126,5.27122833,8.00146733,320.1,126,5.271203787503692,8.001467792237067
2021-01-07T09:33:14Z,NA,NA,NA,NA,NA,5.271224415,8.00146783,320.05,127,5.271202149089068,8.001467371413206
2021-01-07T09:33:15Z,00:02:12,5.2712205,8.00146833,320,128,5.2712205,8.00146833,320,128,5.27120050667357,8.001466950679234
2021-01-07T09:33:16Z,NA,NA,NA,NA,NA,5.271218335,8.0014685,320,129,5.271198861941348,8.001466529378938
2021-01-07T09:33:17Z,00:02:13,5.27121617,8.00146867,320,130,5.27121617,8.00146867,320,130,5.27119721657655,8.001466106856107
2021-01-07T09:33:18Z,NA,NA,NA,NA,NA,5.2712065,8.001469835,320,131,5.27119557226333,8.001465682454528
2021-01-07T09:33:19Z,00:02:15,5.27119683,8.001471,320,132,5.27119683,8.001471,320,132,5.2711939306858335,8.001465255517985
2021-01-07T09:33:20Z,NA,NA,NA,NA,NA,5.27118975,8.001471,319.8,133,5.271192293528211,8.001464825390267
2021-01-07T09:33:21Z,00:02:17,5.27118267,8.001471,319.6,134,5.27118267,8.001471,319.6,134,5.271190662474612,8.001464391415162
2021-01-07T09:33:22Z,NA,NA,NA,NA,NA,5.2711779199999995,8.00147125,319.35,135,5.271189039209187,8.001463952936454
2021-01-07T09:33:23Z,00:02:19,5.27117317,8.0014715,319.1,136,5.27117317,8.0014715,319.1,136,5.271187425416085,8.001463509297933
2021-01-07T09:33:24Z,NA,NA,NA,NA,NA,5.27116975,8.001472085,318.9,137,5.271185822779456,8.001463059843385
2021-01-07T09:33:25Z,00:02:21,5.27116633,8.00147267,318.7,138,5.27116633,8.00147267,318.7,138,5.271184232983448,8.001462603916597
2021-01-07T09:33:26Z,NA,NA,NA,NA,NA,5.271163165,8.00147342,318.54999999999995,139,5.271182657712214,8.001462140861356
2021-01-07T09:33:27Z,00:02:23,5.27116,8.00147417,318.4,140,5.27116,8.00147417,318.4,140,5.2711810986499,8.001461670021444
2021-01-07T09:33:28Z,NA,NA,NA,NA,NA,5.271157835,8.001475169999999,318.4,141,5.271179557480656,8.001461190740656
2021-01-07T09:33:29Z,00:02:25,5.27115567,8.00147617,318.4,142,5.27115567,8.00147617,318.4,142,5.271178035736401,8.001460702494725
2021-01-07T09:33:30Z,NA,NA,NA,NA,NA,5.271154335,8.00147817,318.4,143,5.2711765343401105,8.001460205287188
2021-01-07T09:33:31Z,00:02:26,5.271153,8.00148017,318.4,144,5.271153,8.00148017,318.4,144,5.271175054062528,8.001459699253537
2021-01-07T09:33:32Z,NA,NA,NA,NA,NA,5.2711518349999995,8.001477170000001,318.4,145,5.271173595674401,8.001459184529256
2021-01-07T09:33:33Z,00:02:30,5.27115067,8.00147417,318.4,146,5.27115067,8.00147417,318.4,146,5.271172159946472,8.001458661249837
2021-01-07T09:33:34Z,NA,NA,NA,NA,NA,5.27115175,8.001472249999999,318.25,147,5.271170747649488,8.00145812955077
2021-01-07T09:33:35Z,00:02:32,5.27115283,8.00147033,318.1,148,5.27115283,8.00147033,318.1,148,5.271169359554191,8.001457589567536
2021-01-07T09:33:36Z,NA,NA,NA,NA,NA,5.27115183,8.00146883,318.05,149,5.271167996431329,8.00145704143563
2021-01-07T09:33:37Z,00:02:34,5.27115083,8.00146733,318,150,5.27115083,8.00146733,318,150,5.271166659051643,8.001456485290536
2021-01-07T09:33:38Z,NA,NA,NA,NA,NA,5.271152665,8.00146658,317.9,151,5.271165348185878,8.001455921267741
2021-01-07T09:33:39Z,00:02:36,5.2711545,8.00146583,317.8,152,5.2711545,8.00146583,317.8,152,5.271164064604781,8.001455349502741
2021-01-07T09:33:40Z,NA,NA,NA,NA,NA,5.27115075,8.00146475,317.75,153,5.271162809079094,8.00145477013102
2021-01-07T09:33:41Z,00:02:37,5.271147,8.00146367,317.7,154,5.271147,8.00146367,317.7,154,5.2711615823795634,8.001454183288061
2021-01-07T09:33:42Z,NA,NA,NA,NA,NA,5.271146915,8.001461169999999,317.6,155,5.271160385276935,8.00145358910936
2021-01-07T09:33:43Z,00:02:39,5.27114683,8.00145867,317.5,156,5.27114683,8.00145867,317.5,156,5.271159218541949,8.001452987730401
2021-01-07T09:33:44Z,NA,NA,NA,NA,NA,5.271147,8.001457420000001,317.45,157,5.271158082945354,8.001452379286674
2021-01-07T09:33:45Z,00:02:41,5.27114717,8.00145617,317.4,158,5.27114717,8.00145617,317.4,158,5.271156979257895,8.001451763913666
2021-01-07T09:33:46Z,NA,NA,NA,NA,NA,5.271148585,8.00145392,317.35,159,5.2711559082503125,8.001451141746868
2021-01-07T09:33:47Z,00:02:43,5.27115,8.00145167,317.3,160,5.27115,8.00145167,317.3,160,5.27115487057818,8.001450512974156
2021-01-07T09:33:48Z,NA,NA,NA,NA,NA,5.27114575,8.001450335,317.25,161,5.271153866436369,8.001449877992965
2021-01-07T09:33:49Z,00:02:45,5.2711415,8.001449,317.2,162,5.2711415,8.001449,317.2,162,5.271152895904577,8.001449237253116
2021-01-07T09:33:50Z,NA,NA,NA,NA,NA,5.271141999999999,8.001448414999999,317.2,163,5.271151959062504,8.00144859120444
2021-01-07T09:33:51Z,00:02:47,5.2711425,8.00144783,317.2,164,5.2711425,8.00144783,317.2,164,5.271151055989845,8.00144794029676
2021-01-07T09:33:52Z,NA,NA,NA,NA,NA,5.271142915,8.001446999999999,317.29999999999995,165,5.271150186766301,8.0014472849799
2021-01-07T09:33:53Z,00:02:49,5.27114333,8.00144617,317.4,166,5.27114333,8.00144617,317.4,166,5.2711493514715695,8.001446625703684
2021-01-07T09:33:54Z,NA,NA,NA,NA,NA,5.27114233,8.001445584999999,317.29999999999995,167,5.2711485501853454,8.00144596291794
2021-01-07T09:33:55Z,00:02:50,5.27114133,8.001445,317.2,168,5.27114133,8.001445,317.2,168,5.27114778298733,8.00144529707249
2021-01-07T09:33:56Z,NA,NA,NA,NA,NA,5.27113883,8.001444665000001,317,169,5.271147049957221,8.001444628617158
2021-01-07T09:33:57Z,00:02:52,5.27113633,8.00144433,316.8,170,5.27113633,8.00144433,316.8,170,5.271146351174714,8.001443958001769
2021-01-07T09:33:58Z,NA,NA,NA,NA,NA,5.2711393300000005,8.001445165,316.75,171,5.271145686719509,8.001443285676151
2021-01-07T09:33:59Z,00:02:56,5.27114233,8.001446,316.7,172,5.27114233,8.001446,316.7,172,5.271145056671306,8.001442612090125
2021-01-07T09:34:00Z,NA,NA,NA,NA,NA,5.271142415,8.001446335,316.65,173,5.271144461109798,8.001441937693516
2021-01-07T09:34:01Z,00:02:58,5.2711425,8.00144667,316.6,174,5.2711425,8.00144667,316.6,174,5.271143900114687,8.001441262936153
2021-01-07T09:34:02Z,NA,NA,NA,NA,NA,5.271139,8.00144642,316.75,175,5.27114337376567,8.001440588267855
2021-01-07T09:34:03Z,NA,5.2711355,8.00144617,316.9,176,5.2711355,8.00144617,316.9,176,5.2711428821424455,8.001439914138453
2021-01-07T09:34:04Z,NA,NA,NA,NA,NA,5.2711376649999995,8.001445335,317,177,5.271142425265299,8.001439241014772
2021-01-07T09:34:05Z,00:03:02,5.27113983,8.0014445,317.1,178,5.27113983,8.0014445,317.1,178,5.271142002916877,8.001438569431679
2021-01-07T09:34:06Z,NA,NA,NA,NA,NA,5.27113975,8.001442915,317.15,179,5.271141614820412,8.001437899941033
2021-01-07T09:34:07Z,00:03:03,5.27113967,8.00144133,317.2,180,5.27113967,8.00144133,317.2,180,5.271141260699141,8.001437233094705
2021-01-07T09:34:08Z,NA,NA,NA,NA,NA,5.271138335,8.001439165,317.25,181,5.271140940276296,8.00143656944456
2021-01-07T09:34:09Z,00:03:05,5.271137,8.001437,317.3,182,5.271137,8.001437,317.3,182,5.271140653275111,8.00143590954247
2021-01-07T09:34:10Z,NA,NA,NA,NA,NA,5.27113625,8.00143475,317.4,183,5.27114039941882,8.001435253940294
2021-01-07T09:34:11Z,00:03:07,5.2711355,8.0014325,317.5,184,5.2711355,8.0014325,317.5,184,5.271140178430659,8.001434603189907
