X,Y,laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,distance_2d,distance_travelled,bin
513003.4630759084,7541895.058574592,NA,2.1982068062553406,1.236491328518629,2021-01-08T08:48:47Z,NA,NA,NA,NA,NA,15.310932415,67.99101317,623.1,22,0.35903415076350254,7.529102228971637,"[0,100]"
513003.8221055147,7541895.060381025,NA,2.2192062006665285,1.2483034878749224,2021-01-08T08:48:48Z,00:00:26,15.310941,67.99101317,623.1,23,15.310941,67.99101317,623.1,23,0.35903415077902034,7.888136379750658,"[0,100]"
513003.780845903,7541894.948680809,NA,2.240205595077717,1.2601156472312156,2021-01-08T08:48:49Z,NA,NA,NA,NA,NA,15.31094,67.99101217,623.1,24,0.11907684026594194,8.007213220016599,"[0,100]"
513003.7395862876,7541894.836980591,NA,2.261204989488905,1.271927806587509,2021-01-08T08:48:50Z,00:00:28,15.310939,67.99101117,623.1,25,15.310939,67.99101117,623.1,25,0.1190768432636588,8.126290063280258,"[0,100]"
513003.6612304307,7541894.492631617,NA,2.282204383900093,1.2837399659438022,2021-01-08T08:48:51Z,NA,NA,NA,NA,NA,15.310937085,67.991008085,623.1,26,0.3531513215520343,8.479441384832292,"[0,100]"
513003.58287455264,7541894.148282647,NA,2.303203778311281,1.2955521253000957,2021-01-08T08:48:52Z,00:00:30,15.31093517,67.991005,623.1,27,15.31093517,67.991005,623.1,27,0.35315132264644855,8.83259270747874,"[0,100]"
513003.78039934626,7541893.665955979,NA,2.3242031727224695,1.3073642846563889,2021-01-08T08:48:53Z,NA,NA,NA,NA,NA,15.310939835,67.991000665,623.1,28,0.5212053899599942,9.353798097438736,"[0,100]"
513003.9779242128,7541893.183629327,[29.934636],2.3452025671336574,1.3191764440126823,2021-01-08T08:48:54Z,00:00:32,15.3109445,67.99099633,623.1,29,15.3109445,67.99099633,623.1,29,0.5212054029488971,9.875003500387631,"[0,100]"
513003.7222486663,7541892.755326162,NA,2.349670131728664,1.3216894490973736,2021-01-08T08:48:55Z,NA,NA,NA,NA,NA,15.310938335,67.9909925,623.05,30,0.498812175627161,10.373815676014791,"[0,100]"
513003.4665730344,7541892.327023023,NA,2.3541376963236704,1.3242024541820647,2021-01-08T08:48:56Z,00:00:33,15.31093217,67.99098867,623,31,15.31093217,67.99098867,623,31,0.4988121969749644,10.872627872989758,"[0,100]"
513003.7265483988,7541891.900756873,NA,2.358605260918677,1.326715459266756,2021-01-08T08:48:57Z,NA,NA,NA,NA,NA,15.310938335,67.990984835,623.05,32,0.4992895156029982,11.371917388592756,"[0,100]"
513003.9865238483,7541891.474490751,NA,2.363072825513684,1.3292284643514471,2021-01-08T08:48:58Z,00:00:35,15.3109445,67.990981,623.1,33,15.3109445,67.990981,623.1,33,0.4992895368856173,11.871206925478374,"[0,100]"
513004.11465035914,7541890.94554549,NA,2.3675403901086907,1.3317414694361385,2021-01-08T08:48:59Z,NA,NA,NA,NA,NA,15.3109475,67.99097625,623.1,34,0.5442421258719911,12.415449051350365,"[0,100]"
513004.24277692137,7541890.4166002385,NA,2.372007954703697,1.3342544745208296,2021-01-08T08:49:00Z,00:00:37,15.3109505,67.9909715,623.1,35,15.3109505,67.9909715,623.1,35,0.544242128920597,12.959691180270962,"[0,100]"
513004.9021974672,7541889.565327377,NA,2.3764755192987037,1.336767479605521,2021-01-08T08:49:01Z,NA,NA,NA,NA,NA,15.310966165,67.990963835,623.1,36,1.0768012541307024,14.036492434401664,"[0,100]"
513005.56161844527,7541888.714054688,NA,2.3809430838937105,1.339280484690212,2021-01-08T08:49:02Z,00:00:41,15.31098183,67.99095617,623.1,37,15.31098183,67.99095617,623.1,37,1.076801382662584,15.113293817064248,"[0,100]"
513005.99290047534,7541888.195554472,NA,2.385410648488717,1.341793489774903,2021-01-08T08:49:03Z,NA,NA,NA,NA,NA,15.31099208,67.9909515,623.1,38,0.6744232082077746,15.787717025272022,"[0,100]"
513006.4241826776,7541887.677054333,NA,2.3898782130837235,1.3443064948595944,2021-01-08T08:49:04Z,00:00:43,15.31100233,67.99094683,623.1,39,15.31100233,67.99094683,623.1,39,0.6744232589215705,16.46214028419359,"[0,100]"
513006.7393340877,7541887.381326701,[40.293177],2.3943457776787302,1.3468194999442855,2021-01-08T08:49:05Z,NA,NA,NA,NA,NA,15.31100983,67.99094416333334,623.1,40,0.43217501500751526,16.894315299201107,"[0,100]"
513007.0544855699,7541887.085599107,NA,2.3823600172224815,1.3400775096876458,2021-01-08T08:49:06Z,NA,NA,NA,NA,NA,15.31101733,67.99094149666666,623.1,41,0.4321750414698708,17.32649034067098,"[0,100]"
513007.369637124,7541886.789871549,NA,2.370374256766233,1.333335519431006,2021-01-08T08:49:07Z,00:00:45,15.31102483,67.99093883,623.1,42,15.31102483,67.99093883,623.1,42,0.4321750690794669,17.758665409750446,"[0,100]"
513008.6070852942,7541886.053558902,NA,2.358388496309985,1.3265935291743665,2021-01-08T08:49:08Z,00:00:46,15.31105433,67.99093217,623.1,43,15.31105433,67.99093217,623.1,43,1.43994246016178,19.198607869912227,"[0,100]"
513009.0442152347,7541885.785947023,NA,2.346402735853736,1.3198515389177266,2021-01-08T08:49:09Z,NA,NA,NA,NA,NA,15.31106475,67.99092974999999,623.1500000000001,44,0.512541415509657,19.71114928542188,"[0,100]"
513009.48134526575,7541885.51833522,NA,2.3344169753974873,1.3131095486610866,2021-01-08T08:49:10Z,00:00:48,15.31107517,67.99092733,623.2,45,15.31107517,67.99092733,623.2,45,0.5125414528807836,20.223690738302665,"[0,100]"
513009.57137131144,7541884.915055849,NA,2.322431214941239,1.306367558404447,2021-01-08T08:49:11Z,NA,NA,NA,NA,NA,15.31107725,67.990921915,623.1500000000001,46,0.6099595800342557,20.83365031833692,"[0,100]"
513009.66139739775,7541884.311776481,NA,2.3104454544849906,1.2996255681478073,2021-01-08T08:49:12Z,00:00:50,15.31107933,67.9909165,623.1,47,15.31107933,67.9909165,623.1,47,0.6099595823463326,21.443609900683256,"[0,100]"
513009.8439053675,7541884.071313663,NA,2.298459694028742,1.2928835778911674,2021-01-08T08:49:13Z,NA,NA,NA,NA,NA,15.311083665,67.990914335,623.1,48,0.3018799852517675,21.745489885935022,"[0,100]"
513010.0264133711,7541883.83085086,NA,2.286473933572493,1.2861415876345277,2021-01-08T08:49:14Z,00:00:52,15.311088,67.99091217,623.1,49,15.311088,67.99091217,623.1,49,0.30187999460505593,22.04736988054008,"[0,100]"
513010.13498864614,7541883.73830108,[50.449766],2.2744881731162447,1.2793995973778878,2021-01-08T08:49:15Z,NA,NA,NA,NA,NA,15.311090585,67.99091133499999,623.1,50,0.14266762842902037,22.190037508969095,"[0,100]"
513010.243563929,7541883.645751304,NA,2.2862661946971476,1.2860247345171456,2021-01-08T08:49:16Z,00:00:54,15.31109317,67.9909105,623.1,51,15.31109317,67.9909105,623.1,51,0.1426676313441866,22.332705140313283,"[0,100]"
513010.44518495415,7541883.720908859,NA,2.298044216278051,1.2926498716564037,2021-01-08T08:49:17Z,NA,NA,NA,NA,NA,15.311098,67.990911165,623.2,52,0.21517364112104284,22.547878781434328,"[0,100]"
513010.64680596784,7541883.796066426,NA,2.309822237858954,1.2992750087956615,2021-01-08T08:49:18Z,00:00:56,15.31110283,67.99091183,623.3,53,15.31110283,67.99091183,623.3,53,0.2151736346052689,22.763052416039596,"[0,100]"
513010.50992857607,7541883.764531081,NA,2.321600259439857,1.3059001459349195,2021-01-08T08:49:19Z,NA,NA,NA,NA,NA,15.311099553333332,67.99091155333333,623.2333333333333,54,0.14046315663726364,22.90351557267686,"[0,100]"
513010.373051181,7541883.732995742,NA,2.33337828102076,1.3125252830741774,2021-01-08T08:49:20Z,NA,NA,NA,NA,NA,15.311096276666666,67.99091127666667,623.1666666666666,55,0.1404631583500437,23.043978731026904,"[0,100]"
513010.2361737828,7541883.701460411,NA,2.345156302601663,1.3191504202134354,2021-01-08T08:49:21Z,00:00:57,15.311093,67.990911,623.1,56,15.311093,67.990911,623.1,56,0.14046315979701146,23.184441890823916,"[0,100]"
513010.4379828206,7541883.739268885,NA,2.356934324182566,1.3257755573526937,2021-01-08T08:49:22Z,00:00:59,15.31109783,67.99091133,623.1,57,15.31109783,67.99091133,623.1,57,0.20532016088554195,23.389762051709457,"[0,100]"
513010.3649368099,7541883.711028014,NA,2.368712345763469,1.3324006944919513,2021-01-08T08:49:23Z,NA,NA,NA,NA,NA,15.31109608,67.99091108,623.05,58,0.07831517384366687,23.468077225553124,"[0,100]"
513010.2918907978,7541883.682787147,NA,2.380490367344372,1.3390258316312091,2021-01-08T08:49:24Z,00:01:01,15.31109433,67.99091083,623,59,15.31109433,67.99091083,623,59,0.07831517391188277,23.54639239946501,"[0,100]"
513010.199148825,7541884.1193713555,[60.462189],2.392268388925275,1.3456509687704672,2021-01-08T08:49:25Z,NA,NA,NA,NA,NA,15.311092165,67.99091475,623,60,0.44632593955218014,23.992718339017188,"[0,100]"
513010.1064068829,7541884.555955565,NA,2.3635861509326244,1.329517209899601,2021-01-08T08:49:26Z,00:01:05,15.31109,67.99091867,623,61,15.31109,67.99091867,623,61,0.4463259350243186,24.439044274041507,"[0,100]"
513009.9551718738,7541884.814972068,NA,2.3349039129399736,1.313383451028735,2021-01-08T08:49:27Z,NA,NA,NA,NA,NA,15.311086415,67.990921,623.05,62,0.29993595418874275,24.73898022823025,"[0,100]"
513009.8039368947,7541885.073988581,NA,2.3062216749473228,1.2972496921578691,2021-01-08T08:49:28Z,00:01:07,15.31108283,67.99092333,623.1,63,15.31108283,67.99092333,623.1,63,0.29993594792055106,25.0389161761508,"[0,100]"
513009.6492608816,7541885.351941527,NA,2.277539436954672,1.281115933287003,2021-01-08T08:49:29Z,NA,NA,NA,NA,NA,15.311079165,67.99092583000001,623.1,64,0.31809198214229945,25.357008158293095,"[0,100]"
513009.4945849013,7541885.629894482,NA,2.248857198962021,1.264982174416137,2021-01-08T08:49:30Z,00:01:09,15.3110755,67.99092833,623.1,65,15.3110755,67.99092833,623.1,65,0.31809197431676917,25.675100132609867,"[0,100]"
513009.3500509407,7541885.734713294,NA,2.2201749609693704,1.2488484155452708,2021-01-08T08:49:31Z,NA,NA,NA,NA,NA,15.311072056666664,67.99092927666666,623.1333333333333,66,0.1785414490938262,25.853641581703695,"[0,100]"
513009.2055169918,7541885.839532116,NA,2.1914927229767196,1.2327146566744047,2021-01-08T08:49:32Z,NA,NA,NA,NA,NA,15.311068613333331,67.99093022333334,623.1666666666667,67,0.17854144618375625,26.032183027887452,"[0,100]"
513009.06098305475,7541885.944350946,NA,2.162810484984069,1.2165808978035388,2021-01-08T08:49:33Z,00:01:10,15.31106517,67.99093117,623.2,68,15.31106517,67.99093117,623.2,68,0.17854144039850275,26.210724468285953,"[0,100]"
513008.96639986895,7541885.292757964,NA,2.134128246991418,1.2004471389326727,2021-01-08T08:49:34Z,00:01:12,15.31106283,67.99092533,623.4,69,15.31106283,67.99092533,623.4,69,0.6584218960736862,26.86914636435964,"[0,100]"
513008.8444447422,7541885.30162098,[70.154887],2.105446008998767,1.1843133800618066,2021-01-08T08:49:35Z,NA,NA,NA,NA,NA,15.311059915,67.99092541499999,623.3499999999999,70,0.12227675983377034,26.99142312419341,"[0,100]"
513008.7224896163,7541885.310484005,NA,2.1171467053257236,1.1908950217457197,2021-01-08T08:49:36Z,00:01:14,15.311057,67.9909255,623.3,71,15.311057,67.9909255,623.3,71,0.1222767596380052,27.113699883831416,"[0,100]"
513008.8628961075,7541885.125555519,NA,2.1288474016526804,1.1974766634296328,2021-01-08T08:49:37Z,NA,NA,NA,NA,NA,15.311060335,67.990923835,623.25,72,0.2321907141652023,27.34589059799662,"[0,100]"
513009.00330261857,7541884.940627038,NA,2.1405480979796367,1.2040583051135456,2021-01-08T08:49:38Z,00:01:16,15.31106367,67.99092217,623.2,73,15.31106367,67.99092217,623.2,73,0.2321907224942806,27.5780813204909,"[0,100]"
513009.048564414,7541884.921901119,NA,2.152248794306593,1.210639946797459,2021-01-08T08:49:39Z,NA,NA,NA,NA,NA,15.31106475,67.99092200000001,623.1500000000001,74,0.04898254950194102,27.62706386999284,"[0,100]"
513009.0938262101,7541884.903175197,NA,2.1639494906335495,1.2172215884813715,2021-01-08T08:49:40Z,00:01:18,15.31106583,67.99092183,623.1,75,15.31106583,67.99092183,623.1,75,0.04898255151775899,27.6760464215106,"[0,100]"
513009.15325655026,7541884.8945549345,NA,2.1756501869605063,1.2238032301652848,2021-01-08T08:49:41Z,NA,NA,NA,NA,NA,15.31106725,67.99092175000001,623.1500000000001,76,0.06005226263409662,27.736098684144693,"[0,100]"
513009.2126868907,7541884.885934669,NA,2.187350883287462,1.230384871849198,2021-01-08T08:49:42Z,00:01:20,15.31106867,67.99092167,623.2,77,15.31106867,67.99092167,623.2,77,0.06005226345687146,27.796150947601568,"[0,100]"
513009.316554072,7541885.02247849,NA,2.199051579614419,1.2369665135331107,2021-01-08T08:49:43Z,NA,NA,NA,NA,NA,15.31107117,67.99092289000001,623.2,78,0.17155933831193665,27.9677102859135,"[0,100]"
513009.42042124254,7541885.159022312,NA,2.210752275941376,1.2435481552170238,2021-01-08T08:49:44Z,NA,NA,NA,NA,NA,15.31107367,67.99092411,623.2,79,0.1715593317571726,28.13926961767067,"[0,100]"
513009.5242884017,7541885.29556614,[80.102515],2.222452972268332,1.2501297969009368,2021-01-08T08:49:45Z,00:01:22,15.31107617,67.99092533,623.2,80,15.31107617,67.99092533,623.2,80,0.17155933007391125,28.310828947744582,"[0,100]"
513009.7187254854,7541885.426991249,NA,2.27310271510232,1.2786202772450552,2021-01-08T08:49:46Z,NA,NA,NA,NA,NA,15.311080835,67.9909265,623.2,81,0.23468774779337653,28.54551669553796,"[0,100]"
513009.91316254926,7541885.558416375,NA,2.323752457936308,1.3071107575891734,2021-01-08T08:49:47Z,00:01:24,15.3110855,67.99092767,623.2,82,15.3110855,67.99092767,623.2,82,0.23468774026319536,28.78020443580116,"[0,100]"
513009.9950732205,7541885.196477684,NA,2.3744022007702967,1.3356012379332918,2021-01-08T08:49:48Z,NA,NA,NA,NA,NA,15.311087415,67.99092442,623.2,83,0.3710915977760426,29.1512960335772,"[0,100]"
513010.0769839143,7541884.834539,NA,2.4250519436042848,1.3640917182774102,2021-01-08T08:49:49Z,00:01:25,15.31108933,67.99092117,623.2,84,15.31108933,67.99092117,623.2,84,0.37109159638980327,29.522387629967003,"[0,100]"
513010.54552466894,7541884.558166084,NA,2.475701686438273,1.3925821986215283,2021-01-08T08:49:50Z,00:01:27,15.3111005,67.99091867,623.2,85,15.3111005,67.99091867,623.2,85,0.5439783336569457,30.06636596362395,"[0,100]"
513011.12140177505,7541884.393826231,NA,2.526351429272261,1.4210726789656467,2021-01-08T08:49:51Z,NA,NA,NA,NA,NA,15.31111425,67.99091717,623.1,86,0.5988672878573966,30.665233251481347,"[0,100]"
513011.697278955,7541884.229486509,NA,2.577001172106249,1.449563159309765,2021-01-08T08:49:52Z,00:01:31,15.311128,67.99091567,623,87,15.311128,67.99091567,623,87,0.598867323107269,31.264100574588618,"[0,100]"
513012.01098226785,7541884.221589003,NA,2.6276509149402374,1.4780536396538837,2021-01-08T08:49:53Z,NA,NA,NA,NA,NA,15.3111355,67.99091558500001,622.9,88,0.3138027072679258,31.577903281856543,"[0,100]"
513012.3246855827,7541884.213691535,NA,2.6783006577742254,1.5065441199980016,2021-01-08T08:49:54Z,00:01:33,15.311143,67.9909155,622.8,89,15.311143,67.9909155,622.8,89,0.31380270832012586,31.891705990176668,"[0,100]"
513012.4955233347,7541884.2145516705,[90.082658],2.7289504006082135,1.53503460034212,2021-01-08T08:49:55Z,NA,NA,NA,NA,NA,15.311147085,67.9909155,622.65,90,0.17083991729038792,32.062545907467054,"[0,100]"
513012.6663610866,7541884.215411815,NA,2.831926996722234,1.592958935656256,2021-01-08T08:49:56Z,00:01:35,15.31115117,67.9909155,622.5,91,15.31115117,67.9909155,622.5,91,0.17083991722086403,32.23338582468792,"[0,100]"
513012.73094188754,7541884.512864806,NA,2.9349035928362532,1.6508832709703924,2021-01-08T08:49:57Z,NA,NA,NA,NA,NA,15.311152750000002,67.990918165,622.35,92,0.3043829194354045,32.537768744123326,"[0,100]"
513012.7955226732,7541884.810317799,NA,3.037880188950273,1.7088076062845283,2021-01-08T08:49:58Z,00:01:36,15.31115433,67.99092083,622.2,93,15.31115433,67.99092083,622.2,93,0.30438291891773933,32.842151663041065,"[0,100]"
513012.9375438392,7541884.761604478,NA,3.140856785064293,1.7667319415986649,2021-01-08T08:49:59Z,NA,NA,NA,NA,NA,15.31115772,67.99092038666666,622.2,94,0.15014326266979375,32.99229492571086,"[0,100]"
513013.0795650108,7541884.712891165,NA,3.243833381178313,1.824656276912801,2021-01-08T08:50:00Z,NA,NA,NA,NA,NA,15.31116111,67.99091994333334,622.2,95,0.15014326487875254,33.14243819058961,"[0,100]"
513013.2215861876,7541884.66417786,NA,3.3468099772923328,1.882580612226937,2021-01-08T08:50:01Z,00:01:38,15.3111645,67.9909195,622.2,96,15.3111645,67.9909195,622.2,96,0.1501432674167445,33.29258145800635,"[0,100]"
513013.3271653421,7541884.460677973,NA,3.4497865734063526,1.9405049475410736,2021-01-08T08:50:02Z,00:01:40,15.311167,67.99091767,622.4,97,15.311167,67.99091767,622.4,97,0.22925785031704063,33.52183930832339,"[0,100]"
513013.4720418782,7541884.758535285,NA,3.5527631695203725,1.9984292828552097,2021-01-08T08:50:03Z,NA,NA,NA,NA,NA,15.3111705,67.990920335,622.3499999999999,98,0.3312222648889594,33.85306157321235,"[0,100]"
513013.6169183806,7541885.056392606,NA,3.655739765634392,2.0563536181693456,2021-01-08T08:50:04Z,00:01:42,15.311174,67.990923,622.3,99,15.311174,67.990923,622.3,99,0.33122225936019783,34.184283832572554,"[0,100]"
513013.6999984624,7541885.1683035605,[100.193646],3.758716361748412,2.114277953483482,2021-01-08T08:50:05Z,NA,NA,NA,NA,NA,15.311176,67.990924,622.2,100,0.13937848267876296,34.32366231525131,"[0,100]"
513013.7830785371,7541885.280214514,NA,3.713668604064845,2.0889385897864754,2021-01-08T08:50:06Z,00:01:44,15.311178,67.990925,622.1,101,15.311178,67.990925,622.1,101,0.13937847919361782,34.463040794444936,"[0,100]"
513013.99400503584,7541885.625231343,NA,3.668620846381278,2.063599226089469,2021-01-08T08:50:07Z,NA,NA,NA,NA,NA,15.311183085,67.99092808500001,621.95,102,0.4043842240134872,34.86742501845842,"[0,100]"
513014.2049314779,7541885.97024819,NA,3.623573088697711,2.0382598623924624,2021-01-08T08:50:08Z,00:01:46,15.31118817,67.99093117,621.8,103,15.31118817,67.99093117,621.8,103,0.40438420874453057,35.27180922720295,"[0,100]"
513014.5420007524,7541886.139184455,NA,3.578525331014144,2.012920498695456,2021-01-08T08:50:09Z,NA,NA,NA,NA,NA,15.31119625,67.99093267,621.8499999999999,104,0.37703469026533,35.648843917468284,"[0,100]"
513014.87906998314,7541886.308120768,NA,3.5334775733305768,1.9875811349984496,2021-01-08T08:50:10Z,00:01:48,15.31120433,67.99093417,621.9,105,15.31120433,67.99093417,621.9,105,0.37703467199767193,36.025878589465954,"[0,100]"
513015.1473259614,7541886.35574109,NA,3.4884298156470095,1.9622417713014428,2021-01-08T08:50:11Z,NA,NA,NA,NA,NA,15.31121075,67.99093458499999,622.05,106,0.2724499311471914,36.29832852061315,"[0,100]"
513015.4155819298,7541886.403361443,NA,3.4433820579634427,1.9369024076044363,2021-01-08T08:50:12Z,00:01:49,15.31121717,67.990935,622.2,107,15.31121717,67.990935,622.2,107,0.27244992661323053,36.570778447226374,"[0,100]"
513015.70764004416,7541886.541224896,NA,3.3983343002798754,1.9115630439074296,2021-01-08T08:50:13Z,NA,NA,NA,NA,NA,15.31122417,67.99093622333334,622.2666666666667,108,0.3229617222025819,36.89374016942896,"[0,100]"
513015.9996981275,7541886.679088383,NA,3.3532865425963085,1.8862236802104233,2021-01-08T08:50:14Z,NA,NA,NA,NA,NA,15.31123117,67.99093744666666,622.3333333333334,109,0.3229617084059714,37.21670187783493,"[0,100]"
513016.29175618,7541886.816951902,[110.20724],3.3082387849127413,1.8608843165134168,2021-01-08T08:50:15Z,00:01:51,15.31123817,67.99093867,622.4,110,15.31123817,67.99093867,622.4,110,0.3229616940248059,37.539663571859734,"[0,100]"
513016.5002083576,7541886.94733318,NA,3.3042389974105806,1.8586344360434517,2021-01-08T08:50:16Z,00:01:53,15.31124317,67.99093983,622.3,111,15.31124317,67.99093983,622.3,111,0.24586904684660824,37.78553261870634,"[0,100]"
513016.2707559881,7541886.834684959,NA,3.30023920990842,1.856384555573486,2021-01-08T08:50:17Z,NA,NA,NA,NA,NA,15.31123767,67.99093883,622.0999999999999,112,0.2556130116813305,38.041145630387675,"[0,100]"
513016.0413035983,7541886.722036755,NA,3.296239422406259,1.8541346751035208,2021-01-08T08:50:18Z,00:01:57,15.31123217,67.99093783,621.9,113,15.31123217,67.99093783,621.9,113,0.25561302201401204,38.296758652401685,"[0,100]"
513015.8140261664,7541886.841861639,NA,3.292239634904098,1.851884794633555,2021-01-08T08:50:19Z,NA,NA,NA,NA,NA,15.31122675,67.99093891499999,621.9,114,0.2569300177081867,38.55368867010987,"[0,100]"
513015.58674875565,7541886.961686547,NA,3.2882398474019374,1.8496349141635895,2021-01-08T08:50:20Z,00:01:59,15.31122133,67.99094,621.9,115,15.31122133,67.99094,621.9,115,0.2569300098244455,38.810618679934315,"[0,100]"
513015.42517181416,7541887.239604396,NA,3.2842400598997767,1.8473850336936244,2021-01-08T08:50:21Z,NA,NA,NA,NA,NA,15.3112175,67.99094249999999,621.95,116,0.3214738539281275,39.13209253386244,"[0,100]"
513015.2635949071,7541887.517522257,NA,3.280240272397616,1.8451351532236588,2021-01-08T08:50:22Z,00:02:01,15.31121367,67.990945,622,117,15.31121367,67.990945,622,117,0.32147384707542853,39.45356638093787,"[0,100]"
513015.2134014306,7541887.768127885,NA,3.276240484895455,1.8428852727536935,2021-01-08T08:50:23Z,NA,NA,NA,NA,NA,15.3112125,67.99094725,622.15,118,0.2555827964093253,39.7091491773472,"[0,100]"
513015.1632079636,7541888.018733513,NA,3.2722406973932943,1.840635392283728,2021-01-08T08:50:24Z,00:02:02,15.31121133,67.9909495,622.3,119,15.31121133,67.9909495,622.3,119,0.2555827945345915,39.96473197188179,"[0,100]"
513015.032709577,7541888.104668944,[120.404055],3.2682409098911336,1.8383855118137624,2021-01-08T08:50:25Z,NA,NA,NA,NA,NA,15.31120822,67.99095027666667,622.3666666666667,120,0.15625212731392385,40.12098409919572,"[0,100]"
