laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated
NA,3.8906048562051248,2.1884652316153828,2021-01-06T11:56:18Z,00:07:13,15.28397967,68.012041,625.2,432,15.28397967,68.012041,625.2,432
NA,3.8888924623597587,2.187502010077364,2021-01-06T11:56:19Z,NA,NA,NA,NA,NA,15.28397642,68.012038335,625.3,433
NA,3.8871800685143927,2.186538788539346,2021-01-06T11:56:20Z,00:07:15,15.28397317,68.01203567,625.4,434,15.28397317,68.01203567,625.4,434
NA,3.8854676746690266,2.1855755670013273,2021-01-06T11:56:21Z,NA,NA,NA,NA,NA,15.283972169999998,68.01204842,625.4,435
NA,3.88375528082366,2.1846123454633086,2021-01-06T11:56:22Z,00:07:17,15.28397117,68.01206117,625.4,436,15.28397117,68.01206117,625.4,436
NA,3.882042886978294,2.1836491239252904,2021-01-06T11:56:23Z,NA,NA,NA,NA,NA,15.28395217,68.012067585,625.4,437
NA,3.880330493132928,2.182685902387272,2021-01-06T11:56:24Z,00:07:19,15.28393317,68.012074,625.4,438,15.28393317,68.012074,625.4,438
NA,3.8786180992875616,2.1817226808492536,2021-01-06T11:56:25Z,NA,NA,NA,NA,NA,15.2839515,68.01207633499999,625.55,439
[440.937002],3.8769057054421956,2.180759459311235,2021-01-06T11:56:26Z,00:07:21,15.28396983,68.01207867,625.7,440,15.28396983,68.01207867,625.7,440
NA,3.8993946110483027,2.19340946871467,2021-01-06T11:56:27Z,NA,NA,NA,NA,NA,15.28395983,68.01207725,625.6,441
NA,3.92188351665441,2.2060594781181058,2021-01-06T11:56:28Z,00:07:23,15.28394983,68.01207583,625.5,442,15.28394983,68.01207583,625.5,442
NA,3.9443724222605177,2.218709487521541,2021-01-06T11:56:29Z,NA,NA,NA,NA,NA,15.28394733,68.01208008,625.45,443
NA,3.9668613278666247,2.2313594969249766,2021-01-06T11:56:30Z,00:07:24,15.28394483,68.01208433,625.4,444,15.28394483,68.01208433,625.4,444
NA,3.9893502334727318,2.244009506328412,2021-01-06T11:56:31Z,NA,NA,NA,NA,NA,15.283932915,68.01208283,625.4,445
NA,4.011839139078839,2.256659515731847,2021-01-06T11:56:32Z,00:07:26,15.283921,68.01208133,625.4,446,15.283921,68.01208133,625.4,446
NA,4.034328044684947,2.2693095251352826,2021-01-06T11:56:33Z,NA,NA,NA,NA,NA,15.283909915,68.01208108,625.4,447
NA,4.056816950291054,2.281959534538718,2021-01-06T11:56:34Z,00:07:28,15.28389883,68.01208083,625.4,448,15.28389883,68.01208083,625.4,448
NA,4.079305855897161,2.2946095439421534,2021-01-06T11:56:35Z,NA,NA,NA,NA,NA,15.28384425,68.01207833000001,625.4,449
[450.063841],4.101794761503268,2.3072595533455886,2021-01-06T11:56:36Z,00:07:32,15.28378967,68.01207583,625.4,450,15.28378967,68.01207583,625.4,450
NA,4.091173241417021,2.3012849482970745,2021-01-06T11:56:37Z,NA,NA,NA,NA,NA,15.28378575,68.012073665,625.4,451
NA,4.080551721330774,2.29531034324856,2021-01-06T11:56:38Z,00:07:34,15.28378183,68.0120715,625.4,452,15.28378183,68.0120715,625.4,452
NA,4.069930201244525,2.289335738200046,2021-01-06T11:56:39Z,NA,NA,NA,NA,NA,15.28377808,68.01207091500001,625.4,453
NA,4.059308681158278,2.2833611331515313,2021-01-06T11:56:40Z,00:07:36,15.28377433,68.01207033,625.4,454,15.28377433,68.01207033,625.4,454
NA,4.0486871610720305,2.2773865281030172,2021-01-06T11:56:41Z,NA,NA,NA,NA,NA,15.28377033,68.012067665,625.3,455
NA,4.038065640985783,2.271411923054503,2021-01-06T11:56:42Z,00:07:37,15.28376633,68.012065,625.2,456,15.28376633,68.012065,625.2,456
NA,4.027444120899536,2.2654373180059886,2021-01-06T11:56:43Z,NA,NA,NA,NA,NA,15.28376633,68.012063165,625.25,457
NA,4.0168226008132875,2.2594627129574745,2021-01-06T11:56:44Z,00:07:39,15.28376633,68.01206133,625.3,458,15.28376633,68.01206133,625.3,458
NA,4.00620108072704,2.25348810790896,2021-01-06T11:56:45Z,NA,NA,NA,NA,NA,15.28376775,68.01205908,625.3,459
[460.272506],3.9955795606407927,2.247513502860446,2021-01-06T11:56:46Z,00:07:41,15.28376917,68.01205683,625.3,460,15.28376917,68.01205683,625.3,460
NA,3.987537206597399,2.242989678711037,2021-01-06T11:56:47Z,NA,NA,NA,NA,NA,15.283769,68.01205433000001,625.2,461
NA,3.9794948525540055,2.238465854561628,2021-01-06T11:56:48Z,00:07:43,15.28376883,68.01205183,625.1,462,15.28376883,68.01205183,625.1,462
NA,3.9714524985106117,2.233942030412219,2021-01-06T11:56:49Z,NA,NA,NA,NA,NA,15.28376883,68.01205183,625.2,463
NA,3.963410144467218,2.22941820626281,2021-01-06T11:56:50Z,00:07:43,15.28376883,68.01205183,625.3,464,15.28376883,68.01205183,625.3,464
NA,3.955367790423824,2.2248943821134013,2021-01-06T11:56:51Z,NA,NA,NA,NA,NA,15.28376558,68.01204891500001,625.3,465
NA,3.9473254363804307,2.2203705579639923,2021-01-06T11:56:52Z,00:07:48,15.28376233,68.012046,625.3,466,15.28376233,68.012046,625.3,466
NA,3.939283082337037,2.2158467338145833,2021-01-06T11:56:53Z,NA,NA,NA,NA,NA,15.283763915,68.012045915,625.3499999999999,467
NA,3.931240728293643,2.2113229096651743,2021-01-06T11:56:54Z,00:07:50,15.2837655,68.01204583,625.4,468,15.2837655,68.01204583,625.4,468
NA,3.9231983742502496,2.2067990855157653,2021-01-06T11:56:55Z,NA,NA,NA,NA,NA,15.283767585,68.012046415,625.55,469
NA,3.915156020206856,2.2022752613663563,2021-01-06T11:56:56Z,00:07:52,15.28376967,68.012047,625.7,470,15.28376967,68.012047,625.7,470
NA,3.907113666163462,2.1977514372169473,2021-01-06T11:56:57Z,NA,NA,NA,NA,NA,15.28376692,68.01204775,625.7,471
NA,3.8990713121200686,2.1932276130675383,2021-01-06T11:56:58Z,00:07:53,15.28376417,68.0120485,625.7,472,15.28376417,68.0120485,625.7,472
NA,3.891028958076675,2.1887037889181293,2021-01-06T11:56:59Z,NA,NA,NA,NA,NA,15.2837665,68.012050335,625.6500000000001,473
NA,3.882986604033281,2.1841799647687203,2021-01-06T11:57:00Z,00:07:55,15.28376883,68.01205217,625.6,474,15.28376883,68.01205217,625.6,474
NA,3.8749442499898876,2.1796561406193113,2021-01-06T11:57:01Z,NA,NA,NA,NA,NA,15.28377008,68.01205283499999,625.6,475
NA,3.866901895946494,2.175132316469903,2021-01-06T11:57:02Z,00:07:57,15.28377133,68.0120535,625.6,476,15.28377133,68.0120535,625.6,476
NA,3.8588595419031,2.170608492320494,2021-01-06T11:57:03Z,NA,NA,NA,NA,NA,15.28377208,68.012055085,625.5,477
NA,3.850817187859706,2.166084668171085,2021-01-06T11:57:04Z,00:07:59,15.28377283,68.01205667,625.4,478,15.28377283,68.01205667,625.4,478
NA,3.842774833816313,2.161560844021676,2021-01-06T11:57:05Z,NA,NA,NA,NA,NA,15.2837745,68.0120565,625.3,479
[480.948211],3.834732479772919,2.157037019872267,2021-01-06T11:57:06Z,00:08:01,15.28377617,68.01205633,625.2,480,15.28377617,68.01205633,625.2,480
NA,3.854456671983845,2.1681318779909127,2021-01-06T11:57:07Z,NA,NA,NA,NA,NA,15.283781,68.012057,625.1500000000001,481
NA,3.874180864194771,2.1792267361095585,2021-01-06T11:57:08Z,00:08:03,15.28378583,68.01205767,625.1,482,15.28378583,68.01205767,625.1,482
NA,3.8939050564056963,2.1903215942282044,2021-01-06T11:57:09Z,NA,NA,NA,NA,NA,15.283788915,68.01205917,625.1,483
NA,3.913629248616622,2.2014164523468502,2021-01-06T11:57:10Z,00:08:05,15.283792,68.01206067,625.1,484,15.283792,68.01206067,625.1,484
NA,3.933353440827548,2.212511310465496,2021-01-06T11:57:11Z,NA,NA,NA,NA,NA,15.283794335,68.012062085,625.1500000000001,485
NA,3.953077633038474,2.2236061685841415,2021-01-06T11:57:12Z,00:08:06,15.28379667,68.0120635,625.2,486,15.28379667,68.0120635,625.2,486
NA,3.9728018252494,2.2347010267027874,2021-01-06T11:57:13Z,NA,NA,NA,NA,NA,15.28380275,68.01206525,625.1500000000001,487
NA,3.9925260174603254,2.245795884821433,2021-01-06T11:57:14Z,00:08:08,15.28380883,68.012067,625.1,488,15.28380883,68.012067,625.1,488
NA,4.012250209671252,2.256890742940079,2021-01-06T11:57:15Z,NA,NA,NA,NA,NA,15.283810665,68.0120705,625.2,489
[490.745642],4.031974401882177,2.267985601058725,2021-01-06T11:57:16Z,00:08:10,15.2838125,68.012074,625.3,490,15.2838125,68.012074,625.3,490
NA,4.142833073998468,2.3303436041241383,2021-01-06T11:57:17Z,NA,NA,NA,NA,NA,15.283813665,68.0120805,625.25,491
NA,4.253691746114758,2.3927016071895517,2021-01-06T11:57:18Z,00:08:14,15.28381483,68.012087,625.2,492,15.28381483,68.012087,625.2,492
NA,4.364550418231049,2.4550596102549656,2021-01-06T11:57:19Z,NA,NA,NA,NA,NA,15.283819415,68.01208916499999,625.1500000000001,493
NA,4.475409090347339,2.517417613320379,2021-01-06T11:57:20Z,00:08:16,15.283824,68.01209133,625.1,494,15.283824,68.01209133,625.1,494
NA,4.58626776246363,2.5797756163857923,2021-01-06T11:57:21Z,NA,NA,NA,NA,NA,15.2838235,68.012094,625.1,495
NA,4.697126434579921,2.6421336194512057,2021-01-06T11:57:22Z,00:08:18,15.283823,68.01209667,625.1,496,15.283823,68.01209667,625.1,496
NA,4.807985106696211,2.704491622516619,2021-01-06T11:57:23Z,NA,NA,NA,NA,NA,15.283822165,68.01209792,625.05,497
NA,4.918843778812502,2.766849625582033,2021-01-06T11:57:24Z,00:08:19,15.28382133,68.01209917,625,498,15.28382133,68.01209917,625,498
NA,5.029702450928792,2.8292076286474463,2021-01-06T11:57:25Z,NA,NA,NA,NA,NA,15.283821665,68.01210042,624.85,499
[500.090246],5.140561123045083,2.8915656317128597,2021-01-06T11:57:26Z,00:08:21,15.283822,68.01210167,624.7,500,15.283822,68.01210167,624.7,500
NA,5.100432745129894,2.868993419135566,2021-01-06T11:57:27Z,NA,NA,NA,NA,NA,15.283820915,68.01210292,624.7,501
NA,5.060304367214706,2.846421206558272,2021-01-06T11:57:28Z,00:08:23,15.28381983,68.01210417,624.7,502,15.28381983,68.01210417,624.7,502
NA,5.020175989299517,2.8238489939809783,2021-01-06T11:57:29Z,NA,NA,NA,NA,NA,15.28382125,68.01210549999999,624.75,503
NA,4.980047611384328,2.8012767814036845,2021-01-06T11:57:30Z,00:08:25,15.28382267,68.01210683,624.8,504,15.28382267,68.01210683,624.8,504
NA,4.939919233469139,2.7787045688263907,2021-01-06T11:57:31Z,00:08:27,15.28382333,68.01211,624.9,505,15.28382333,68.01211,624.9,505
NA,4.899790855553951,2.7561323562490974,2021-01-06T11:57:32Z,NA,NA,NA,NA,NA,15.28382261,68.01210989,624.9333333333333,506
NA,4.859662477638762,2.7335601436718036,2021-01-06T11:57:33Z,NA,NA,NA,NA,NA,15.28382189,68.01210978,624.9666666666667,507
NA,4.8195340997235725,2.7109879310945098,2021-01-06T11:57:34Z,00:08:29,15.28382117,68.01210967,625,508,15.28382117,68.01210967,625,508
NA,4.779405721808384,2.688415718517216,2021-01-06T11:57:35Z,NA,NA,NA,NA,NA,15.283822,68.01211092,625.05,509
[510.471589],4.739277343893195,2.665843505939922,2021-01-06T11:57:36Z,00:08:30,15.28382283,68.01211217,625.1,510,15.28382283,68.01211217,625.1,510
NA,4.678000952124004,2.6313755355697515,2021-01-06T11:57:37Z,NA,NA,NA,NA,NA,15.283821165,68.01211466999999,625.1500000000001,511
NA,4.616724560354811,2.596907565199581,2021-01-06T11:57:38Z,00:08:32,15.2838195,68.01211717,625.2,512,15.2838195,68.01211717,625.2,512
NA,4.555448168585619,2.5624395948294105,2021-01-06T11:57:39Z,NA,NA,NA,NA,NA,15.283819,68.01211842000001,625.1500000000001,513
NA,4.494171776816427,2.5279716244592403,2021-01-06T11:57:40Z,00:08:34,15.2838185,68.01211967,625.1,514,15.2838185,68.01211967,625.1,514
NA,4.432895385047235,2.4935036540890696,2021-01-06T11:57:41Z,NA,NA,NA,NA,NA,15.283815085,68.01212317,625.25,515
NA,4.371618993278044,2.459035683718899,2021-01-06T11:57:42Z,00:08:36,15.28381167,68.01212667,625.4,516,15.28381167,68.01212667,625.4,516
NA,4.310342601508851,2.4245677133487287,2021-01-06T11:57:43Z,NA,NA,NA,NA,NA,15.28381167,68.01212667,625.3,517
NA,4.249066209739659,2.390099742978558,2021-01-06T11:57:44Z,00:08:36,15.28381167,68.01212667,625.2,518,15.28381167,68.01212667,625.2,518
NA,4.187789817970467,2.3556317726083877,2021-01-06T11:57:45Z,NA,NA,NA,NA,NA,15.283794835,68.01212917000001,625.2,519
[520.13268],4.126513426201275,2.321163802238217,2021-01-06T11:57:46Z,00:08:41,15.283778,68.01213167,625.2,520,15.283778,68.01213167,625.2,520
NA,4.158045344189304,2.338900506106483,2021-01-06T11:57:47Z,NA,NA,NA,NA,NA,15.283786915,68.01213616999999,625.3,521
NA,4.189577262177333,2.3566372099747492,2021-01-06T11:57:48Z,00:08:43,15.28379583,68.01214067,625.4,522,15.28379583,68.01214067,625.4,522
NA,4.221109180165361,2.3743739138430158,2021-01-06T11:57:49Z,NA,NA,NA,NA,NA,15.283798665,68.012144,625.3,523
NA,4.25264109815339,2.392110617711282,2021-01-06T11:57:50Z,00:08:45,15.2838015,68.01214733,625.2,524,15.2838015,68.01214733,625.2,524
NA,4.284173016141419,2.409847321579548,2021-01-06T11:57:51Z,NA,NA,NA,NA,NA,15.2838055,68.01214966500001,625.2,525
NA,4.315704934129448,2.427584025447814,2021-01-06T11:57:52Z,00:08:46,15.2838095,68.012152,625.2,526,15.2838095,68.012152,625.2,526
NA,4.347236852117477,2.44532072931608,2021-01-06T11:57:53Z,NA,NA,NA,NA,NA,15.283813335,68.012153585,625.1500000000001,527
NA,4.378768770105505,2.4630574331843467,2021-01-06T11:57:54Z,00:08:48,15.28381717,68.01215517,625.1,528,15.28381717,68.01215517,625.1,528
NA,4.410300688093534,2.4807941370526128,2021-01-06T11:57:55Z,NA,NA,NA,NA,NA,15.2838225,68.012157,625.1,529
[530.374222],4.4418326060815625,2.498530840920879,2021-01-06T11:57:56Z,00:08:50,15.28382783,68.01215883,625.1,530,15.28382783,68.01215883,625.1,530
NA,4.411116986271421,2.481253304777674,2021-01-06T11:57:57Z,NA,NA,NA,NA,NA,15.283829,68.012163915,625.1,531
NA,4.380401366461278,2.463975768634469,2021-01-06T11:57:58Z,00:08:54,15.28383017,68.012169,625.1,532,15.28383017,68.012169,625.1,532
NA,4.3496857466511365,2.4466982324912645,2021-01-06T11:57:59Z,NA,NA,NA,NA,NA,15.28382717,68.0121715,625.1,533
NA,4.318970126840995,2.4294206963480596,2021-01-06T11:58:00Z,00:08:56,15.28382417,68.012174,625.1,534,15.28382417,68.012174,625.1,534
NA,4.288254507030853,2.4121431602048546,2021-01-06T11:58:01Z,NA,NA,NA,NA,NA,15.283826,68.012176165,625.05,535
NA,4.2575388872207105,2.3948656240616497,2021-01-06T11:58:02Z,00:08:58,15.28382783,68.01217833,625,536,15.28382783,68.01217833,625,536
NA,4.226823267410569,2.377588087918445,2021-01-06T11:58:03Z,NA,NA,NA,NA,NA,15.283829915,68.01218025,624.95,537
NA,4.196107647600427,2.3603105517752403,2021-01-06T11:58:04Z,00:08:59,15.283832,68.01218217,624.9,538,15.283832,68.01218217,624.9,538
NA,4.1653920277902845,2.3430330156320354,2021-01-06T11:58:05Z,NA,NA,NA,NA,NA,15.283832,68.01218442000001,624.95,539
[540.550505],4.134676407980143,2.3257554794888304,2021-01-06T11:58:06Z,00:09:01,15.283832,68.01218667,625,540,15.283832,68.01218667,625,540
NA,4.03431552196608,2.26930248110592,2021-01-06T11:58:07Z,NA,NA,NA,NA,NA,15.283831,68.01219,625.15,541
NA,3.933954635952017,2.21284948272301,2021-01-06T11:58:08Z,00:09:03,15.28383,68.01219333,625.3,542,15.28383,68.01219333,625.3,542
NA,3.833593749937954,2.156396484340099,2021-01-06T11:58:09Z,NA,NA,NA,NA,NA,15.283816915,68.012196665,625.5,543
NA,3.733232863923891,2.099943485957189,2021-01-06T11:58:10Z,00:09:05,15.28380383,68.012200000000007,625.7,544,15.28380383,68.012200000000007,625.7,544
NA,3.6328719779098284,2.0434904875742785,2021-01-06T11:58:11Z,NA,NA,NA,NA,NA,15.283794,68.012201915,625.85,545
NA,3.5325110918957656,1.9870374891913682,2021-01-06T11:58:12Z,00:09:07,15.28378417,68.01220383,626,546,15.28378417,68.01220383,626,546
NA,3.432150205881703,1.9305844908084577,2021-01-06T11:58:13Z,NA,NA,NA,NA,NA,15.283775585,68.01220675,626.05,547
NA,3.3317893198676396,1.8741314924255472,2021-01-06T11:58:14Z,00:09:09,15.283767,68.01220967,626.1,548,15.283767,68.01220967,626.1,548
[549.880122],3.231428433853577,1.817678494042637,2021-01-06T11:58:15Z,NA,NA,NA,NA,NA,15.283764335,68.01221167,625.95,549
NA,3.275558256043838,1.8425015190246588,2021-01-06T11:58:16Z,00:09:11,15.28376167,68.01221367,625.8,550,15.28376167,68.01221367,625.8,550
NA,3.3196880782340985,1.8673245440066806,2021-01-06T11:58:17Z,NA,NA,NA,NA,NA,15.28375592,68.01221516999999,625.65,551
NA,3.3638179004243596,1.8921475689887022,2021-01-06T11:58:18Z,00:09:12,15.28375017,68.01221667,625.5,552,15.28375017,68.01221667,625.5,552
NA,3.4079477226146206,1.916970593970724,2021-01-06T11:58:19Z,NA,NA,NA,NA,NA,15.283744,68.01221799999999,625.45,553
NA,3.4520775448048813,1.9417936189527458,2021-01-06T11:58:20Z,00:09:14,15.28373783,68.01221933,625.4,554,15.28373783,68.01221933,625.4,554
NA,3.4962073669951423,1.9666166439347676,2021-01-06T11:58:21Z,NA,NA,NA,NA,NA,15.283733165,68.01222082999999,625.25,555
NA,3.5403371891854034,1.9914396689167895,2021-01-06T11:58:22Z,00:09:16,15.2837285,68.01222233,625.1,556,15.2837285,68.01222233,625.1,556
NA,3.584467011375664,2.016262693898811,2021-01-06T11:58:23Z,NA,NA,NA,NA,NA,15.28371975,68.01222491499999,625.25,557
NA,3.628596833565925,2.041085718880833,2021-01-06T11:58:24Z,00:09:20,15.283711,68.0122275,625.4,558,15.283711,68.0122275,625.4,558
NA,3.6727266557561857,2.0659087438628547,2021-01-06T11:58:25Z,NA,NA,NA,NA,NA,15.283707,68.012229085,625.45,559
[560.632917],3.716856477946447,2.0907317688448765,2021-01-06T11:58:26Z,00:09:22,15.283703,68.01223067,625.5,560,15.283703,68.01223067,625.5,560
NA,3.7542524123259406,2.111766981933342,2021-01-06T11:58:27Z,NA,NA,NA,NA,NA,15.283695585,68.01223142,625.6,561
NA,3.7916483467054345,2.132802195021807,2021-01-06T11:58:28Z,00:09:24,15.28368817,68.01223217,625.7,562,15.28368817,68.01223217,625.7,562
NA,3.829044281084929,2.1538374081102725,2021-01-06T11:58:29Z,NA,NA,NA,NA,NA,15.283684585,68.01223342,625.6,563
NA,3.8664402154644226,2.174872621198738,2021-01-06T11:58:30Z,00:09:25,15.283681,68.01223467,625.5,564,15.283681,68.01223467,625.5,564
NA,3.9038361498439165,2.195907834287203,2021-01-06T11:58:31Z,NA,NA,NA,NA,NA,15.283679335,68.01223691999999,625.45,565
NA,3.9412320842234103,2.2169430473756684,2021-01-06T11:58:32Z,00:09:27,15.28367767,68.01223917,625.4,566,15.28367767,68.01223917,625.4,566
NA,3.978628018602904,2.237978260464134,2021-01-06T11:58:33Z,NA,NA,NA,NA,NA,15.283675835,68.012241835,625.4,567
NA,4.0160239529823984,2.2590134735525993,2021-01-06T11:58:34Z,00:09:29,15.283674,68.0122445,625.4,568,15.283674,68.0122445,625.4,568
NA,4.053419887361892,2.2800486866410643,2021-01-06T11:58:35Z,NA,NA,NA,NA,NA,15.283671415,68.012246165,625.4,569
[570.34262],4.090815821741386,2.3010838997295298,2021-01-06T11:58:36Z,00:09:31,15.28366883,68.01224783,625.4,570,15.28366883,68.01224783,625.4,570
NA,4.079951156364017,2.2949725254547597,2021-01-06T11:58:37Z,NA,NA,NA,NA,NA,15.28366725,68.012249,625.45,571
NA,4.069086490986648,2.2888611511799897,2021-01-06T11:58:38Z,00:09:33,15.28366567,68.01225017,625.5,572,15.28366567,68.01225017,625.5,572
NA,4.058221825609279,2.2827497769052196,2021-01-06T11:58:39Z,NA,NA,NA,NA,NA,15.28366575,68.01225149999999,625.5,573
NA,4.04735716023191,2.2766384026304496,2021-01-06T11:58:40Z,00:09:35,15.28366583,68.01225283,625.5,574,15.28366583,68.01225283,625.5,574
NA,4.036492494854541,2.2705270283556795,2021-01-06T11:58:41Z,NA,NA,NA,NA,NA,15.283659665,68.012254165,625.5,575
NA,4.025627829477172,2.2644156540809095,2021-01-06T11:58:42Z,00:09:37,15.2836535,68.0122555,625.5,576,15.2836535,68.0122555,625.5,576
NA,4.014763164099803,2.2583042798061395,2021-01-06T11:58:43Z,NA,NA,NA,NA,NA,15.2836555,68.012256665,625.5,577
NA,4.003898498722434,2.2521929055313694,2021-01-06T11:58:44Z,00:09:38,15.2836575,68.01225783,625.5,578,15.2836575,68.01225783,625.5,578
NA,3.993033833345066,2.2460815312565994,2021-01-06T11:58:45Z,NA,NA,NA,NA,NA,15.283659415,68.01225933,625.55,579
[580.960986],3.982169167967697,2.2399701569818293,2021-01-06T11:58:46Z,00:09:40,15.28366133,68.01226083,625.6,580,15.28366133,68.01226083,625.6,580
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:47Z,NA,NA,NA,NA,NA,15.283662665,68.012263665,625.55,581
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:48Z,00:09:44,15.283664,68.0122665,625.5,582,15.283664,68.0122665,625.5,582
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:49Z,NA,NA,NA,NA,NA,15.283659415,68.012267665,625.5,583
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:50Z,00:09:46,15.28365483,68.01226883,625.5,584,15.28365483,68.01226883,625.5,584
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:51Z,NA,NA,NA,NA,NA,15.28365108,68.0122695,625.45,585
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:52Z,00:09:48,15.28364733,68.01227017,625.4,586,15.28364733,68.01227017,625.4,586
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:53Z,NA,NA,NA,NA,NA,15.283639665,68.012270085,625.4,587
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:54Z,00:09:50,15.283632,68.01227,625.4,588,15.283632,68.01227,625.4,588
NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:55Z,NA,NA,NA,NA,NA,15.283624665,68.012271,625.4,589
[590.426321],3.982169167967697,2.2399701569818293,2021-01-06T11:58:56Z,00:09:51,15.28361733,68.012272,625.4,590,15.28361733,68.012272,625.4,590
NA,3.98038135605974,2.2389645127836038,2021-01-06T11:58:57Z,NA,NA,NA,NA,NA,15.28361375,68.012273335,625.4,591
NA,3.9785935441517832,2.2379588685853777,2021-01-06T11:58:58Z,00:09:53,15.28361017,68.01227467,625.4,592,15.28361017,68.01227467,625.4,592
NA,3.976805732243826,2.236953224387152,2021-01-06T11:58:59Z,NA,NA,NA,NA,NA,15.2836115,68.01227625,625.4,593
NA,3.975017920335869,2.235947580188926,2021-01-06T11:59:00Z,00:09:55,15.28361283,68.01227783,625.4,594,15.28361283,68.01227783,625.4,594
NA,3.9732301084279125,2.2349419359907006,2021-01-06T11:59:01Z,NA,NA,NA,NA,NA,15.283613,68.012277165,625.45,595
NA,3.9714422965199554,2.2339362917924745,2021-01-06T11:59:02Z,00:09:57,15.28361317,68.0122765,625.5,596,15.28361317,68.0122765,625.5,596
NA,3.9696544846119983,2.232930647594249,2021-01-06T11:59:03Z,NA,NA,NA,NA,NA,15.283614835000002,68.012275165,625.5,597
NA,3.9678666727040417,2.231925003396023,2021-01-06T11:59:04Z,00:09:59,15.2836165,68.01227383,625.5,598,15.2836165,68.01227383,625.5,598
[599.856811],3.9660788607960846,2.2309193591977974,2021-01-06T11:59:05Z,NA,NA,NA,NA,NA,15.283618,68.012273415,625.45,599
NA,3.9402195334189685,2.2163734875481698,2021-01-06T11:59:06Z,00:10:01,15.2836195,68.012273,625.4,600,15.2836195,68.012273,625.4,600
NA,3.9143602060418528,2.2018276158985417,2021-01-06T11:59:07Z,NA,NA,NA,NA,NA,15.28362075,68.0122725,625.45,601
NA,3.8885008786647366,2.187281744248914,2021-01-06T11:59:08Z,00:10:03,15.283622,68.012272,625.5,602,15.283622,68.012272,625.5,602
NA,3.8626415512876204,2.1727358725992865,2021-01-06T11:59:09Z,NA,NA,NA,NA,NA,15.283625085,68.01227374999999,625.5,603
NA,3.8367822239105047,2.158190000949659,2021-01-06T11:59:10Z,00:10:04,15.28362817,68.0122755,625.5,604,15.28362817,68.0122755,625.5,604
NA,3.8109228965333886,2.143644129300031,2021-01-06T11:59:11Z,NA,NA,NA,NA,NA,15.28362967,68.012277085,625.6,605
NA,3.785063569156273,2.129098257650403,2021-01-06T11:59:12Z,00:10:06,15.28363117,68.01227867,625.7,606,15.28363117,68.01227867,625.7,606
NA,3.7592042417791567,2.1145523860007756,2021-01-06T11:59:13Z,NA,NA,NA,NA,NA,15.2836335,68.01228092,625.7,607
NA,3.7333449144020405,2.100006514351148,2021-01-06T11:59:14Z,00:10:10,15.28363583,68.01228317,625.7,608,15.28363583,68.01228317,625.7,608
NA,3.707485587024925,2.08546064270152,2021-01-06T11:59:15Z,NA,NA,NA,NA,NA,15.283636665,68.01228525,625.6500000000001,609
[610.697729],3.6816262596478087,2.0709147710518923,2021-01-06T11:59:16Z,00:10:12,15.2836375,68.01228733,625.6,610,15.2836375,68.01228733,625.6,610
NA,3.6535518751667446,2.0551229297812936,2021-01-06T11:59:17Z,NA,NA,NA,NA,NA,15.283639085,68.01228983,625.6,611
NA,3.625477490685681,2.0393310885106954,2021-01-06T11:59:18Z,00:10:14,15.28364067,68.01229233,625.6,612,15.28364067,68.01229233,625.6,612
NA,3.597403106204617,2.023539247240097,2021-01-06T11:59:19Z,NA,NA,NA,NA,NA,15.28364042,68.012295,625.6500000000001,613
NA,3.569328721723553,2.0077474059694986,2021-01-06T11:59:20Z,00:10:16,15.28364017,68.01229767,625.7,614,15.28364017,68.01229767,625.7,614
NA,3.5412543372424894,1.9919555646989,2021-01-06T11:59:21Z,NA,NA,NA,NA,NA,15.28363792,68.01230175,625.6500000000001,615
NA,3.5131799527614254,1.9761637234283016,2021-01-06T11:59:22Z,00:10:17,15.28363567,68.01230583,625.6,616,15.28363567,68.01230583,625.6,616
NA,3.4851055682803613,1.9603718821577032,2021-01-06T11:59:23Z,NA,NA,NA,NA,NA,15.28363417,68.01230933,625.6500000000001,617
NA,3.4570311837992973,1.9445800408871048,2021-01-06T11:59:24Z,00:10:19,15.28363267,68.01231283,625.7,618,15.28363267,68.01231283,625.7,618
NA,3.4289567993182337,1.9287881996165064,2021-01-06T11:59:25Z,NA,NA,NA,NA,NA,15.28363467,68.01231425,625.7,619
[620.040997],3.4008824148371697,1.912996358345908,2021-01-06T11:59:26Z,00:10:21,15.28363667,68.01231567,625.7,620,15.28363667,68.01231567,625.7,620
NA,3.3642853046613226,1.892410483871994,2021-01-06T11:59:27Z,NA,NA,NA,NA,NA,15.28363417,68.01231658500001,625.85,621
NA,3.327688194485475,1.87182460939808,2021-01-06T11:59:28Z,00:10:23,15.28363167,68.0123175,626,622,15.28363167,68.0123175,626,622
