X,Y,laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed,distance_3d,distance_travelled
-577099.8616824329,897301.0247078545,[0],5.950240501638537,3.3470102821716767,2022-03-01T10:47:10Z,00:00:00,15.2792475,68.02923783,336.4,0,15.2792475,68.02923783,336.4,0,15.279255841978518,68.02926475416682,0,0
-577100.0148230351,897300.7799220647,NA,5.914079970473452,3.3266699833913163,2022-03-01T10:47:11Z,NA,NA,NA,NA,NA,15.279239915,68.02923858,338.15,1,15.279256601276956,68.0292647021429,1.7736606571990068,1.7736606571990068
-577100.1652183302,897300.5330125691,NA,5.877919439308367,3.3063296846109562,2022-03-01T10:47:12Z,00:00:02,15.27923233,68.02923933,339.9,2,15.27923233,68.02923933,339.9,2,15.279257360596576,68.02926465011603,1.773720114293202,3.5473807714922088
-577100.3149418081,897300.2842068011,NA,5.841758908143282,3.2859893858305957,2022-03-01T10:47:13Z,NA,NA,NA,NA,NA,15.27922583,68.029243915,339.25,3,15.27925811985576,68.02926459798888,0.7119139203649474,4.259294691857156
-577100.4660669605,897300.033732197,NA,5.805598376978197,3.2656490870502357,2022-03-01T10:47:14Z,00:00:04,15.27921933,68.0292485,338.6,4,15.27921933,68.0292485,338.6,4,15.279258878972913,68.02926454566423,0.7127947383120505,4.9720894301692065
-577100.6206672757,897299.7818161895,NA,5.769437845813112,3.2453087882698752,2022-03-01T10:47:15Z,NA,NA,NA,NA,NA,15.27921025,68.029248835,337.85,5,15.27925963786642,68.0292644930448,0.8061407645738476,5.778230194743054
-577100.7808162454,897299.5286862148,NA,5.733277314648027,3.2249684894895148,2022-03-01T10:47:16Z,00:00:06,15.27920117,68.02924917,337.1,6,15.27920117,68.02924917,337.1,6,15.279260396454667,68.02926444003326,0.80760292010654,6.585833114849594
-577100.9485873601,897299.2745697055,NA,5.697116783482942,3.2046281907091547,2022-03-01T10:47:17Z,NA,NA,NA,NA,NA,15.27920442,68.02925217,337.25,7,15.279261154656057,68.0292643865324,0.3394441739960279,6.925277288845622
-577101.1260541091,897299.0196940969,NA,5.660956252317857,3.1842878919287942,2022-03-01T10:47:18Z,00:00:07,15.27920767,68.02925517,337.4,8,15.27920767,68.02925517,337.4,8,15.279261912326984,68.02926433243034,0.344900018635544,7.270177307481166
-577101.3152899849,897298.7642868232,NA,5.624795721152772,3.163947593148434,2022-03-01T10:47:19Z,NA,NA,NA,NA,NA,15.279202,68.029255085,337.45,9,15.279262669075912,68.02926427755699,0.32178112459101477,7.591958432072181
-577101.5183684763,897298.508575319,[10.452719],5.588635189987687,3.1436072943680737,2022-03-01T10:47:20Z,00:00:09,15.27919633,68.029255,337.5,10,15.27919633,68.029255,337.5,10,15.279263424449294,68.02926422172773,0.33034716143983317,7.922305593512014
-577101.7373630761,897298.2527870187,NA,5.610768158738473,3.156057089290391,2022-03-01T10:47:21Z,NA,NA,NA,NA,NA,15.279200915,68.02925175,340.9,11,15.27926417799359,68.02926416475789,3.416633765755231,11.338939359267245
-577101.974347274,897297.9971493558,NA,5.63290112748926,3.1685068842127087,2022-03-01T10:47:22Z,00:00:11,15.2792055,68.0292485,344.3,12,15.2792055,68.0292485,344.3,12,15.279264929255264,68.02926410646282,3.4178227169870468,14.756762076254292
-577102.2313945617,897297.7418897655,NA,5.655034096240047,3.180956679135026,2022-03-01T10:47:23Z,NA,NA,NA,NA,NA,15.279206835,68.029247415,342.25,13,15.279265677780776,68.02926404665789,2.0817614576485126,16.838523533902805
-577102.5105784296,897297.487235682,NA,5.677167064990834,3.1934064740573436,2022-03-01T10:47:24Z,00:00:13,15.27920817,68.02924633,340.2,14,15.27920817,68.02924633,340.2,14,15.279266423116592,68.02926398515844,2.08453647948928,18.923060013392085
-577102.8139723712,897297.2334145393,NA,5.69930003374162,3.2058562689796615,2022-03-01T10:47:25Z,NA,NA,NA,NA,NA,15.27921367,68.029245165,339.54999999999995,15,15.279267164741222,68.02926392176067,0.760902790304234,19.683962803696318
-577103.1436498754,897296.980653772,NA,5.7214330024924065,3.218306063901979,2022-03-01T10:47:26Z,00:00:15,15.27921917,68.029244,338.9,16,15.27921917,68.029244,338.9,16,15.279267901861433,68.02926385618429,0.7714112147657048,20.455374018462024
-577103.5016844359,897296.729180815,NA,5.743565971243194,3.2307558588242964,2022-03-01T10:47:27Z,NA,NA,NA,NA,NA,15.27922342,68.02924491499999,339,17,15.27926863361602,68.02926378812984,0.4488066338269522,20.904180652288975
-577103.8893564432,897296.4792197531,NA,5.76569893999398,3.243205653746614,2022-03-01T10:47:28Z,00:00:19,15.27922767,68.02924583,339.1,18,15.27922767,68.02924583,339.1,18,15.279269359143798,68.02926371729781,0.4719852940143021,21.376165946303278
-577104.3047738876,897296.2309812711,NA,5.787831908744767,3.2556554486689313,2022-03-01T10:47:29Z,NA,NA,NA,NA,NA,15.279235585,68.029248665,339.5,19,15.27927007758357,68.02926364338877,0.627848705537424,22.004014651840702
-577104.7452516581,897295.9846727058,[20.01921],5.8099648774955535,3.2681052435912488,2022-03-01T10:47:30Z,00:00:20,15.2792435,68.0292515,339.9,20,15.2792435,68.0292515,339.9,20,15.279270788074156,68.02926356610328,0.6439631788374939,22.647977830678194
-577105.2081046451,897295.7405013924,NA,5.7242381644550475,3.2198839675059645,2022-03-01T10:47:31Z,NA,NA,NA,NA,NA,15.2792575,68.029253085,340.25,21,15.279271489754354,68.02926348514184,0.6295653404039854,23.27754317108218
-577105.6906477378,897295.4986746665,NA,5.6385114514145425,3.17166269142068,2022-03-01T10:47:32Z,00:00:22,15.2792715,68.02925467,340.6,22,15.2792715,68.02925467,340.6,22,15.27927218175014,68.02926340019204,0.6432946460641016,23.920837817146282
-577106.1901958245,897295.2593998645,NA,5.5527847383740365,3.1234414153353955,2022-03-01T10:47:33Z,NA,NA,NA,NA,NA,15.2792845,68.029256835,339.70000000000005,23,15.279272863136113,68.02926331088959,1.0567879265862812,24.977625743732563
-577106.7040637946,897295.0228843223,NA,5.467058025333531,3.075220139250111,2022-03-01T10:47:34Z,00:00:24,15.2792975,68.029259,338.8,24,15.2792975,68.029259,338.8,24,15.279273532974052,68.02926321685729,1.0630145306438932,26.040640274376457
-577107.2295665368,897294.7893353754,NA,5.381331312293025,3.0269988631648266,2022-03-01T10:47:35Z,NA,NA,NA,NA,NA,15.279308585,68.029262335,338.45000000000005,25,15.279274190325715,68.0292631177179,0.6732000020311741,26.71384027640763
-577107.7640189393,897294.5589603594,NA,5.29560459925252,2.9787775870795423,2022-03-01T10:47:36Z,00:00:26,15.27931967,68.02926567,338.1,26,15.27931967,68.02926567,338.1,26,15.27927483425288,68.02926301309421,0.6791259224397984,27.39296619884743
-577108.3047358908,897294.3319666106,NA,5.209877886212014,2.9305563109942576,2022-03-01T10:47:37Z,NA,NA,NA,NA,NA,15.2793245,68.02926692,338.1,27,15.279275463817305,68.02926290260892,0.5864307151002988,27.979396913947728
-577108.8490322791,897294.1085614648,NA,5.124151173171508,2.882335034908974,2022-03-01T10:47:38Z,00:00:28,15.27932933,68.02926817,338.1,28,15.27932933,68.02926817,338.1,28,15.27927607808076,68.02926278588487,0.5883607885213189,28.567757702469045
-577109.3942229925,897293.8889522568,NA,5.038424460131003,2.8341137588236887,2022-03-01T10:47:39Z,NA,NA,NA,NA,NA,15.27933383,68.02926941999999,338,29,15.279276676166813,68.02926266255054,0.5962056006160836,29.16396330308513
-577109.9376229176,897293.6733463227,[30.361323],4.952697747090497,2.7858924827384044,2022-03-01T10:47:40Z,00:00:30,15.27933833,68.02927067,337.9,30,15.27933833,68.02927067,337.9,30,15.279277257446228,68.02926253225752,0.5931015068276357,29.757064809912766
-577110.476546943,897293.4619509982,NA,4.980506452583053,2.8015348795779675,2022-03-01T10:47:41Z,NA,NA,NA,NA,NA,15.27933825,68.02927017,339.45,31,15.279277821351574,68.0292623946631,1.6545776163019483,31.411642426214716
-577111.008309955,897293.2549736189,NA,5.00831515807561,2.8171772764175302,2022-03-01T10:47:42Z,00:00:32,15.27933817,68.02926967,341,32,15.27933817,68.02926967,341,32,15.279278367315412,68.0292622494246,1.651699590277214,33.06334201649193
-577111.5302268416,897293.0526215202,NA,5.036123863568166,2.8328196732570934,2022-03-01T10:47:43Z,NA,NA,NA,NA,NA,15.27933667,68.02927167,339.5,33,15.279278894770306,68.02926209619933,1.6010445366401431,34.66438655313207
-577112.0396124884,897292.8551020371,NA,5.063932569060722,2.8484620700966565,2022-03-01T10:47:44Z,00:00:33,15.27933517,68.02927367,338,34,15.27933517,68.02927367,338,34,15.279279403148823,68.02926193464461,1.5963983473370278,36.2607849004691
-577112.533781783,897292.6626225044,NA,5.091741274553279,2.8641044669362197,2022-03-01T10:47:45Z,NA,NA,NA,NA,NA,15.27933317,68.0292745,337.95,35,15.279279891883531,68.02926176441774,0.5326834540574467,36.793468354526546
-577113.0102985457,897292.4752642985,NA,5.119549980045836,2.8797468637757824,2022-03-01T10:47:46Z,00:00:35,15.27933117,68.02927533,337.9,36,15.27933117,68.02927533,337.9,36,15.279280360467144,68.02926158518967,0.5144621681913918,37.30793052271794
-577113.4677223326,897292.2926049492,NA,5.147358685538392,2.8953892606153455,2022-03-01T10:47:47Z,NA,NA,NA,NA,NA,15.279325835000002,68.02927533,337.9,37,15.279280808632986,68.029261396686,0.4925453874240242,37.80047591014196
-577113.9048616334,897292.1140960278,NA,5.175167391030948,2.9110316574549087,2022-03-01T10:47:48Z,00:00:37,15.2793205,68.02927533,337.9,38,15.2793205,68.02927533,337.9,38,15.279281236174548,68.0292611986459,0.47218238359912423,38.27265829374109
-577114.3205249384,897291.9391891061,NA,5.202976096523505,2.9266740542944714,2022-03-01T10:47:49Z,NA,NA,NA,NA,NA,15.279323335,68.02927533,337.9,39,15.279281642885309,68.02926099080864,0.45096387256044956,38.72362216630154
-577114.7135207376,897291.7673357528,[40.039362],5.230784802016061,2.9423164511340345,2022-03-01T10:47:50Z,00:00:39,15.27932617,68.02927533,337.9,40,15.27932617,68.02927533,337.9,40,15.27928202855875,68.02926077291339,0.4289280513249351,39.15255021762647
-577115.0826575214,897291.5979875397,NA,5.168233993952219,2.9071316215981233,2022-03-01T10:47:51Z,NA,NA,NA,NA,NA,15.27932317,68.02927600000001,337.9,41,15.279282392988351,68.0292605446994,0.4061290218793945,39.558679239505864
-577115.4267437791,897291.4305960374,NA,5.105683185888377,2.8719467920622117,2022-03-01T10:47:52Z,00:00:43,15.27932017,68.02927667,337.9,42,15.27932017,68.02927667,337.9,42,15.2792827359676,68.02926030590588,0.38264248040151844,39.941321719907386
-577115.7445880009,897291.2646128165,NA,5.043132377824534,2.8367619625263005,2022-03-01T10:47:53Z,NA,NA,NA,NA,NA,15.27932175,68.02927683499999,337.9,43,15.27928305733562,68.02926005629091,0.35857409133609236,40.29989581124347
-577116.034998677,897291.0994894477,NA,4.980581569760692,2.80157713299039,2022-03-01T10:47:54Z,00:00:45,15.27932333,68.029277,337.9,44,15.27932333,68.029277,337.9,44,15.279283357114078,68.0292597956881,0.334071979814236,40.633967791057714
-577116.2967842971,897290.9346775023,NA,4.9180307616968495,2.766392303454478,2022-03-01T10:47:55Z,NA,NA,NA,NA,NA,15.27932483,68.029276165,337.9,45,15.279283635370286,68.02925952394995,0.309345580624749,40.943313371682464
-577116.5287533519,897290.7696285493,NA,4.855479953633008,2.7312074739185666,2022-03-01T10:47:56Z,00:00:46,15.27932633,68.02927533,337.9,46,15.27932633,68.02927533,337.9,46,15.279283892171554,68.02925924092891,0.28469422058947663,41.228007592271936
-577116.729714331,897290.6037941604,NA,4.792929145569166,2.6960226443826554,2022-03-01T10:47:57Z,NA,NA,NA,NA,NA,15.27932275,68.0292745,337.85,47,15.279284127585194,68.02925894647751,0.2653042775220365,41.49331186979398
-577116.898475724,897290.4366259068,NA,4.730378337505323,2.660837814846744,2022-03-01T10:47:58Z,00:00:48,15.27931917,68.02927367,337.8,48,15.27931917,68.02927367,337.8,48,15.27928434167852,68.02925864044823,0.2427460252746426,41.73605789506862
-577117.0338460221,897290.2675753596,NA,4.667827529441481,2.625652985310833,2022-03-01T10:47:59Z,NA,NA,NA,NA,NA,15.279317085,68.02927167,338.5,49,15.279284534518842,68.02925832269355,0.7327367911714578,42.468794686240074
-577117.1346337148,897290.0960940884,[50.516446],4.605276721377638,2.5904681557749214,2022-03-01T10:48:00Z,00:00:50,15.279315,68.02926967,339.2,50,15.279315,68.02926967,339.2,50,15.27928470621346,68.02925799308086,0.7277114712290815,43.19650615746916
-577117.1996472923,897289.921633665,NA,4.666285221535093,2.624785437113489,2022-03-01T10:48:01Z,NA,NA,NA,NA,NA,15.279316335,68.0292685,338.9,51,15.27928485702965,68.02925765153714,0.35307676869426435,43.54958292616342
-577117.2276952446,897289.7436456608,NA,4.727293721692546,2.6591027184520573,2022-03-01T10:48:02Z,00:00:52,15.27931767,68.02926733,338.6,52,15.27931767,68.02926733,338.6,52,15.279284987274671,68.02925729800428,0.3499520213677698,43.89953494753119
-577117.2175860626,897289.561581647,NA,4.7883022218499995,2.693419999790625,2022-03-01T10:48:03Z,NA,NA,NA,NA,NA,15.27931817,68.02926725,339.45000000000005,53,15.2792850972558,68.02925693242415,0.8693385420405246,44.76887348957172
-577117.168867334,897289.3750863257,NA,4.849310722007454,2.7277372811291927,2022-03-01T10:48:04Z,00:00:54,15.27931867,68.02926717,340.3,54,15.27931867,68.02926717,340.3,54,15.279285187280289,68.02925655473868,0.8715813326340133,45.640454822205726
-577117.0840430378,897289.184576925,NA,4.910319222164908,2.7620545624677604,2022-03-01T10:48:05Z,NA,NA,NA,NA,NA,15.279318,68.02926725,339.65,55,15.27928525765541,68.02925616488973,0.6826338645056027,46.32308868671133
-577116.9663562493,897288.990663804,NA,4.9713277223223615,2.7963718438063285,2022-03-01T10:48:06Z,00:00:56,15.27931733,68.02926733,339,56,15.27931733,68.02926733,339,56,15.279285308688426,68.02925576281918,0.6884420663346222,47.01153075304595
-577116.8190500452,897288.7939573211,NA,5.032336222479815,2.830689125144896,2022-03-01T10:48:07Z,NA,NA,NA,NA,NA,15.279314165,68.029269665,339.4,57,15.279285340722804,68.02925534848336,0.4694598578972491,47.4809906109432
-577116.6453675015,897288.5950678351,NA,5.093344722637269,2.865006406483464,2022-03-01T10:48:08Z,00:00:58,15.279311,68.029272,339.8,58,15.279311,68.029272,339.8,58,15.279285354246834,68.02925492189623,0.4792939115318995,47.9602845224751
-577116.4485516942,897288.3946057055,NA,5.1543532227947235,2.899323687822032,2022-03-01T10:48:09Z,NA,NA,NA,NA,NA,15.279316835,68.0292695,339.85,59,15.279285349785008,68.02925448308615,0.2853445766349755,48.245629099110076
-577116.2318457004,897288.1931812902,[60.013885],5.215361722952177,2.9336409691606,2022-03-01T10:48:10Z,00:00:59,15.27932267,68.029267,339.9,60,15.27932267,68.029267,339.9,60,15.27928532786182,68.02925403208154,0.30005546624211105,48.54568456535219
-577115.998492596,897287.9914049483,NA,5.1276150205626685,2.8842834490665012,2022-03-01T10:48:11Z,NA,NA,NA,NA,NA,15.279319,68.029265585,339.79999999999995,61,15.279285289001754,68.02925356891078,0.3242951795774024,48.86997974492959
-577115.7517354584,897287.7898870383,NA,5.03986831817316,2.8349259289724027,2022-03-01T10:48:12Z,00:01:01,15.27931533,68.02926417,339.7,62,15.27931533,68.02926417,339.7,62,15.279285233729306,68.02925309360222,0.3339139904244491,49.20389373535404
-577115.4948173631,897287.5892379183,NA,4.952121615783651,2.7855684088783037,2022-03-01T10:48:13Z,NA,NA,NA,NA,NA,15.279315915,68.029263335,339.15,63,15.279285162568971,68.02925260618426,0.6393488695960391,49.84324260495008
-577115.2309813867,897287.3900679458,NA,4.864374913394142,2.736210888784205,2022-03-01T10:48:14Z,00:01:03,15.2793165,68.0292625,338.6,64,15.2793165,68.0292625,338.6,64,15.279285076078605,68.02925210669792,0.6416993847191947,50.484941989669274
-577114.9634706061,897287.1929874804,NA,4.776628211004634,2.6868533686901066,2022-03-01T10:48:15Z,NA,NA,NA,NA,NA,15.279312665,68.029261335,339.20000000000005,65,15.279284974949515,68.02925159523464,0.6858591164169473,51.17080110608622
-577114.6955280984,897286.9986068784,NA,4.688881508615125,2.637495848596008,2022-03-01T10:48:16Z,00:01:05,15.27930883,68.02926017,339.8,66,15.27930883,68.02926017,339.8,66,15.2792848599064,68.02925107189846,0.685256890434415,51.85605799652063
-577114.4303969385,897286.8075364981,NA,4.601134806225617,2.5881383285019095,2022-03-01T10:48:17Z,NA,NA,NA,NA,NA,15.27930933,68.02926342,339.9,67,15.27928473167393,68.02925053679346,0.3417636935386926,52.19782169005933
-577114.1713202039,897286.6203866971,NA,4.513388103836108,2.5387808084078105,2022-03-01T10:48:18Z,00:01:09,15.27930983,68.02926667,340,68,15.27930983,68.02926667,340,68,15.279284590976786,68.02924999002369,0.3348817737234944,52.53270346378282
-577113.9215409707,897286.437767833,NA,4.425641401446599,2.489423288313712,2022-03-01T10:48:19Z,NA,NA,NA,NA,NA,15.27930983,68.02926667,339.35,69,15.279284438539662,68.02924943169322,0.7198884044695273,53.25259186825235
-577113.6843023158,897286.2602902626,[70.664641],4.337894699057091,2.4400657682196134,2022-03-01T10:48:20Z,00:01:09,15.27930983,68.02926667,338.7,70,15.27930983,68.02926667,338.7,70,15.279284275087226,68.02924886190611,0.714339182284193,53.966931050536544
-577113.4623555285,897286.0884442829,NA,4.335693517663882,2.4388276036859335,2022-03-01T10:48:21Z,NA,NA,NA,NA,NA,15.27930983,68.02926667,338.65,71,15.279284101376708,68.0292482807881,0.2851164975246843,54.25204754806123
-577113.2564847509,897285.9222399512,NA,4.333492336270672,2.4375894391522532,2022-03-01T10:48:22Z,00:01:09,15.27930983,68.02926667,338.6,72,15.27930983,68.02926667,338.6,72,15.279283918295484,68.02924768855156,0.2692706016963328,54.52131814975756
-577113.0669823382,897285.7615672627,NA,4.331291154877464,2.436351274618574,2022-03-01T10:48:23Z,NA,NA,NA,NA,NA,15.27930983,68.02926667,338.45000000000005,73,15.279283726763476,68.0292470854306,0.2902186714291061,54.811536821186664
-577112.8941406466,897285.606316215,NA,4.329089973484255,2.435113110084893,2022-03-01T10:48:24Z,00:01:09,15.27930983,68.02926667,338.3,74,15.27930983,68.02926667,338.3,74,15.279283527700604,68.02924647165926,0.2765450020876068,55.08808182327427
-577112.7382520302,897285.4563768036,NA,4.3268887920910455,2.433874945551213,2022-03-01T10:48:25Z,NA,NA,NA,NA,NA,15.279287665,68.0292795,338.3,75,15.279283322026783,68.02924584747163,0.21629398467435307,55.304375807948624
-577112.599608846,897285.3116390263,NA,4.324687610697836,2.4326367810175333,2022-03-01T10:48:26Z,00:01:16,15.2792655,68.02929233,338.3,76,15.2792655,68.02929233,338.3,76,15.279283110661943,68.02924521310177,0.20042693607893783,55.504802744027565
-577112.4785034484,897285.1719928781,NA,4.322486429304627,2.431398616483853,2022-03-01T10:48:27Z,NA,NA,NA,NA,NA,15.279249835,68.02928108,338.35,77,15.279282894525991,68.02924456878377,0.19148776469912465,55.69629050872669
-577112.3752281929,897285.0373283568,NA,4.320285247911419,2.430160451950173,2022-03-01T10:48:28Z,00:01:19,15.27923417,68.02926983,338.4,78,15.27923417,68.02926983,338.4,78,15.279282674512482,68.02924391477829,0.1769189410653284,55.873209449792014
-577112.2900754348,897284.9075354587,NA,4.318084066518209,2.428922287416493,2022-03-01T10:48:29Z,NA,NA,NA,NA,NA,15.279235835,68.02925333,338.4,79,15.279282451409452,68.02924325145254,0.1552326917745184,56.028442141566536
-577112.2233375295,897284.7825041795,[80.674983],4.315882885125,2.427684122882813,2022-03-01T10:48:30Z,00:01:20,15.2792375,68.02923683,338.4,80,15.2792375,68.02923683,338.4,80,15.279282225978571,68.02924257920033,0.14172779820612288,56.170169939772656
-577112.1753068329,897284.6621245176,NA,4.343139993534112,2.443016246362938,2022-03-01T10:48:31Z,NA,NA,NA,NA,NA,15.2792375,68.02923683,338.29999999999995,81,15.279281998981496,68.0292418984154,0.1637015907521942,56.33387153052485
-577112.1462756998,897284.5462864691,NA,4.370397101943222,2.458348369843063,2022-03-01T10:48:32Z,00:01:20,15.2792375,68.02923683,338.2,82,15.2792375,68.02923683,338.2,82,15.279281771179912,68.0292412094916,0.1557602650533066,56.48963179557816
-577112.1365364871,897284.4348800288,NA,4.397654210352334,2.473680493323188,2022-03-01T10:48:33Z,NA,NA,NA,NA,NA,15.279250165,68.0292355,338.85,83,15.279281543335474,68.02924051282277,0.6595500338839487,57.14918182946211
-577112.1463815488,897284.3277951966,NA,4.424911318761445,2.489012616803313,2022-03-01T10:48:34Z,00:01:24,15.27926283,68.02923417,339.5,84,15.27926283,68.02923417,339.5,84,15.279281316209852,68.02923980880263,0.6588354017067882,57.8080172311689
-577112.1761032408,897284.2249219671,NA,4.452168427170556,2.504344740283438,2022-03-01T10:48:35Z,NA,NA,NA,NA,NA,15.27926075,68.02923516999999,339.2,85,15.279281090526364,68.02923909781937,0.31853772195033475,58.12655495311923
-577112.2259939185,897284.1261503382,NA,4.479425535579668,2.519676863763563,2022-03-01T10:48:36Z,00:01:26,15.27925867,68.02923617,338.9,86,15.27925867,68.02923617,338.9,86,15.27928086685492,68.02923838023867,0.31975758693011125,58.44631254004934
-577112.296345938,897284.0313703059,NA,4.506682643988778,2.535008987243688,2022-03-01T10:48:37Z,NA,NA,NA,NA,NA,15.2792575,68.02923799999999,338.95,87,15.279280645727097,68.02923765642042,0.1281899417659561,58.5745024818153
-577112.3874516538,897283.9404718677,NA,4.53393975239789,2.550341110723813,2022-03-01T10:48:38Z,00:01:28,15.27925633,68.02923983,339,88,15.27925633,68.02923983,339,88,15.279280427674449,68.02923692672468,0.13806801777666494,58.71257049959196
-577112.4993008685,897283.8533497149,NA,4.561196860807001,2.565673234203938,2022-03-01T10:48:39Z,NA,NA,NA,NA,NA,15.279259915,68.02924107999999,339.1,89,15.279280213228544,68.02923619151139,0.1734950037457195,58.88606550333768
-577112.6306731652,897283.7699173138,[90.148125],4.588453969216112,2.581005357684063,2022-03-01T10:48:40Z,00:01:30,15.2792635,68.02924233,339.2,90,15.2792635,68.02924233,339.2,90,15.27928000292096,68.02923545114052,0.18498552887221267,59.071051032209894
-577112.7800455734,897283.6900928266,NA,4.480444066138268,2.520249787202775,2022-03-01T10:48:41Z,NA,NA,NA,NA,NA,15.27927175,68.02924658,339.15,91,15.27927979728325,68.02923470597207,0.17659010470661865,59.24764113691651
-577112.9458951219,897283.613794414,NA,4.372434163060422,2.4594942167214877,2022-03-01T10:48:42Z,00:01:32,15.27928,68.02925083,339.1,92,15.27928,68.02925083,339.1,92,15.279279596834655,68.0292339563771,0.18928159054340218,59.436922727459915
-577113.1266988411,897283.5409402376,NA,4.264424259982578,2.3987386462402,2022-03-01T10:48:43Z,NA,NA,NA,NA,NA,15.279284165,68.02924974999999,339,93,15.279279402045107,68.02923320277078,0.2190838102151954,59.65600653767511
-577113.3209337594,897283.471448458,NA,4.156414356904732,2.337983075758912,2022-03-01T10:48:44Z,00:01:33,15.27928833,68.02924867,338.9,94,15.27928833,68.02924867,338.9,94,15.279279213372206,68.02923244557942,0.2292516323306599,59.88525817000577
-577113.527076907,897283.4052372378,NA,4.048404453826888,2.277227505277624,2022-03-01T10:48:45Z,NA,NA,NA,NA,NA,15.279291665,68.029245335,338.75,95,15.279279031273552,68.02923168522926,0.26339879074053324,60.14865696074631
-577113.7436053122,897283.3422247372,NA,3.940394550749043,2.2164719347963366,2022-03-01T10:48:46Z,00:01:35,15.279295,68.029242,338.6,96,15.279295,68.029242,338.6,96,15.279278856206751,68.02923092214657,0.27084151361416653,60.41949847436047
-577113.9689960044,897283.282329118,NA,3.832384647671198,2.1557163643150488,2022-03-01T10:48:47Z,NA,NA,NA,NA,NA,15.279303335,68.029239835,338.45000000000005,97,15.279278688629397,68.0292301567576,0.2772876653307948,60.69678613969127
-577114.201726014,897283.2254685418,NA,3.7243747445933537,2.094960793833761,2022-03-01T10:48:48Z,00:01:37,15.27931167,68.02923767,338.3,98,15.27931167,68.02923767,338.3,98,15.279278528999104,68.02922938948865,0.2826594815063121,60.97944562119758
-577114.4402723683,897283.1715611689,NA,3.616364841515508,2.0342052233524734,2022-03-01T10:48:49Z,NA,NA,NA,NA,NA,15.2793125,68.029239335,338.5,99,15.279278377824877,68.02922862078537,0.3159277891848148,61.295373410382396
-577114.6831120977,897283.1205251612,[100.802916],3.5083549384376633,1.9734496528711856,2022-03-01T10:48:50Z,00:01:39,15.27931333,68.029241,338.7,100,15.27931333,68.029241,338.7,100,15.27927823582141,68.02922785117137,0.3187095986376287,61.61408300902002
-577114.9287222307,897283.0722786799,NA,3.356757545413982,1.888176119295365,2022-03-01T10:48:51Z,NA,NA,NA,NA,NA,15.279311415,68.02924758500001,338.79999999999995,101,15.27927810375481,68.02922708118956,0.2695404615366885,61.883623470556714
-577115.1755797965,897283.0267398866,NA,3.205160152390301,1.802902585719544,2022-03-01T10:48:52Z,00:01:43,15.2793095,68.02925417,338.9,102,15.2793095,68.02925417,338.9,102,15.279277982391172,68.02922631138289,0.27020814107502933,62.15383161163174
-577115.4221618234,897282.9838269423,NA,3.0535627593666197,1.7176290521437236,2022-03-01T10:48:53Z,NA,NA,NA,NA,NA,15.27930825,68.02925292,338.7,103,15.279277872496609,68.02922554229433,0.3203813614200144,62.474212973051756
-577115.6669453417,897282.9434580073,NA,2.901965366342939,1.6323555185679028,2022-03-01T10:48:54Z,00:01:45,15.279307,68.02925167,338.5,104,15.279307,68.02925167,338.5,104,15.279277774837222,68.02922477446684,0.31866694490780834,62.79287991795956
-577115.90840737894,897282.9055512438,NA,2.7503679733192574,1.5470819849920825,2022-03-01T10:48:55Z,NA,NA,NA,NA,NA,15.279307335,68.029252585,338.45,105,15.279277690179116,68.0292240084434,0.24948113781877002,63.04236105577833
-577116.1450249644,897282.8700248123,NA,2.598770580295576,1.4618084514162617,2022-03-01T10:48:56Z,00:01:46,15.27930767,68.0292535,338.4,106,15.27930767,68.0292535,338.4,106,15.279277619221329,68.02922324478129,0.24443814976810457,63.28679920554644
-577116.3756751802,897282.8368125424,NA,2.447173187271895,1.376534917840441,2022-03-01T10:48:57Z,NA,NA,NA,NA,NA,15.2791255,68.02922108499999,338.9,107,15.279277562394672,68.029222484095,0.5516362723339914,63.83843547788043
-577116.6008353222,897282.8059109392,NA,2.295575794248214,1.29126138426462,2022-03-01T10:48:58Z,00:01:48,15.27894333,68.02918867,339.4,108,15.27894333,68.02918867,339.4,108,15.27927752006288,68.02922172701342,0.5492285486000416,64.38766402648046
-577116.8213827393,897282.777332175,NA,2.1439784012245324,1.2059878506887998,2022-03-01T10:48:59Z,NA,NA,NA,NA,NA,15.27892383,68.029185,342.6,109,15.279277492589696,68.02922097416538,3.2077184896724322,67.5953825161529
-577117.0381947805,897282.7510884228,[110.883493],1.9923810082008515,1.120714317112979,2022-03-01T10:49:00Z,00:01:50,15.27890433,68.02918133,345.8,110,15.27890433,68.02918133,345.8,110,15.279277480338877,68.02922022617975,3.207443872573001,70.8028263887259
-577117.2521487954,897282.727191856,NA,1.9787142428774416,1.113026761618561,2022-03-01T10:49:01Z,NA,NA,NA,NA,NA,15.27891033,68.02919632999999,344.70000000000005,111,15.279277483674145,68.0292194836854,1.1208690228627864,71.9236954115887
-577117.4641221329,897282.7056546466,NA,1.965047477554032,1.105339206124143,2022-03-01T10:49:02Z,00:01:52,15.27891633,68.02921133,343.6,112,15.27891633,68.02921133,343.6,112,15.27927750295925,68.02921874731112,1.1204447988103077,73.044140210399
