X,Y,laser_frames,width,height,datetime,videotime,lon,lat,depth,elapsed_seconds,LON2,LAT2,depth_interpolated,videotime_interpolated,xsmoothed,ysmoothed,distance_3d,distance_travelled,bin
511851.79529176984,7544258.59436049,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:48Z,00:09:44,15.283664,68.0122665,625.5,582,15.283664,68.0122665,625.5,582,15.283654159640074,68.01226189896101,0.1764022867197628,132.76599223026815,"(100,150]"
511851.7066402847,7544258.733957239,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:49Z,NA,NA,NA,NA,NA,15.283659415,68.012267665,625.5,583,15.283652053274974,68.01226315468266,0.16536728267522727,132.93135951294337,"(100,150]"
511851.6215163091,7544258.871425536,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:50Z,00:09:46,15.28365483,68.01226883,625.5,584,15.28365483,68.01226883,625.5,584,15.283650031099947,68.01226439116853,0.1616899004552732,133.09304941339866,"(100,150]"
511851.5399403283,7544259.006916041,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:51Z,NA,NA,NA,NA,NA,15.28365108,68.0122695,625.45,585,15.283648093621832,68.01226560976907,0.16586837355512907,133.2589177869538,"(100,150]"
511851.4619328264,7544259.140579408,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:52Z,00:09:48,15.28364733,68.01227017,625.4,586,15.28364733,68.01227017,625.4,586,15.283646241347451,68.0122668118347,0.162637837413914,133.4215556243677,"(100,150]"
511851.38751428825,7544259.272566295,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:53Z,NA,NA,NA,NA,NA,15.283639665,68.012270085,625.4,587,15.283644474783635,68.01226799871584,0.15152114442929374,133.573076768797,"(100,150]"
511851.3167051987,7544259.403027351,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:54Z,00:09:50,15.283632,68.01227,625.4,588,15.283632,68.01227,625.4,588,15.28364279443722,68.0122691717629,0.1484385874204051,133.7215153562174,"(100,150]"
511851.24952604214,7544259.532113237,NA,3.982169167967697,2.2399701569818293,2021-01-06T11:58:55Z,NA,NA,NA,NA,NA,15.283624665,68.012271,625.4,589,15.283641200815028,68.01227033232628,0.14552046288798762,133.86703581910538,"(100,150]"
511851.1859973036,7544259.659974607,[590.426321],3.982169167967697,2.2399701569818293,2021-01-06T11:58:56Z,00:09:51,15.28361733,68.012272,625.4,590,15.28361733,68.012272,625.4,590,15.283639694423895,68.0122714817564,0.14277405367093657,134.00980987277632,"(100,150]"
511851.1261394684,7544259.786762111,NA,3.98038135605974,2.238964512783604,2021-01-06T11:58:57Z,NA,NA,NA,NA,NA,15.28361375,68.012273335,625.4,591,15.28363827577066,68.0122726214037,0.1402071027291807,134.15001697550548,"(100,150]"
511851.06997302047,7544259.912626415,NA,3.9785935441517832,2.2379588685853777,2021-01-06T11:58:58Z,00:09:53,15.28361017,68.01227467,625.4,592,15.28361017,68.01227467,625.4,592,15.28363694536214,68.01227375261858,0.13782776502515084,134.28784474053063,"(100,150]"
511851.01751844503,7544260.037718165,NA,3.976805732243826,2.236953224387152,2021-01-06T11:58:59Z,NA,NA,NA,NA,NA,15.2836115,68.01227625,625.4,593,15.283635703705173,68.01227487675148,0.13564449286789887,134.42348923339856,"(100,150]"
511850.96876358177,7544260.1621855935,NA,3.975017920335869,2.235947580188926,2021-01-06T11:59:00Z,00:09:55,15.28361283,68.01227783,625.4,594,15.28361283,68.01227783,625.4,594,15.28363455052502,68.01227599513234,0.13367564294830875,134.55716487634686,"(100,150]"
511850.9235656889,7544260.286167214,NA,3.973230108427913,2.234941935990701,2021-01-06T11:59:01Z,NA,NA,NA,NA,NA,15.283613,68.012277165,625.45,595,15.283633482420663,68.01227710900946,0.141118006165559,134.69828288251242,"(100,150]"
511850.8817493801,7544260.409799123,NA,3.9714422965199554,2.2339362917924745,2021-01-06T11:59:02Z,00:09:57,15.28361317,68.0122765,625.5,596,15.28361317,68.0122765,625.5,596,15.283632495209533,68.0122782196107,0.13976212908362717,134.83804501159605,"(100,150]"
511850.843139268,7544260.533217406,NA,3.9696544846119983,2.232930647594249,2021-01-06T11:59:03Z,NA,NA,NA,NA,NA,15.283614835000002,68.012275165,625.5,597,15.28363158470903,68.01227932816388,0.12931671688163224,134.96736172847767,"(100,150]"
511850.80755996663,7544260.656558149,NA,3.9678666727040417,2.231925003396023,2021-01-06T11:59:04Z,00:09:59,15.2836165,68.01227383,625.5,598,15.2836165,68.01227383,625.5,598,15.28363074673658,68.01228043589683,0.12836987853643847,135.0957316070141,"(100,150]"
511850.7748360891,7544260.779957449,[599.856811],3.9660788607960846,2.2309193591977974,2021-01-06T11:59:05Z,NA,NA,NA,NA,NA,15.283618,68.012273415,625.45,599,15.283629977109603,68.0122815440374,0.13710667122432438,135.23283827823843,"(100,150]"
511850.7447922488,7544260.903551395,NA,3.940219533418969,2.2163734875481698,2021-01-06T11:59:06Z,00:10:01,15.2836195,68.012273,625.4,600,15.2836195,68.012273,625.4,600,15.283629271645516,68.01228265381346,0.13666783024640167,135.36950610848484,"(100,150]"
511850.71725305903,7544261.027476078,NA,3.9143602060418528,2.2018276158985417,2021-01-06T11:59:07Z,NA,NA,NA,NA,NA,15.28362075,68.0122725,625.45,601,15.283628626161727,68.01228376645282,0.13643948839405137,135.5059455968789,"(100,150]"
511850.69204313366,7544261.151867588,NA,3.8885008786647366,2.187281744248914,2021-01-06T11:59:08Z,00:10:03,15.283622,68.012272,625.5,602,15.283622,68.012272,625.5,602,15.283628036475664,68.01228488318337,0.13641403203079472,135.64235962890967,"(100,150]"
511850.6689870861,7544261.276862009,NA,3.862641551287621,2.1727358725992865,2021-01-06T11:59:09Z,NA,NA,NA,NA,NA,15.283625085,68.01227374999999,625.5,603,15.283627498404742,68.01228600523287,0.12710305546048023,135.76946268437015,"(100,150]"
511850.6479095296,7544261.40259544,NA,3.8367822239105047,2.158190000949659,2021-01-06T11:59:10Z,00:10:04,15.28362817,68.0122755,625.5,604,15.28362817,68.0122755,625.5,604,15.283627007766372,68.01228713382922,0.1274878775872014,135.89695056195737,"(100,150]"
511850.62863504793,7544261.529153538,NA,3.810922896533389,2.143644129300031,2021-01-06T11:59:11Z,NA,NA,NA,NA,NA,15.28362967,68.012277085,625.6,605,15.283626560371715,68.01228826974797,0.16244524558821843,136.05939580754557,"(100,150]"
511850.61098810186,7544261.656420265,NA,3.785063569156273,2.129098257650403,2021-01-06T11:59:12Z,00:10:06,15.28363117,68.01227867,625.7,606,15.28363117,68.01227867,625.7,606,15.283626152006835,68.01228941195554,0.162813496386728,136.22220930393232,"(100,150]"
511850.5947931226,7544261.784229143,NA,3.7592042417791567,2.1145523860007756,2021-01-06T11:59:13Z,NA,NA,NA,NA,NA,15.2836335,68.01228092,625.7,607,15.28362577845154,68.01229055896599,0.12883084436325246,136.35104014829557,"(100,150]"
511850.5798745413,7544261.912413709,NA,3.733344914402041,2.100006514351148,2021-01-06T11:59:14Z,00:10:10,15.28363583,68.01228317,625.7,608,15.28363583,68.01228317,625.7,608,15.28362543548564,68.01229170929349,0.129049785355949,136.4800899336515,"(100,150]"
511850.5660567885,7544262.0408074865,NA,3.707485587024925,2.08546064270152,2021-01-06T11:59:15Z,NA,NA,NA,NA,NA,15.283636665,68.01228525,625.6500000000001,609,15.28362511888893,68.01229286145217,0.13847704658697246,136.61856698023848,"(100,150]"
511850.5531642956,7544262.169244005,[610.697729],3.6816262596478087,2.0709147710518923,2021-01-06T11:59:16Z,00:10:12,15.2836375,68.01228733,625.6,610,15.2836375,68.01228733,625.6,610,15.283624824441226,68.0122940139561,0.13842743854603615,136.75699441878453,"(100,150]"
511850.5410214934,7544262.297556802,NA,3.6535518751667446,2.0551229297812936,2021-01-06T11:59:17Z,NA,NA,NA,NA,NA,15.283639085,68.01228983,625.6,611,15.283624547922328,68.01229516531944,0.1288860789786219,136.88588049776314,"(100,150]"
511850.5294528131,7544262.425579398,NA,3.625477490685681,2.039331088510695,2021-01-06T11:59:18Z,00:10:14,15.28364067,68.01229233,625.6,612,15.28364067,68.01229233,625.6,612,15.28362428511204,68.0122963140563,0.12854423173240795,137.01442472949554,"(100,150]"
511850.5182826857,7544262.553145327,NA,3.597403106204617,2.023539247240097,2021-01-06T11:59:19Z,NA,NA,NA,NA,NA,15.28364042,68.012295,625.6500000000001,613,15.28362403179017,68.0122974586808,0.1374694072129144,137.15189413670845,"(100,150]"
511850.50733554247,7544262.680088114,NA,3.569328721723553,2.007747405969498,2021-01-06T11:59:20Z,00:10:16,15.28364017,68.01229767,625.7,614,15.28364017,68.01229767,625.7,614,15.283623783736523,68.01229859770707,0.13687333998185763,137.2887674766903,"(100,150]"
